"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_meanAll","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_meanAll","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_meanAll_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2023-12-02_180301_120223_19C_A6A7nono_cory_A_converted_analyzed_SMR",NA,"Ch1","5.48e-05","19.14","19.14","19.14","4","0.779853704527508","0.349090718546996","0.110392178063329","0.444488987405282","0.511974279154417","0.779853704527508","0","0","0",NA,"1.13371207405695",NA,NA,NA,NA,NA,"0.353858369529443","0.689223086651669","0.621737794902534","0.353858369529443","1.13371207405695",NA,"1","1","1"
"2023-12-02_180301_120223_19C_A6A7nono_cory_A_converted_analyzed_SMR",NA,"Ch2","0.0001517","19.14","19.14","19.14","4","0.0814828734861829","0.0844665735795014","0.0267106758661426","0.0256078567828153","0.0274572973335283","0.0814828734861829","0","0","0",NA,"0.205310967121016",NA,NA,NA,NA,NA,"0.123828093634833","0.179703110338201","0.177853669787488","0.123828093634833","0.205310967121016",NA,"1","1","1"
