"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_low20quant","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_low20quant","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_low20quant_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2024-02-16_093548_021624_AMA_15111214131112_cory_B2_converted_analyzed_SMR",NA,"Ch1","3.62e-05","13.22","13.57","13.3866666666667","3","2.28776462965907","0.124254027190355","0.0392925734370014","2.215862491735","2.21591723037138","2.21597196900776","0","0","0",NA,"2.43124047368895",NA,NA,NA,NA,NA,"0.143475844029874","0.215377981953949","0.215323243317568","0.215268504681188","2.43124047368895",NA,"1","1","1"
"2024-02-16_093548_021624_AMA_15111214131112_cory_B2_converted_analyzed_SMR",NA,"Ch2","0.0001168","13.22","13.57","13.3866666666667","3","0.740813960386673","0.105722792546048","0.0334324825038984","0.653957186886988","0.666602636021057","0.679248085155125","0","0","0",NA,"0.838654812581632",NA,NA,NA,NA,NA,"0.0978408521949591","0.184697625694644","0.172052176560575","0.159406727426507","0.838654812581632",NA,"1","1","1"
"2024-02-16_093548_021624_AMA_15111214131112_cory_B2_converted_analyzed_SMR",NA,"Ch3","6.29e-05","13.22","13.57","13.3866666666667","3","1.34946933680922","0.302777683870801","0.0957467105702158","1.10320003556641","1.13683593954378","1.17047184352115","0","0","0",NA,"1.64019251543061",NA,NA,NA,NA,NA,"0.290723178621392","0.536992479864201","0.503356575886831","0.469720671909461","1.64019251543061",NA,"1","1","1"
"2024-02-16_093548_021624_AMA_15111214131112_cory_B2_converted_analyzed_SMR",NA,"Ch4","0.0001248","13.22","13.57","13.3866666666667","3","0.482836688080667","0.399702092453433","0.126396899768805","0.152991093313595","0.202687707105659","0.252384320897723","0","0","0",NA,"0.844348194862425",NA,NA,NA,NA,NA,"0.361511506781759","0.69135710154883","0.641660487756766","0.591963873964702","0.844348194862425",NA,"1","1","1"
