"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_low20quant","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_low20quant","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_low20quant_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2023-12-02_125229_120223_19C_A6A8A9A10_cory_A_converted_analyzed_SMR","A-A6-P7","Ch1","0.0001393","19.18","19.18","19.18","4","0.691386627857031","0.259408678842521","0.0820322269957499","0.44633974646832","0.508038491274549","0.569737236080779","0","0","0",NA,"0.929310720537576",NA,NA,NA,NA,NA,"0.237924092680545","0.482970974069256","0.421272229263027","0.359573484456797","0.929310720537576",NA,"1","1","1"
"2023-12-02_125229_120223_19C_A6A8A9A10_cory_A_converted_analyzed_SMR","A-A8-P3","Ch2","8.52e-05","19.18","19.18","19.18","4","0.21895798300327","0.185582999982151","0.0586864974950583","0.0423776976633162","0.0576063698538594","0.0728350420444027","0","0","0",NA,"0.39075030739758",NA,NA,NA,NA,NA,"0.17179232439431","0.348372609734264","0.33314393754372","0.317915265353177","0.39075030739758",NA,"1","1","1"
"2023-12-02_125229_120223_19C_A6A8A9A10_cory_A_converted_analyzed_SMR","A-A9-P5","Ch3","0.0001303","19.18","19.18","19.18","4","0.303140815530201","0.120805163579971","0.038201947002193","0.216407076890188","0.21727305838181","0.218139039873433","0","0","0",NA,"0.473778334843961",NA,NA,NA,NA,NA,"0.17063751931376","0.257371257953773","0.256505276462151","0.255639294970528","0.473778334843961",NA,"1","1","1"
"2023-12-02_125229_120223_19C_A6A8A9A10_cory_A_converted_analyzed_SMR","A-A10-P7","Ch4","0.0001022","19.18","19.18","19.18","4","0.526599890124024","0.162166104864446","0.0512814250649361","0.372261914263334","0.413020145169337","0.45377837607534","0","0","0",NA,"0.65807613004925",NA,NA,NA,NA,NA,"0.131476239925226","0.285814215785916","0.245055984879913","0.20429775397391","0.65807613004925",NA,"1","1","1"
