"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_meanAll","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_meanAll","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_meanAll_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2024-02-17_091905_021724_AMA_60787109_cory_A_converted_lag_analyzed_SMR","A-A6-P5","Ch1","8.9e-05","13.07","13.59","13.34","1","1.20593920785958",NA,NA,"1.20593920785958","1.20593920785958","1.20593920785958","0","0","0",NA,"1.20593920785958",NA,NA,NA,NA,NA,"0","3.99680288865056e-15","3.99680288865056e-15","3.99680288865056e-15","1.20593920785958",NA,"1","1","1"
"2024-02-17_091905_021724_AMA_60787109_cory_A_converted_lag_analyzed_SMR","A-A9-P6","Ch2","0.000101","13.07","13.59","13.34","1","0.725314027960424",NA,NA,"0.725314027960424","0.725314027960424","0.725314027960424","0","0","0",NA,"0.725314027960424",NA,NA,NA,NA,NA,"0","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.725314027960424",NA,"1","1","1"
"2024-02-17_091905_021724_AMA_60787109_cory_A_converted_lag_analyzed_SMR","A-A7-P4","Ch4","5.03e-05","13.07","13.59","13.34","1","1.55014816057855",NA,NA,"1.55014816057855","1.55014816057855","1.55014816057855","0","0","0",NA,"1.55014816057855",NA,NA,NA,NA,NA,"0","-2.44249065417534e-15","-2.44249065417534e-15","-2.44249065417534e-15","1.55014816057855",NA,"1","1","1"
