"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_meanAll","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_meanAll","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_meanAll_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2024-02-18_154443_021824_PMD_13121311151412_cory_A_converted_lag_analyzed_SMR","A-D13-P5","Ch1","8.27e-05","13.05","13.74","13.36","1","1.10585262045446",NA,NA,"1.10585262045446","1.10585262045446","1.10585262045446","0","0","0",NA,"1.10585262045446",NA,NA,NA,NA,NA,"0","-4.88498130835069e-15","-4.88498130835069e-15","-4.88498130835069e-15","1.10585262045446",NA,"1","1","1"
"2024-02-18_154443_021824_PMD_13121311151412_cory_A_converted_lag_analyzed_SMR","A-D12-P11","Ch2","0.0001717","13.05","13.74","13.36","1","0.790014820471546",NA,NA,"0.790014820471546","0.790014820471546","0.790014820471546","0","0","0",NA,"0.790014820471546",NA,NA,NA,NA,NA,"0","4.44089209850063e-16","4.44089209850063e-16","4.44089209850063e-16","0.790014820471546",NA,"1","1","1"
"2024-02-18_154443_021824_PMD_13121311151412_cory_A_converted_lag_analyzed_SMR","A-D13-P4","Ch4","5.41e-05","13.05","13.74","13.36","1","1.42912907241614",NA,NA,"1.42912907241614","1.42912907241614","1.42912907241614","0","0","0",NA,"1.42912907241614",NA,NA,NA,NA,NA,"0","4.44089209850063e-15","4.44089209850063e-15","4.44089209850063e-15","1.42912907241614",NA,"1","1","1"
