"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_low20quant","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_low20quant","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_low20quant_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2024-02-14_104544_2024-02-14_AMD_98976108_cory_A_converted_analyzed_SMR","A-D9-P3","Ch1","3.84e-05","13.43","13.43","13.43","3","0.391626987817884","0.313233839439559","0.0990532372868487","0.20132434368286","0.204556986921137","0.207789630159415","0","0","0",NA,"0.75283641665827",NA,NA,NA,NA,NA,"0.361209428840385","0.55151207297541","0.548279429737133","0.545046786498855","0.75283641665827",NA,"1","1","1"
"2024-02-14_104544_2024-02-14_AMD_98976108_cory_A_converted_analyzed_SMR","A-D8-P5","Ch2","6.35e-05","13.43","13.43","13.43","4","0.654501849653375","0.399442721294128","0.126314879406529","0.275967000757877","0.331178982356157","0.386390963954438","0","0","0",NA,"1.0990989018418",NA,NA,NA,NA,NA,"0.444597052188421","0.82313190108392","0.767919919485639","0.712707937887358","1.0990989018418",NA,"1","1","1"
"2024-02-14_104544_2024-02-14_AMD_98976108_cory_A_converted_analyzed_SMR","A-D9-P8","Ch4","0.0001408","13.43","13.43","13.43","4","0.306334937616982","0.424235019920183","0.134154892615468","0.069338135458137","0.0773804793185308","0.0854228231789246","0","0","0",NA,"0.941075033741033",NA,NA,NA,NA,NA,"0.63474009612405","0.871736898282895","0.863694554422502","0.855652210562108","0.941075033741033",NA,"1","1","1"
