"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_meanAll","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_meanAll","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_meanAll_overall","AS_smr_mlnd_overall","mmr_length_cycle","scaling_exponent_mmr","scaling_exponent_smr","common_mass"
"2024-02-17_091905_021724_AMA_60787109_cory_A_converted_analyzed_SMR",NA,"Ch1","8.9e-05","13.32","13.32","13.32","4","1.16131600447113","0.456758530213282","0.144439729618481","0.778464625547626","0.827400808175292","1.16131600447113","0","0","0",NA,"1.76976393720549",NA,NA,NA,NA,NA,"0.60844793273436","0.991299311657866","0.9423631290302","0.608447932734362","1.76976393720549",NA,"1","1","1"
"2024-02-17_091905_021724_AMA_60787109_cory_A_converted_analyzed_SMR",NA,"Ch2","0.000101","13.32","13.32","13.32","3","0.876087567701178","0.152521593696256","0.0482315628438948","0.750889951372449","0.769008399509665","0.876087567701178","0","0","0",NA,"1.01777211153534",NA,NA,NA,NA,NA,"0.14168454383416","0.26688216016289","0.248763712025674","0.141684543834161","1.01777211153534",NA,"1","1","1"
"2024-02-17_091905_021724_AMA_60787109_cory_A_converted_analyzed_SMR",NA,"Ch4","5.03e-05","13.32","13.32","13.32","3","2.00541967969466","0.540228478402457","0.170835244863884","1.69265542089913","1.69294352430161","2.00541967969466","0","0","0",NA,"2.62921957687085",NA,NA,NA,NA,NA,"0.623799897176192","0.936564155971719","0.936276052569239","0.623799897176189","2.62921957687085",NA,"1","1","1"
