#--- Experiment --------------------------------------------------------------------------
#120823_15C_empty
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#HOFFMAN-LAB01
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 BOX2 [B] FSO2-C4 SN:24C53407596FD0B5 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.10°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
08-12-2023	19:49:52.477	0.018	14.938	OK
08-12-2023	19:49:53.478	1.019	14.943	OK
08-12-2023	19:49:54.480	2.021	14.949	OK
08-12-2023	19:49:55.480	3.021	14.957	OK
08-12-2023	19:49:56.478	4.019	14.961	OK
08-12-2023	19:49:57.479	5.020	14.965	OK
08-12-2023	19:49:58.480	6.022	14.968	OK
08-12-2023	19:49:59.478	7.020	14.972	OK
08-12-2023	19:50:00.478	8.020	14.976	OK
08-12-2023	19:50:01.480	9.021	14.979	OK
08-12-2023	19:50:02.481	10.022	14.981	OK
08-12-2023	19:50:03.482	11.023	14.983	OK
08-12-2023	19:50:04.482	12.024	14.982	OK
08-12-2023	19:50:05.482	13.023	14.983	OK
08-12-2023	19:50:06.482	14.023	14.979	OK
08-12-2023	19:50:07.485	15.027	14.975	OK
08-12-2023	19:50:08.485	16.027	14.969	OK
08-12-2023	19:50:09.485	17.027	14.966	OK
08-12-2023	19:50:10.485	18.026	14.964	OK
08-12-2023	19:50:11.486	19.027	14.965	OK
08-12-2023	19:50:12.484	20.026	14.964	OK
08-12-2023	19:50:13.484	21.026	14.965	OK
08-12-2023	19:50:14.486	22.028	14.964	OK
08-12-2023	19:50:15.488	23.029	14.964	OK
08-12-2023	19:50:16.484	24.026	14.960	OK
08-12-2023	19:50:17.490	25.031	14.956	OK
08-12-2023	19:50:18.487	26.029	14.950	OK
08-12-2023	19:50:19.487	27.029	14.951	OK
08-12-2023	19:50:20.487	28.028	14.950	OK
08-12-2023	19:50:21.487	29.028	14.949	OK
08-12-2023	19:50:22.485	30.027	14.946	OK
08-12-2023	19:50:23.486	31.028	14.944	OK
08-12-2023	19:50:24.490	32.031	14.944	OK
08-12-2023	19:50:25.490	33.032	14.945	OK
08-12-2023	19:50:26.487	34.028	14.945	OK
08-12-2023	19:50:27.487	35.029	14.944	OK
08-12-2023	19:50:28.486	36.027	14.941	OK
08-12-2023	19:50:29.489	37.030	14.940	OK
08-12-2023	19:50:30.488	38.030	14.939	OK
08-12-2023	19:50:31.488	39.029	14.937	OK
08-12-2023	19:50:32.486	40.027	14.937	OK
08-12-2023	19:50:33.487	41.028	14.938	OK
08-12-2023	19:50:34.489	42.030	14.939	OK
08-12-2023	19:50:35.487	43.029	14.940	OK
08-12-2023	19:50:36.487	44.029	14.943	OK
08-12-2023	19:50:37.490	45.031	14.943	OK
08-12-2023	19:50:38.490	46.031	14.944	OK
08-12-2023	19:50:39.490	47.031	14.942	OK
08-12-2023	19:50:40.490	48.032	14.942	OK
08-12-2023	19:50:41.490	49.031	14.939	OK
08-12-2023	19:50:42.489	50.030	14.937	OK
08-12-2023	19:50:43.490	51.032	14.936	OK
08-12-2023	19:50:44.494	52.035	14.938	OK
08-12-2023	19:50:45.491	53.032	14.943	OK
08-12-2023	19:50:46.489	54.030	14.947	OK
08-12-2023	19:50:47.491	55.032	14.951	OK
08-12-2023	19:50:48.490	56.032	14.950	OK
08-12-2023	19:50:49.492	57.033	14.949	OK
08-12-2023	19:50:50.493	58.034	14.946	OK
08-12-2023	19:50:51.494	59.035	14.946	OK
08-12-2023	19:50:52.494	60.035	14.947	OK
08-12-2023	19:50:53.492	61.033	14.947	OK
08-12-2023	19:50:54.492	62.034	14.954	OK
08-12-2023	19:50:55.490	63.031	14.959	OK
08-12-2023	19:50:56.491	64.033	14.969	OK
08-12-2023	19:50:57.492	65.033	14.972	OK
08-12-2023	19:50:58.492	66.034	14.975	OK
08-12-2023	19:50:59.494	67.036	14.978	OK
08-12-2023	19:51:00.493	68.034	14.981	OK
08-12-2023	19:51:01.498	69.039	14.983	OK
08-12-2023	19:51:02.498	70.040	14.987	OK
08-12-2023	19:51:03.497	71.039	14.987	OK
08-12-2023	19:51:04.497	72.038	14.988	OK
08-12-2023	19:51:05.496	73.038	14.986	OK
08-12-2023	19:51:06.500	74.041	14.986	OK
08-12-2023	19:51:07.498	75.039	14.984	OK
08-12-2023	19:51:08.501	76.042	14.980	OK
08-12-2023	19:51:09.501	77.042	14.976	OK
08-12-2023	19:51:10.502	78.043	14.971	OK
08-12-2023	19:51:11.498	79.040	14.970	OK
08-12-2023	19:51:12.506	80.048	14.968	OK
08-12-2023	19:51:13.504	81.045	14.965	OK
08-12-2023	19:51:14.504	82.045	14.962	OK
08-12-2023	19:51:15.503	83.044	14.958	OK
08-12-2023	19:51:16.505	84.047	14.960	OK
08-12-2023	19:51:17.506	85.047	14.962	OK
08-12-2023	19:51:18.508	86.050	14.964	OK
08-12-2023	19:51:19.507	87.049	14.966	OK
08-12-2023	19:51:20.509	88.051	14.965	OK
08-12-2023	19:51:21.508	89.050	14.966	OK
08-12-2023	19:51:22.510	90.052	14.966	OK
08-12-2023	19:51:23.510	91.051	14.964	OK
08-12-2023	19:51:24.509	92.050	14.960	OK
08-12-2023	19:51:25.509	93.051	14.957	OK
08-12-2023	19:51:26.511	94.053	14.956	OK
08-12-2023	19:51:27.512	95.054	14.954	OK
08-12-2023	19:51:28.513	96.054	14.954	OK
08-12-2023	19:51:29.513	97.054	14.954	OK
08-12-2023	19:51:30.512	98.054	14.955	OK
08-12-2023	19:51:31.515	99.057	14.956	OK
08-12-2023	19:51:32.514	100.056	14.957	OK
08-12-2023	19:51:33.515	101.056	14.957	OK
08-12-2023	19:51:34.515	102.056	14.960	OK
08-12-2023	19:51:35.513	103.054	14.962	OK
08-12-2023	19:51:36.517	104.058	14.962	OK
08-12-2023	19:51:37.517	105.059	14.965	OK
08-12-2023	19:51:38.516	106.058	14.965	OK
08-12-2023	19:51:39.515	107.057	14.965	OK
08-12-2023	19:51:40.516	108.057	14.963	OK
08-12-2023	19:51:41.517	109.058	14.966	OK
08-12-2023	19:51:42.517	110.059	14.972	OK
08-12-2023	19:51:43.517	111.058	14.977	OK
08-12-2023	19:51:44.516	112.058	14.978	OK
08-12-2023	19:51:45.516	113.057	14.975	OK
08-12-2023	19:51:46.517	114.058	14.971	OK
08-12-2023	19:51:47.517	115.059	14.970	OK
08-12-2023	19:51:48.517	116.059	14.971	OK
08-12-2023	19:51:49.518	117.059	14.972	OK
08-12-2023	19:51:50.516	118.057	14.980	OK
08-12-2023	19:51:51.517	119.058	14.987	OK
08-12-2023	19:51:52.518	120.059	14.989	OK
08-12-2023	19:51:53.520	121.061	14.990	OK
08-12-2023	19:51:54.519	122.060	14.986	OK
08-12-2023	19:51:55.519	123.061	14.984	OK
08-12-2023	19:51:56.521	124.062	14.981	OK
08-12-2023	19:51:57.521	125.062	14.980	OK
08-12-2023	19:51:58.521	126.063	14.981	OK
08-12-2023	19:51:59.521	127.062	14.984	OK
08-12-2023	19:52:00.521	128.062	14.984	OK
08-12-2023	19:52:01.523	129.065	14.985	OK
08-12-2023	19:52:02.521	130.063	14.985	OK
08-12-2023	19:52:03.526	131.068	15.006	OK
08-12-2023	19:52:04.521	132.062	15.079	OK
08-12-2023	19:52:05.524	133.066	15.169	OK
08-12-2023	19:52:06.526	134.068	15.230	OK
08-12-2023	19:52:07.526	135.067	15.221	OK
08-12-2023	19:52:08.526	136.068	15.170	OK
08-12-2023	19:52:09.528	137.069	15.124	OK
08-12-2023	19:52:10.528	138.069	15.086	OK
08-12-2023	19:52:11.528	139.070	15.053	OK
08-12-2023	19:52:12.532	140.073	15.023	OK
08-12-2023	19:52:13.526	141.068	15.007	OK
08-12-2023	19:52:14.527	142.068	15.003	OK
08-12-2023	19:52:15.528	143.069	15.005	OK
08-12-2023	19:52:16.530	144.072	15.007	OK
08-12-2023	19:52:17.529	145.071	15.006	OK
08-12-2023	19:52:18.530	146.071	15.005	OK
08-12-2023	19:52:19.530	147.072	15.007	OK
08-12-2023	19:52:20.531	148.072	15.010	OK
08-12-2023	19:52:21.529	149.070	15.010	OK
08-12-2023	19:52:22.531	150.072	15.013	OK
08-12-2023	19:52:23.531	151.072	15.013	OK
08-12-2023	19:52:24.530	152.071	15.014	OK
08-12-2023	19:52:25.533	153.075	15.013	OK
08-12-2023	19:52:26.534	154.076	15.013	OK
08-12-2023	19:52:27.533	155.075	15.014	OK
08-12-2023	19:52:28.533	156.074	15.018	OK
08-12-2023	19:52:29.534	157.075	15.018	OK
08-12-2023	19:52:30.533	158.074	15.019	OK
08-12-2023	19:52:31.534	159.076	15.019	OK
08-12-2023	19:52:32.534	160.076	15.021	OK
08-12-2023	19:52:33.535	161.077	15.024	OK
08-12-2023	19:52:34.535	162.077	15.025	OK
08-12-2023	19:52:35.536	163.077	15.026	OK
08-12-2023	19:52:36.538	164.079	15.028	OK
08-12-2023	19:52:37.538	165.079	15.031	OK
08-12-2023	19:52:38.538	166.079	15.031	OK
08-12-2023	19:52:39.537	167.078	15.029	OK
08-12-2023	19:52:40.538	168.079	15.028	OK
08-12-2023	19:52:41.538	169.080	15.028	OK
08-12-2023	19:52:42.538	170.080	15.027	OK
08-12-2023	19:52:43.536	171.078	15.028	OK
08-12-2023	19:52:44.537	172.079	15.032	OK
08-12-2023	19:52:45.539	173.081	15.037	OK
08-12-2023	19:52:46.539	174.081	15.039	OK
08-12-2023	19:52:47.540	175.082	15.039	OK
08-12-2023	19:52:48.541	176.082	15.038	OK
08-12-2023	19:52:49.543	177.084	15.039	OK
08-12-2023	19:52:50.541	178.082	15.041	OK
08-12-2023	19:52:51.539	179.081	15.043	OK
08-12-2023	19:52:52.542	180.083	15.049	OK
08-12-2023	19:52:53.540	181.081	15.050	OK
08-12-2023	19:52:54.542	182.083	15.052	OK
08-12-2023	19:52:55.542	183.084	15.050	OK
08-12-2023	19:52:56.543	184.085	15.049	OK
08-12-2023	19:52:57.543	185.084	15.047	OK
08-12-2023	19:52:58.543	186.084	15.046	OK
08-12-2023	19:52:59.543	187.085	15.042	OK
08-12-2023	19:53:00.543	188.085	15.038	OK
08-12-2023	19:53:01.543	189.085	15.039	OK
08-12-2023	19:53:02.545	190.087	15.041	OK
08-12-2023	19:53:03.544	191.085	15.042	OK
08-12-2023	19:53:04.545	192.086	15.044	OK
08-12-2023	19:53:05.544	193.086	15.044	OK
08-12-2023	19:53:06.545	194.086	15.044	OK
08-12-2023	19:53:07.545	195.086	15.044	OK
08-12-2023	19:53:08.544	196.085	15.040	OK
08-12-2023	19:53:09.544	197.086	15.036	OK
08-12-2023	19:53:10.544	198.086	15.032	OK
08-12-2023	19:53:11.545	199.086	15.028	OK
08-12-2023	19:53:12.543	200.085	15.027	OK
08-12-2023	19:53:13.543	201.084	15.024	OK
08-12-2023	19:53:14.546	202.088	15.027	OK
08-12-2023	19:53:15.545	203.087	15.026	OK
08-12-2023	19:53:16.548	204.090	15.029	OK
