"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min31_40",31,0.467189876746033,7.90456390446553,-0.00178568274196099,15.07,15.07,15.07,"Ch2","2023-12-10","SMR",9,1.58006512983843e-15
"min31_40",31,0.556447650486833,7.90247523256643,-0.00178388879241131,15.07,15.07,15.07,"Ch3","2023-12-10","SMR",9,1.58006512983843e-15
"min31_40",31,0.333414337063605,8.08101833465405,-0.00121292513122183,15.07,15.07,15.07,"Ch4","2023-12-10","SMR",9,1.58006512983843e-15
"min52_60",52,0.753466605495719,8.03715112205135,-0.00372382199203351,15.07,15.07,15.07,"Ch2","2023-12-10","SMR",8,1.58006512983843e-15
"min52_60",52,0.77386301290162,8.02046119478226,-0.00342305274258429,15.07,15.07,15.07,"Ch3","2023-12-10","SMR",8,1.58006512983843e-15
"min52_60",52,0.801330770694318,8.23310148765213,-0.00360458330525246,15.07,15.07,15.07,"Ch4","2023-12-10","SMR",8,1.58006512983843e-15
"min70_76",70,0.671201684531481,8.11626089183052,-0.00416633822979195,15.07,15.07,15.07,"Ch2","2023-12-10","SMR",6,1.58006512983843e-15
"min70_76",70,0.731557823695547,8.12283939532132,-0.00423210369379923,15.07,15.07,15.07,"Ch3","2023-12-10","SMR",6,1.58006512983843e-15
"min70_76",70,0.686718346208677,8.3291059064917,-0.00425720686439713,15.07,15.07,15.07,"Ch4","2023-12-10","SMR",6,1.58006512983843e-15
