"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min45_51",45,0.888087091471492,8.26128329266517,-0.00638034344679938,13.45,13.45,13.45,"Ch1","2024-02-15","SMR",6,-1.21428410838059e-15
"min45_51",45,0.865127817285198,8.29962738357488,-0.00633174425391586,13.45,13.45,13.45,"Ch2","2024-02-15","SMR",6,-1.21428410838059e-15
"min45_51",45,0.906018409950057,8.28408582764858,-0.00662844543430418,13.45,13.45,13.45,"Ch3","2024-02-15","SMR",6,-1.21428410838059e-15
"min45_51",45,0.881303799642258,8.21488513763601,-0.00624406883085636,13.45,13.45,13.45,"Ch4","2024-02-15","SMR",6,-1.21428410838059e-15
"min71_79",71,0.877063787110165,8.32324372002967,-0.00531746569636622,13.45,13.45,13.45,"Ch1","2024-02-15","SMR",8,-1.21428410838059e-15
"min71_79",71,0.847115591384928,8.34375769045108,-0.00488875886648142,13.45,13.45,13.45,"Ch2","2024-02-15","SMR",8,-1.21428410838059e-15
"min71_79",71,0.885744406988236,8.29590330107228,-0.00483863038831792,13.45,13.45,13.45,"Ch3","2024-02-15","SMR",8,-1.21428410838059e-15
"min71_79",71,0.881844274070096,8.28070009725867,-0.00512443392739474,13.45,13.45,13.45,"Ch4","2024-02-15","SMR",8,-1.21428410838059e-15
