"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min30_45",30.5,0.978540850511617,7.68649451203433,-0.00563895870665055,23.06,23.06,23.06,"Ch1","2023-12-11","SMR",14.5,5.96876871317077e-16
"min30_45",30.5,0.992532196583353,7.74844730302193,-0.010266652441718,23.06,23.06,23.06,"Ch2","2023-12-11","SMR",14.5,5.96876871317077e-16
"min30_45",30.5,0.992757894761579,8.06767098925228,-0.00938221387758852,23.06,23.06,23.06,"Ch3","2023-12-11","SMR",14.5,5.96876871317077e-16
"min85_100",85,0.967072557039654,7.70091102574141,-0.00413698530260864,23.06,23.06,23.06,"Ch1","2023-12-11","SMR",15,5.96876871317077e-16
"min85_100",85,0.964993581759998,7.48346213987532,-0.00433144677514893,23.06,23.06,23.06,"Ch2","2023-12-11","SMR",15,5.96876871317077e-16
"min85_100",85,0.966398685730784,7.82264353856764,-0.00384155246279711,23.06,23.06,23.06,"Ch3","2023-12-11","SMR",15,5.96876871317077e-16
"min105_120",105,0.966151631186945,7.71025717023149,-0.00425521081758932,23.06,23.06,23.06,"Ch1","2023-12-11","SMR",15,5.96876871317077e-16
"min105_120",105,0.95085372348359,7.41608167249635,-0.00367275715603605,23.06,23.06,23.06,"Ch2","2023-12-11","SMR",15,5.96876871317077e-16
"min105_120",105,0.942421480947984,7.73237483558456,-0.00299102899149568,23.06,23.06,23.06,"Ch3","2023-12-11","SMR",15,5.96876871317077e-16
"min123_140",123,0.96470307532758,7.65448182071175,-0.00379407746303257,23.06,23.06,23.06,"Ch1","2023-12-11","SMR",17,5.96876871317077e-16
"min123_140",123,0.963808202957951,7.42480373251908,-0.00372680725886253,23.06,23.06,23.06,"Ch2","2023-12-11","SMR",17,5.96876871317077e-16
"min123_140",123,0.953966017570528,7.7120625218649,-0.00280519511924221,23.06,23.06,23.06,"Ch3","2023-12-11","SMR",17,5.96876871317077e-16
