"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min54_65",54,0.926620290812355,8.23876567181713,-0.00601247135551069,13.39,13.39,13.39,"Ch1","2024-02-16","SMR",11,2.06154098106675e-16
"min54_65",54,0.925630109586645,8.21911400522587,-0.00576864166739038,13.39,13.39,13.39,"Ch2","2024-02-16","SMR",11,2.06154098106675e-16
"min54_65",54,0.948999679533153,8.16826718283116,-0.00613631530397337,13.39,13.39,13.39,"Ch3","2024-02-16","SMR",11,2.06154098106675e-16
"min54_65",54,0.939818022470144,8.13888722568256,-0.00585950785191246,13.39,13.39,13.39,"Ch4","2024-02-16","SMR",11,2.06154098106675e-16
"min99_109",99,0.93943065472188,8.45127744583957,-0.00638911011097532,13.39,13.39,13.39,"Ch1","2024-02-16","SMR",10,2.06154098106675e-16
"min99_109",99,0.925317365144686,8.41128619681069,-0.00612588456956822,13.39,13.39,13.39,"Ch2","2024-02-16","SMR",10,2.06154098106675e-16
"min99_109",99,0.931978632165951,8.29197973700647,-0.00575445832069172,13.39,13.39,13.39,"Ch3","2024-02-16","SMR",10,2.06154098106675e-16
"min99_109",99,0.919599049420072,8.22883081981156,-0.00523953942341871,13.39,13.39,13.39,"Ch4","2024-02-16","SMR",10,2.06154098106675e-16
"min129_139",129,0.939512744462817,8.56456235580552,-0.0061978990814462,13.39,13.39,13.39,"Ch1","2024-02-16","SMR",10,2.06154098106675e-16
"min129_139",129,0.918648682866803,8.52057721291355,-0.00603439068192703,13.39,13.39,13.39,"Ch2","2024-02-16","SMR",10,2.06154098106675e-16
"min129_139",129,0.942585706080981,8.4527682403155,-0.00613826479808236,13.39,13.39,13.39,"Ch3","2024-02-16","SMR",10,2.06154098106675e-16
"min129_139",129,0.922588674983636,8.3781586805413,-0.00562711432635842,13.39,13.39,13.39,"Ch4","2024-02-16","SMR",10,2.06154098106675e-16
