"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min54_61",54,0.803970798623273,8.35671144562875,-0.00505883038872371,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",7,6.17565555488222e-16
"min54_61",54,0.862608846918936,8.24347520063206,-0.00550856261513229,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",7,6.17565555488222e-16
"min54_61",54,0.891138765112982,8.11410911436082,-0.00519481753068262,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",7,6.17565555488222e-16
"min79_87",79,0.851272103542339,8.47884859488883,-0.0052883054732999,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",8,6.17565555488222e-16
"min79_87",79,0.889149582841237,8.37806643084628,-0.00577435750360225,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",8,6.17565555488222e-16
"min79_87",79,0.917870889230341,8.24245983624944,-0.00556502789765305,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",8,6.17565555488222e-16
"min105_113",105,0.873031505174892,8.60537072638046,-0.00547255076439218,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",8,6.17565555488222e-16
"min105_113",105,0.898552242066768,8.50324266669803,-0.00598096791531633,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",8,6.17565555488222e-16
"min105_113",105,0.91795246172166,8.31901638960107,-0.00547910542051209,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",8,6.17565555488222e-16
"min129_136",129,0.74166790762953,8.54555934218952,-0.00422114118412202,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",7,6.17565555488222e-16
"min129_136",129,0.805762867807557,8.42505439579526,-0.00459534952213794,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",7,6.17565555488222e-16
"min129_136",129,0.812824036078706,8.20215432839156,-0.00388563028993776,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",7,6.17565555488222e-16
