"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min30_40",30.5,0.856776651459166,7.7085557847406,-0.00299177227178792,19.12,19.12,19.12,"Ch1","2023-12-12","SMR",9.5,-1.42596861543654e-15
"min30_40",30.5,0.859457782958432,7.85192364241848,-0.00359906574836511,19.12,19.12,19.12,"Ch2","2023-12-12","SMR",9.5,-1.42596861543654e-15
"min30_40",30.5,0.866608163089736,8.08210909034853,-0.00313534237913426,19.12,19.12,19.12,"Ch3","2023-12-12","SMR",9.5,-1.42596861543654e-15
"min62_75",62,0.922878695956133,7.79543880864479,-0.00329496135974044,19.12,19.12,19.12,"Ch1","2023-12-12","SMR",13,-1.42596861543654e-15
"min62_75",62,0.917698705166454,7.91905943312311,-0.00342404537499893,19.12,19.12,19.12,"Ch2","2023-12-12","SMR",13,-1.42596861543654e-15
"min62_75",62,0.909473154083498,8.15918223425501,-0.00291105489280639,19.12,19.12,19.12,"Ch3","2023-12-12","SMR",13,-1.42596861543654e-15
