"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min49_59",49,0.943518969830626,8.02299393558343,-0.00532812400145836,15.07,15.07,15.07,"Ch1","2023-12-09","SMR",10,7.1606615904094e-16
"min49_59",49,0.923072313061684,8.12348951515313,-0.00474242670988531,15.07,15.07,15.07,"Ch2","2023-12-09","SMR",10,7.1606615904094e-16
"min49_59",49,0.978870350598244,8.50699769290719,-0.00718475001614514,15.07,15.07,15.07,"Ch3","2023-12-09","SMR",10,7.1606615904094e-16
"min80_88",80,0.938230289883141,8.17219657479018,-0.0060661844143506,15.07,15.07,15.07,"Ch1","2023-12-09","SMR",8,7.1606615904094e-16
"min80_88",80,0.912489008551147,8.27744897780603,-0.00555534434985829,15.07,15.07,15.07,"Ch2","2023-12-09","SMR",8,7.1606615904094e-16
"min80_88",80,0.9676500628742,8.63957231473131,-0.00726070270144574,15.07,15.07,15.07,"Ch3","2023-12-09","SMR",8,7.1606615904094e-16
"min114_122",114,0.949044952090595,8.36843378630676,-0.00678701705848954,15.07,15.07,15.07,"Ch1","2023-12-09","SMR",8,7.1606615904094e-16
"min114_122",114,0.937062676652543,8.47982309618908,-0.00632661976216071,15.07,15.07,15.07,"Ch2","2023-12-09","SMR",8,7.1606615904094e-16
"min114_122",114,0.970589688008986,8.90392425750991,-0.0082739860958917,15.07,15.07,15.07,"Ch3","2023-12-09","SMR",8,7.1606615904094e-16
"min149_157",149,0.93642746259647,8.36716196232827,-0.0057677831592036,15.07,15.07,15.07,"Ch1","2023-12-09","SMR",8,7.1606615904094e-16
"min149_157",149,0.91458003282274,8.53027273018801,-0.00563355860795579,15.07,15.07,15.07,"Ch2","2023-12-09","SMR",8,7.1606615904094e-16
"min149_157",149,0.95685753299608,8.8226368368488,-0.00640518805267194,15.07,15.07,15.07,"Ch3","2023-12-09","SMR",8,7.1606615904094e-16
