"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min60.5_80",60.5,"0.003","7.84",0.00017,"13.35","13.68","13.51","7.81","7.9","7.85","Ch2","2024-02-19 10:36:46.598","SMR","19.47","02-19_093"
"min80.5_100",80.5,"0.174","7.72",0.00115,"13.27","13.61","13.45","7.79","7.87","7.83","Ch2","2024-02-19 10:56:47.067","SMR","19.47","02-19_093"
"min100.5_120",100.5,"0.472","7.56",0.00209,"13.27","13.63","13.48","7.75","7.83","7.79","Ch2","2024-02-19 11:16:46.602","SMR","19.47","02-19_093"
"min120.5_140",120.5,"0.881","8.62",0.00672,"13.25","13.73","13.48","7.67","7.82","7.74","Ch2","2024-02-19 11:36:46.95","SMR","19.48","02-19_093"
"min140.5_160",140.5,"0.004","7.77",0.00019,"13.28","13.67","13.44","7.7","7.78","7.74","Ch2","2024-02-19 11:56:46.439","SMR","19.47","02-19_093"
"min160.5_180",160.5,"0.372","7.4",0.00164,"13.41","13.66","13.55","7.64","7.72","7.68","Ch2","2024-02-19 12:16:46.885","SMR","19.48","02-19_093"
"min0.5_20",0.5,"0.797","7.8",0.00502,"13.2","13.49","13.36","7.8","7.92","7.86","Ch3","2024-02-19 09:36:47.397","SMR","19.46","02-19_093"
"min20.5_40",20.5,"0.308","7.92",0.00226,"13.23","13.64","13.47","7.81","7.9","7.85","Ch3","2024-02-19 09:56:46.915","SMR","19.48","02-19_093"
"min40.5_60",40.5,"0.858","8.15",0.00633,"13.29","13.7","13.46","7.76","7.89","7.83","Ch3","2024-02-19 10:16:47.252","SMR","19.47","02-19_093"
"min60.5_80",60.5,"0.023","7.83",0.00053,"13.35","13.68","13.51","7.74","7.83","7.79","Ch3","2024-02-19 10:36:46.598","SMR","19.47","02-19_093"
"min80.5_100",80.5,"0.027","7.72",0.00043,"13.27","13.61","13.45","7.72","7.8","7.76","Ch3","2024-02-19 10:56:47.067","SMR","19.47","02-19_093"
"min100.5_120",100.5,"0.336","7.54",0.00146,"13.27","13.63","13.48","7.66","7.73","7.7","Ch3","2024-02-19 11:16:46.602","SMR","19.47","02-19_093"
"min120.5_140",120.5,"0.887","8.54",0.00688,"13.25","13.73","13.48","7.58","7.73","7.65","Ch3","2024-02-19 11:36:46.95","SMR","19.48","02-19_093"
"min140.5_160",140.5,"0.052","7.74",0.00068,"13.28","13.67","13.44","7.59","7.67","7.64","Ch3","2024-02-19 11:56:46.439","SMR","19.47","02-19_093"
"min160.5_180",160.5,"0.239","7.37",0.00117,"13.41","13.66","13.55","7.54","7.6","7.57","Ch3","2024-02-19 12:16:46.885","SMR","19.48","02-19_093"
"min0.5_20",0.5,"0.235","7.9",0.00143,"13.2","13.49","13.36","7.87","7.96","7.91","Ch4","2024-02-19 09:36:47.397","SMR","19.46","02-19_093"
"min20.5_40",20.5,"0.27","7.93",0.00186,"13.23","13.64","13.47","7.84","7.93","7.87","Ch4","2024-02-19 09:56:46.915","SMR","19.48","02-19_093"
"min40.5_60",40.5,"0.871","8.14",0.00562,"13.29","13.7","13.46","7.79","7.91","7.86","Ch4","2024-02-19 10:16:47.252","SMR","19.47","02-19_093"
"min60.5_80",60.5,"0.038","7.87",6e-04,"13.35","13.68","13.51","7.78","7.86","7.83","Ch4","2024-02-19 10:36:46.598","SMR","19.47","02-19_093"
"min80.5_100",80.5,"0.039","7.76",0.00046,"13.27","13.61","13.45","7.76","7.83","7.8","Ch4","2024-02-19 10:56:47.067","SMR","19.47","02-19_093"
"min100.5_120",100.5,"0.496","7.56",0.0018,"13.27","13.63","13.48","7.72","7.79","7.76","Ch4","2024-02-19 11:16:46.602","SMR","19.47","02-19_093"
"min120.5_140",120.5,"0.833","8.4",0.00524,"13.25","13.73","13.48","7.67","7.79","7.72","Ch4","2024-02-19 11:36:46.95","SMR","19.48","02-19_093"
"min140.5_160",140.5,"0.095","7.84",0.00081,"13.28","13.67","13.44","7.67","7.75","7.72","Ch4","2024-02-19 11:56:46.439","SMR","19.47","02-19_093"
"min160.5_180",160.5,"0.437","7.39",0.00164,"13.41","13.66","13.55","7.64","7.7","7.67","Ch4","2024-02-19 12:16:46.885","SMR","19.48","02-19_093"
