"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.002","8.02",0.00013,"13.31","13.7","13.53","7.99","8.09","8.02","Ch1","2024-02-21 20:01:48.694","SMR","19.47","02-21_200"
"min20.5_40",20.5,"0.312","8.06",0.00242,"13.26","13.69","13.51","7.94","8.06","7.99","Ch1","2024-02-21 20:21:49.133","SMR","19.48","02-21_200"
"min40.5_60",40.5,"0","8.04",5e-05,"13.21","13.58","13.35","7.98","8.08","8.04","Ch1","2024-02-21 20:41:49.516","SMR","19.46","02-21_200"
"min60.5_80",60.5,"0.734","7.7",0.00423,"13.35","13.68","13.53","7.95","8.06","8","Ch1","2024-02-21 21:01:48.745","SMR","19.47","02-21_200"
"min80.5_100",80.5,"0.838","8.55",0.00569,"13.18","13.6","13.34","7.96","8.09","8.03","Ch1","2024-02-21 21:21:49.311","SMR","19.47","02-21_200"
"min100.5_120",100.5,"0.955","7.35",0.00612,"13.24","13.69","13.48","7.95","8.08","8.02","Ch1","2024-02-21 21:41:48.745","SMR","19.47","02-21_200"
"min120.5_140",120.5,"0.655","8.61",0.0045,"13.17","13.59","13.39","7.97","8.09","8.02","Ch1","2024-02-21 22:01:49.017","SMR","19.48","02-21_200"
"min140.5_160",140.5,"0.549","8.53",0.00332,"13.25","13.62","13.39","7.98","8.08","8.04","Ch1","2024-02-21 22:21:49.459","SMR","19.47","02-21_200"
"min160.5_180",160.5,"0.535","7.54",0.00298,"13.23","13.58","13.39","7.99","8.09","8.05","Ch1","2024-02-21 22:41:48.826","SMR","19.47","02-21_200"
"min180.5_200",180.5,"0.429","7.46",0.00292,"13.38","13.68","13.55","7.97","8.07","8.02","Ch1","2024-02-21 23:01:49.183","SMR","19.48","02-21_200"
"min200.5_220",200.5,"0.816","9.11",0.00508,"13.27","13.67","13.46","7.99","8.1","8.04","Ch1","2024-02-21 23:21:49.541","SMR","19.47","02-21_200"
"min220.5_240",220.5,"0.176","8.42",0.00162,"13.31","13.64","13.45","7.99","8.09","8.05","Ch1","2024-02-21 23:41:48.88","SMR","19.47","02-21_200"
"min240.5_260",240.5,"0.96","6.64",0.00561,"13.26","13.69","13.51","7.99","8.11","8.05","Ch1","2024-02-22 00:01:49.233","SMR","19.47","02-21_200"
"min260.5_280",260.5,"0.891","9.75",0.00632,"13.17","13.67","13.41","7.99","8.11","8.04","Ch1","2024-02-22 00:21:49.586","SMR","19.47","02-21_200"
"min280.5_300",280.5,"0.156","7.61",0.00157,"13.25","13.6","13.4","8.01","8.11","8.07","Ch1","2024-02-22 00:41:48.979","SMR","19.47","02-21_200"
"min300.5_320",300.5,"0.852","6.44",0.0052,"13.32","13.67","13.52","8","8.11","8.05","Ch1","2024-02-22 01:01:49.341","SMR","19.47","02-21_200"
"min320.5_340",320.5,"0.942","10.27",0.00671,"13.22","13.74","13.43","7.99","8.13","8.06","Ch1","2024-02-22 01:21:48.748","SMR","19.47","02-21_200"
"min340.5_360",340.5,"0.921","6.19",0.0054,"13.21","13.68","13.45","8.01","8.13","8.08","Ch1","2024-02-22 01:41:49.135","SMR","19.48","02-21_200"
"min0.5_20",0.5,"0.035","8.03",6e-04,"13.31","13.7","13.53","7.99","8.1","8.03","Ch2","2024-02-21 20:01:48.694","SMR","19.47","02-21_200"
"min20.5_40",20.5,"0.341","8.06",0.00266,"13.26","13.69","13.51","7.94","8.05","7.98","Ch2","2024-02-21 20:21:49.133","SMR","19.48","02-21_200"
"min40.5_60",40.5,"0.036","8.06",0.00065,"13.21","13.58","13.35","7.96","8.06","8.02","Ch2","2024-02-21 20:41:49.516","SMR","19.46","02-21_200"
"min60.5_80",60.5,"0.732","7.69",0.00412,"13.35","13.68","13.53","7.93","8.04","7.98","Ch2","2024-02-21 21:01:48.745","SMR","19.47","02-21_200"
"min80.5_100",80.5,"0.869","8.55",0.0061,"13.18","13.6","13.34","7.92","8.06","8","Ch2","2024-02-21 21:21:49.311","SMR","19.47","02-21_200"
"min100.5_120",100.5,"0.945","7.37",0.00562,"13.24","13.69","13.48","7.92","8.05","7.99","Ch2","2024-02-21 21:41:48.745","SMR","19.47","02-21_200"
"min120.5_140",120.5,"0.659","8.59",0.00464,"13.17","13.59","13.39","7.93","8.05","7.98","Ch2","2024-02-21 22:01:49.017","SMR","19.48","02-21_200"
"min140.5_160",140.5,"0.612","8.55",0.00376,"13.25","13.62","13.39","7.93","8.03","7.98","Ch2","2024-02-21 22:21:49.459","SMR","19.47","02-21_200"
"min160.5_180",160.5,"0.435","7.57",0.00248,"13.23","13.58","13.39","7.93","8.03","7.99","Ch2","2024-02-21 22:41:48.826","SMR","19.47","02-21_200"
"min180.5_200",180.5,"0.377","7.47",0.0025,"13.38","13.68","13.55","7.91","8","7.95","Ch2","2024-02-21 23:01:49.183","SMR","19.48","02-21_200"
"min200.5_220",200.5,"0.819","9.06",0.00522,"13.27","13.67","13.46","7.91","8.02","7.96","Ch2","2024-02-21 23:21:49.541","SMR","19.47","02-21_200"
"min220.5_240",220.5,"0.257","8.44",0.00205,"13.31","13.64","13.45","7.9","8.01","7.97","Ch2","2024-02-21 23:41:48.88","SMR","19.47","02-21_200"
"min240.5_260",240.5,"0.947","6.68",0.00509,"13.26","13.69","13.51","7.9","8.01","7.96","Ch2","2024-02-22 00:01:49.233","SMR","19.47","02-21_200"
"min260.5_280",260.5,"0.893","9.72",0.00657,"13.17","13.67","13.41","7.88","8.02","7.94","Ch2","2024-02-22 00:21:49.586","SMR","19.47","02-21_200"
"min280.5_300",280.5,"0.044","7.73",0.00078,"13.25","13.6","13.4","7.9","8","7.96","Ch2","2024-02-22 00:41:48.979","SMR","19.47","02-21_200"
"min300.5_320",300.5,"0.835","6.53",0.00449,"13.32","13.67","13.52","7.88","7.98","7.93","Ch2","2024-02-22 01:01:49.341","SMR","19.47","02-21_200"
"min320.5_340",320.5,"0.944","10.24",0.007,"13.22","13.74","13.43","7.85","7.99","7.92","Ch2","2024-02-22 01:21:48.748","SMR","19.47","02-21_200"
"min340.5_360",340.5,"0.889","6.36",0.0045,"13.21","13.68","13.45","7.88","7.98","7.94","Ch2","2024-02-22 01:41:49.135","SMR","19.48","02-21_200"
"min0.5_20",0.5,"0.006","7.98",0.00024,"13.31","13.7","13.53","7.95","8.04","7.97","Ch3","2024-02-21 20:01:48.694","SMR","19.47","02-21_200"
"min20.5_40",20.5,"0.321","8.01",0.00254,"13.26","13.69","13.51","7.89","8","7.94","Ch3","2024-02-21 20:21:49.133","SMR","19.48","02-21_200"
"min40.5_60",40.5,"0.043","8.01",0.00067,"13.21","13.58","13.35","7.92","8.01","7.98","Ch3","2024-02-21 20:41:49.516","SMR","19.46","02-21_200"
"min60.5_80",60.5,"0.761","7.64",0.00422,"13.35","13.68","13.53","7.89","8","7.93","Ch3","2024-02-21 21:01:48.745","SMR","19.47","02-21_200"
"min80.5_100",80.5,"0.87","8.48",0.00579,"13.18","13.6","13.34","7.89","8.02","7.96","Ch3","2024-02-21 21:21:49.311","SMR","19.47","02-21_200"
"min100.5_120",100.5,"0.952","7.33",0.00564,"13.24","13.69","13.48","7.89","8.01","7.96","Ch3","2024-02-21 21:41:48.745","SMR","19.47","02-21_200"
