"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.83","8.15",0.01204,"13.24","13.66","13.46","7.94","8.21","8.02","Ch1","2024-02-16 20:41:07.894","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.582","8.08",0.00331,"13.32","13.67","13.49","7.92","8.03","7.98","Ch1","2024-02-16 21:01:07.45","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.037","8.04",0.00078,"13.24","13.61","13.42","7.95","8.05","8","Ch1","2024-02-16 21:21:07.932","SMR","19.47","02-16_204"
"min60.5_80",60.5,"0.86","7.63",0.00506,"13.26","13.64","13.48","7.93","8.05","7.99","Ch1","2024-02-16 21:41:08.003","SMR","19.47","02-16_204"
"min80.5_100",80.5,"0.042","7.9",0.00081,"13.34","13.69","13.55","7.93","8.02","7.97","Ch1","2024-02-16 22:01:07.26","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.64","8.49",0.00441,"13.19","13.54","13.35","7.94","8.06","8.01","Ch1","2024-02-16 22:21:07.698","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.888","7.23",0.00577,"13.24","13.67","13.48","7.92","8.05","7.98","Ch1","2024-02-16 22:41:08.091","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.056","7.84",9e-04,"13.33","13.69","13.5","7.92","8.03","7.98","Ch1","2024-02-16 23:01:07.489","SMR","19.47","02-16_204"
"min160.5_180",160.5,"0.889","9.08",0.00639,"13.19","13.68","13.41","7.92","8.06","7.99","Ch1","2024-02-16 23:21:07.864","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.888","6.88",0.00589,"13.19","13.71","13.46","7.93","8.06","8","Ch1","2024-02-16 23:41:07.249","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.275","8.48",0.00243,"13.21","13.65","13.49","7.93","8.04","7.97","Ch1","2024-02-17 00:01:07.618","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.499","8.8",0.00344,"13.23","13.61","13.41","7.94","8.06","8","Ch1","2024-02-17 00:21:08.006","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.929","6.37",0.00652,"13.17","13.71","13.49","7.93","8.07","8","Ch1","2024-02-17 00:41:07.362","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.51","8.98",0.00369,"13.22","13.68","13.48","7.93","8.05","7.98","Ch1","2024-02-17 01:01:07.752","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0.022","8.12",0.00044,"13.35","13.64","13.51","7.96","8.04","8","Ch1","2024-02-17 01:21:08.116","SMR","19.47","02-16_204"
