"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.902","8.34",0.00884,"14.61","15.37","14.79","8.17","8.36","8.25","Ch1","2023-12-07 12:45:49.378","SMR","19.48","12-07_124"
"min20.5_40",20.5,"0.954","8.26",0.00388,"14.76","15.13","14.96","8.1","8.19","8.14","Ch1","2023-12-07 13:05:49.777","SMR","19.47","12-07_124"
"min40.5_60",40.5,"0.937","8.24",0.00336,"15.12","15.47","15.31","8.03","8.11","8.07","Ch1","2023-12-07 13:25:49.205","SMR","19.47","12-07_124"
"min60.5_80",60.5,"0.933","8.22",0.00306,"15.47","15.8","15.64","7.96","8.04","8","Ch1","2023-12-07 13:45:49.651","SMR","19.47","12-07_124"
"min0.5_20",0.5,"0.937","8.1",0.01001,"14.61","15.37","14.79","7.89","8.11","8","Ch2","2023-12-07 12:45:49.378","SMR","19.48","12-07_124"
"min20.5_40",20.5,"0.953","7.98",0.0041,"14.76","15.13","14.96","7.81","7.92","7.86","Ch2","2023-12-07 13:05:49.777","SMR","19.47","12-07_124"
"min40.5_60",40.5,"0.932","7.95",0.00328,"15.12","15.47","15.31","7.74","7.83","7.79","Ch2","2023-12-07 13:25:49.205","SMR","19.47","12-07_124"
"min60.5_80",60.5,"0.911","7.93",0.00282,"15.47","15.8","15.64","7.69","7.77","7.73","Ch2","2023-12-07 13:45:49.651","SMR","19.47","12-07_124"
"min0.5_20",0.5,"0.807","8.08",0.00696,"14.61","15.37","14.79","7.93","8.09","8.01","Ch3","2023-12-07 12:45:49.378","SMR","19.48","12-07_124"
"min20.5_40",20.5,"0.952","8.01",0.00382,"14.76","15.13","14.96","7.85","7.95","7.89","Ch3","2023-12-07 13:05:49.777","SMR","19.47","12-07_124"
"min40.5_60",40.5,"0.916","7.96",0.00276,"15.12","15.47","15.31","7.79","7.86","7.82","Ch3","2023-12-07 13:25:49.205","SMR","19.47","12-07_124"
"min60.5_80",60.5,"0.915","7.95",0.00245,"15.47","15.8","15.64","7.74","7.81","7.77","Ch3","2023-12-07 13:45:49.651","SMR","19.47","12-07_124"
"min0.5_20",0.5,"0.762","8.38",0.00771,"14.61","15.37","14.79","8.14","8.38","8.3","Ch4","2023-12-07 12:45:49.378","SMR","19.48","12-07_124"
"min20.5_40",20.5,"0.951","8.28",0.00369,"14.76","15.13","14.96","8.13","8.22","8.17","Ch4","2023-12-07 13:05:49.777","SMR","19.47","12-07_124"
"min40.5_60",40.5,"0.884","8.24",0.00254,"15.12","15.47","15.31","8.08","8.14","8.11","Ch4","2023-12-07 13:25:49.205","SMR","19.47","12-07_124"
"min60.5_80",60.5,"0.857","8.21",0.00199,"15.47","15.8","15.64","8.04","8.1","8.07","Ch4","2023-12-07 13:45:49.651","SMR","19.47","12-07_124"
