"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min52_68",52,0.981006117386025,7.80912229045052,-0.00662837217837999,23.07,23.07,23.07,"Ch1","2023-12-03","SMR",16,1.00550636904276e-15
"min52_68",52,0.981020791429663,7.60979976435556,-0.00639418349416914,23.07,23.07,23.07,"Ch2","2023-12-03","SMR",16,1.00550636904276e-15
"min52_68",52,0.981347673133246,7.63014207240752,-0.0061231259173353,23.07,23.07,23.07,"Ch3","2023-12-03","SMR",16,1.00550636904276e-15
"min52_68",52,0.985812631556884,7.92227210236674,-0.00654159580888915,23.07,23.07,23.07,"Ch4","2023-12-03","SMR",16,1.00550636904276e-15
"min105_117",105,0.953538156904876,7.79555315325221,-0.00523834294112928,23.07,23.07,23.07,"Ch1","2023-12-03","SMR",12,1.00550636904276e-15
"min105_117",105,0.945334095284013,7.59259785348783,-0.00504066954508799,23.07,23.07,23.07,"Ch2","2023-12-03","SMR",12,1.00550636904276e-15
"min105_117",105,0.971074205614297,7.75046194855,-0.00609351285544153,23.07,23.07,23.07,"Ch3","2023-12-03","SMR",12,1.00550636904276e-15
"min105_117",105,0.964358180038824,7.9507966038046,-0.00528639606943942,23.07,23.07,23.07,"Ch4","2023-12-03","SMR",12,1.00550636904276e-15
"min145_155",145,0.916461163522448,7.71787612055304,-0.00415307946426262,23.07,23.07,23.07,"Ch1","2023-12-03","SMR",10,1.00550636904276e-15
"min145_155",145,0.909671872427082,7.54550981086481,-0.00422673513229092,23.07,23.07,23.07,"Ch2","2023-12-03","SMR",10,1.00550636904276e-15
"min145_155",145,0.946081953060076,7.67318424402639,-0.00500494858277003,23.07,23.07,23.07,"Ch3","2023-12-03","SMR",10,1.00550636904276e-15
"min145_155",145,0.895511223296101,7.78834589072568,-0.00355419624440439,23.07,23.07,23.07,"Ch4","2023-12-03","SMR",10,1.00550636904276e-15
