"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.258","7.96",0.00239,"13.31","13.69","13.53","7.94","8.05","7.99","Ch1","2024-02-17 19:26:59.023","SMR","19.47","02-17_192"
"min20.5_40",20.5,"0.619","8.16",0.00367,"13.22","13.61","13.41","7.99","8.1","8.05","Ch1","2024-02-17 19:46:59.435","SMR","19.47","02-17_192"
"min40.5_60",40.5,"0.227","8.13",0.00182,"13.33","13.69","13.5","7.99","8.09","8.04","Ch1","2024-02-17 20:06:58.808","SMR","19.47","02-17_192"
"min60.5_80",60.5,"0.295","7.9",0.00223,"13.31","13.7","13.48","7.99","8.1","8.05","Ch1","2024-02-17 20:26:59.279","SMR","19.48","02-17_192"
"min80.5_100",80.5,"0.776","7.63",0.00451,"13.3","13.73","13.53","7.98","8.1","8.04","Ch1","2024-02-17 20:46:59.69","SMR","19.46","02-17_192"
"min100.5_120",100.5,"0.891","8.72",0.00613,"13.21","13.72","13.44","7.97","8.12","8.04","Ch1","2024-02-17 21:06:59.461","SMR","19.46","02-17_192"
"min120.5_140",120.5,"0.181","8.26",0.0017,"13.35","13.67","13.5","7.99","8.09","8.04","Ch1","2024-02-17 21:26:59.473","SMR","19.47","02-17_192"
"min140.5_160",140.5,"0.917","7.16",0.0059,"13.25","13.77","13.54","7.98","8.11","8.05","Ch1","2024-02-17 21:46:58.863","SMR","19.47","02-17_192"
"min160.5_180",160.5,"0.126","8.29",0.00153,"13.3","13.7","13.52","7.98","8.09","8.03","Ch1","2024-02-17 22:06:59.239","SMR","19.48","02-17_192"
"min180.5_200",180.5,"0.767","8.9",0.00446,"13.3","13.67","13.48","7.99","8.1","8.05","Ch1","2024-02-17 22:26:59.61","SMR","19.47","02-17_192"
"min200.5_220",200.5,"0.003","8.01",0.00022,"13.27","13.62","13.45","8.01","8.1","8.06","Ch1","2024-02-17 22:46:59.151","SMR","19.47","02-17_192"
"min220.5_240",220.5,"0.809","6.8",0.00533,"13.33","13.73","13.58","7.98","8.11","8.03","Ch1","2024-02-17 23:06:59.36","SMR","19.48","02-17_192"
"min240.5_260",240.5,"0.925","9.71",0.00664,"13.21","13.7","13.44","7.98","8.12","8.04","Ch1","2024-02-17 23:26:59.746","SMR","19.47","02-17_192"
"min260.5_280",260.5,"0.782","6.8",0.00466,"13.19","13.74","13.44","7.98","8.12","8.06","Ch1","2024-02-17 23:46:59.114","SMR","19.47","02-17_192"
"min280.5_300",280.5,"0.113","7.64",0.00138,"13.29","13.61","13.46","7.99","8.09","8.04","Ch1","2024-02-18 00:06:59.499","SMR","19.47","02-17_192"
"min300.5_320",300.5,"0.628","9.2",0.00376,"13.25","13.68","13.48","7.99","8.1","8.03","Ch1","2024-02-18 00:26:58.859","SMR","19.47","02-17_192"
"min320.5_340",320.5,"0.113","8.51",0.00133,"13.22","13.6","13.38","8.01","8.11","8.07","Ch1","2024-02-18 00:46:59.22","SMR","19.48","02-17_192"
"min0.5_20",0.5,"0.407","7.96",0.00328,"13.31","13.69","13.53","7.94","8.07","7.99","Ch2","2024-02-17 19:26:59.023","SMR","19.47","02-17_192"
"min20.5_40",20.5,"0.594","8.17",0.00353,"13.22","13.61","13.41","8.01","8.11","8.06","Ch2","2024-02-17 19:46:59.435","SMR","19.47","02-17_192"
