"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min20.5_40",20.5,"0.326","7.98",0.00239,"13.3","13.61","13.43","7.99","8.1","8.05","Ch2","2024-02-14 21:27:45.117","SMR","19.48","02-14_210"
"min40.5_60",40.5,"0.852","7.78",0.00524,"13.3","13.66","13.52","8","8.11","8.05","Ch2","2024-02-14 21:47:45.664","SMR","19.46","02-14_210"
"min60.5_80",60.5,"0.932","8.51",0.00636,"13.19","13.6","13.37","8","8.13","8.06","Ch2","2024-02-14 22:07:45.349","SMR","19.48","02-14_210"
"min80.5_100",80.5,"0.302","7.87",0.00232,"13.22","13.58","13.37","8.02","8.12","8.08","Ch2","2024-02-14 22:27:45.64","SMR","19.47","02-14_210"
"min100.5_120",100.5,"0.648","7.63",0.00383,"13.3","13.6","13.47","8.01","8.12","8.05","Ch2","2024-02-14 22:47:45.02","SMR","19.47","02-14_210"
"min120.5_140",120.5,"0.883","8.8",0.00564,"13.2","13.61","13.39","8.01","8.13","8.06","Ch2","2024-02-14 23:07:45.372","SMR","19.47","02-14_210"
"min140.5_160",140.5,"0.02","8",0.00052,"13.26","13.59","13.39","8.03","8.13","8.08","Ch2","2024-02-14 23:27:45.71","SMR","19.47","02-14_210"
"min160.5_180",160.5,"0.745","7.42",0.00379,"13.33","13.58","13.46","8.02","8.12","8.07","Ch2","2024-02-14 23:47:45.08","SMR","19.47","02-14_210"
"min180.5_200",180.5,"0.766","7.34",0.00385,"13.25","13.59","13.47","8.03","8.13","8.07","Ch2","2024-02-15 00:07:45.461","SMR","19.47","02-14_210"
"min200.5_220",200.5,"0.879","9.18",0.00525,"13.2","13.57","13.38","8.02","8.14","8.07","Ch2","2024-02-15 00:27:44.799","SMR","19.47","02-14_210"
"min220.5_240",220.5,"0.452","8.65",0.00249,"13.34","13.61","13.46","8.04","8.12","8.08","Ch2","2024-02-15 00:47:45.173","SMR","19.47","02-14_210"
"min240.5_260",240.5,"0.413","8.66",0.00232,"13.37","13.64","13.48","8.04","8.12","8.08","Ch2","2024-02-15 01:07:45.564","SMR","19.47","02-14_210"
"min260.5_280",260.5,"0.013","8.2",0.00041,"13.37","13.63","13.48","8.05","8.13","8.09","Ch2","2024-02-15 01:27:44.964","SMR","19.47","02-14_210"
"min280.5_300",280.5,"0.174","7.62",0.00162,"13.28","13.63","13.42","8.04","8.14","8.1","Ch2","2024-02-15 01:47:45.388","SMR","19.47","02-14_210"
"min300.5_320",300.5,"0.929","6.56",0.00495,"13.19","13.57","13.41","8.05","8.15","8.1","Ch2","2024-02-15 02:07:45.072","SMR","19.48","02-14_210"
"min320.5_340",320.5,"0.582","9.21",0.00343,"13.19","13.57","13.4","8.03","8.14","8.07","Ch2","2024-02-15 02:27:45.143","SMR","19.47","02-14_210"
"min340.5_360",340.5,"0.199","8.71",0.00172,"13.17","13.49","13.3","8.05","8.15","8.11","Ch2","2024-02-15 02:47:45.495","SMR","19.47","02-14_210"
"min360.5_380",360.5,"0.801","6.25",0.00493,"13.3","13.64","13.51","8.02","8.14","8.08","Ch2","2024-02-15 03:07:45.057","SMR","19.47","02-14_210"
"min380.5_400",380.5,"0.918","10.37",0.00584,"13.22","13.63","13.41","8.03","8.15","8.09","Ch2","2024-02-15 03:27:45.226","SMR","19.48","02-14_210"
"min400.5_420",400.5,"0.045","7.78",8e-04,"13.26","13.6","13.39","8.05","8.15","8.11","Ch2","2024-02-15 03:47:45.631","SMR","19.47","02-14_210"
"min420.5_440",420.5,"0.79","6.11",0.00459,"13.32","13.65","13.51","8.04","8.16","8.09","Ch2","2024-02-15 04:07:45.014","SMR","19.47","02-14_210"
"min440.5_460",440.5,"0.951","11.01",0.00644,"13.2","13.63","13.37","8.04","8.17","8.1","Ch2","2024-02-15 04:27:45.392","SMR","19.47","02-14_210"
"min460.5_480",460.5,"0.807","5.73",0.00508,"13.19","13.65","13.4","8.05","8.17","8.12","Ch2","2024-02-15 04:47:44.774","SMR","19.47","02-14_210"
"min480.5_500",480.5,"0.037","8.43",0.00071,"13.24","13.63","13.47","8.04","8.13","8.08","Ch2","2024-02-15 05:07:45.173","SMR","19.47","02-14_210"
"min500.5_520",500.5,"0.536","9.77",0.00322,"13.2","13.48","13.32","8.06","8.17","8.13","Ch2","2024-02-15 05:27:45.547","SMR","19.47","02-14_210"
"min520.5_540",520.5,"0.675","6.02",0.00396,"13.25","13.54","13.39","8.06","8.16","8.11","Ch2","2024-02-15 05:47:44.924","SMR","19.47","02-14_210"
"min540.5_560",540.5,"0.475","6.89",0.0022,"13.35","13.57","13.47","8.06","8.14","8.1","Ch2","2024-02-15 06:07:45.329","SMR","19.48","02-14_210"
"min560.5_580",560.5,"0.733","6.15",0.00345,"13.32","13.6","13.47","8.08","8.16","8.12","Ch2","2024-02-15 06:27:45.706","SMR","19.47","02-14_210"
"min580.5_600",580.5,"0.514","6.36",0.00297,"13.26","13.57","13.46","8.07","8.17","8.11","Ch2","2024-02-15 06:47:45.093","SMR","19.47","02-14_210"
"min600.5_620",600.5,"0.908","11.52",0.00558,"13.18","13.6","13.36","8.06","8.17","8.11","Ch2","2024-02-15 07:07:45.507","SMR","19.47","02-14_210"
"min620.5_640",620.5,"0.181","9.11",0.00158,"13.3","13.59","13.43","8.07","8.16","8.12","Ch2","2024-02-15 07:27:44.883","SMR","19.47","02-14_210"
"min640.5_660",640.5,"0.928","4.58",0.00545,"13.2","13.64","13.44","8.06","8.18","8.13","Ch2","2024-02-15 07:47:45.252","SMR","19.48","02-14_210"
"min660.5_680",660.5,"0.392","9.94",0.00275,"13.22","13.63","13.45","8.06","8.16","8.1","Ch2","2024-02-15 08:07:45.604","SMR","19.46","02-14_210"
"min0.5_20",0.5,"0.936","8.1",0.00546,"13.25","13.63","13.4","8","8.1","8.05","Ch4","2024-02-14 21:07:45.515","SMR","19.47","02-14_210"
"min20.5_40",20.5,"0.333","8",0.00248,"13.3","13.61","13.43","8.02","8.12","8.08","Ch4","2024-02-14 21:27:45.117","SMR","19.48","02-14_210"
"min40.5_60",40.5,"0.851","7.82",0.00509,"13.3","13.66","13.52","8.02","8.13","8.07","Ch4","2024-02-14 21:47:45.664","SMR","19.46","02-14_210"
"min60.5_80",60.5,"0.95","8.54",0.00658,"13.19","13.6","13.37","8.02","8.14","8.08","Ch4","2024-02-14 22:07:45.349","SMR","19.48","02-14_210"
"min80.5_100",80.5,"0.303","7.89",0.00227,"13.22","13.58","13.37","8.04","8.14","8.1","Ch4","2024-02-14 22:27:45.64","SMR","19.47","02-14_210"
"min100.5_120",100.5,"0.614","7.67",0.00359,"13.3","13.6","13.47","8.03","8.13","8.07","Ch4","2024-02-14 22:47:45.02","SMR","19.47","02-14_210"
"min120.5_140",120.5,"0.904","8.82",0.00575,"13.2","13.61","13.39","8.03","8.13","8.08","Ch4","2024-02-14 23:07:45.372","SMR","19.47","02-14_210"
"min140.5_160",140.5,"0.003","8.06",0.00019,"13.26","13.59","13.39","8.04","8.13","8.09","Ch4","2024-02-14 23:27:45.71","SMR","19.47","02-14_210"
"min160.5_180",160.5,"0.739","7.44",0.00374,"13.33","13.58","13.46","8.03","8.12","8.07","Ch4","2024-02-14 23:47:45.08","SMR","19.47","02-14_210"
"min180.5_200",180.5,"0.776","7.36",0.00378,"13.25","13.59","13.47","8.04","8.13","8.08","Ch4","2024-02-15 00:07:45.461","SMR","19.47","02-14_210"
"min200.5_220",200.5,"0.886","9.18",0.00524,"13.2","13.57","13.38","8.03","8.14","8.07","Ch4","2024-02-15 00:27:44.799","SMR","19.47","02-14_210"
"min220.5_240",220.5,"0.516","8.69",0.00267,"13.34","13.61","13.46","8.03","8.11","8.07","Ch4","2024-02-15 00:47:45.173","SMR","19.47","02-14_210"
"min240.5_260",240.5,"0.458","8.72",0.00257,"13.37","13.64","13.48","8.03","8.11","8.07","Ch4","2024-02-15 01:07:45.564","SMR","19.47","02-14_210"
"min260.5_280",260.5,"0.021","8.22",0.00051,"13.37","13.63","13.48","8.03","8.11","8.08","Ch4","2024-02-15 01:27:44.964","SMR","19.47","02-14_210"
"min280.5_300",280.5,"0.182","7.6",0.00166,"13.28","13.63","13.42","8.03","8.12","8.09","Ch4","2024-02-15 01:47:45.388","SMR","19.47","02-14_210"
"min300.5_320",300.5,"0.932","6.56",0.00489,"13.19","13.57","13.41","8.03","8.13","8.08","Ch4","2024-02-15 02:07:45.072","SMR","19.48","02-14_210"
"min320.5_340",320.5,"0.605","9.23",0.00355,"13.19","13.57","13.4","8.02","8.12","8.06","Ch4","2024-02-15 02:27:45.143","SMR","19.47","02-14_210"
"min340.5_360",340.5,"0.192","8.69",0.00172,"13.17","13.49","13.3","8.04","8.13","8.09","Ch4","2024-02-15 02:47:45.495","SMR","19.47","02-14_210"
"min360.5_380",360.5,"0.797","6.26",0.00484,"13.3","13.64","13.51","8.01","8.12","8.05","Ch4","2024-02-15 03:07:45.057","SMR","19.47","02-14_210"
"min380.5_400",380.5,"0.923","10.36",0.00589,"13.22","13.63","13.41","8.01","8.13","8.06","Ch4","2024-02-15 03:27:45.226","SMR","19.48","02-14_210"
"min400.5_420",400.5,"0.039","7.78",0.00074,"13.26","13.6","13.39","8.03","8.12","8.08","Ch4","2024-02-15 03:47:45.631","SMR","19.47","02-14_210"
"min420.5_440",420.5,"0.781","6.18",0.00437,"13.32","13.65","13.51","8.02","8.12","8.06","Ch4","2024-02-15 04:07:45.014","SMR","19.47","02-14_210"
"min440.5_460",440.5,"0.963","11.07",0.00667,"13.2","13.63","13.37","8.01","8.13","8.07","Ch4","2024-02-15 04:27:45.392","SMR","19.47","02-14_210"
"min460.5_480",460.5,"0.817","5.71",0.00506,"13.19","13.65","13.4","8.02","8.13","8.09","Ch4","2024-02-15 04:47:44.774","SMR","19.47","02-14_210"
"min480.5_500",480.5,"0.1","8.6",0.00113,"13.24","13.63","13.47","8.01","8.1","8.05","Ch4","2024-02-15 05:07:45.173","SMR","19.47","02-14_210"
"min500.5_520",500.5,"0.531","9.7",0.00317,"13.2","13.48","13.32","8.02","8.13","8.08","Ch4","2024-02-15 05:27:45.547","SMR","19.47","02-14_210"
"min520.5_540",520.5,"0.679","6.03",0.00384,"13.25","13.54","13.39","8.01","8.11","8.07","Ch4","2024-02-15 05:47:44.924","SMR","19.47","02-14_210"
"min540.5_560",540.5,"0.404","7.04",0.00184,"13.35","13.57","13.47","8.02","8.08","8.05","Ch4","2024-02-15 06:07:45.329","SMR","19.48","02-14_210"
"min560.5_580",560.5,"0.746","6.1",0.00344,"13.32","13.6","13.47","8.02","8.11","8.06","Ch4","2024-02-15 06:27:45.706","SMR","19.47","02-14_210"
"min580.5_600",580.5,"0.508","6.33",0.00294,"13.26","13.57","13.46","8.02","8.11","8.06","Ch4","2024-02-15 06:47:45.093","SMR","19.47","02-14_210"
"min600.5_620",600.5,"0.917","11.52",0.00568,"13.18","13.6","13.36","8","8.12","8.06","Ch4","2024-02-15 07:07:45.507","SMR","19.47","02-14_210"
"min620.5_640",620.5,"0.231","9.16",0.00175,"13.3","13.59","13.43","8.01","8.1","8.06","Ch4","2024-02-15 07:27:44.883","SMR","19.47","02-14_210"
"min640.5_660",640.5,"0.923","4.66",0.00524,"13.2","13.64","13.44","8","8.11","8.07","Ch4","2024-02-15 07:47:45.252","SMR","19.48","02-14_210"
"min660.5_680",660.5,"0.46","10.06",0.00303,"13.22","13.63","13.45","7.99","8.1","8.03","Ch4","2024-02-15 08:07:45.604","SMR","19.46","02-14_210"
