"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.802","7.91",0.01355,"13.09","13.63","13.36","7.67","7.98","7.77","Ch1","2024-02-16 20:41:08.079","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.699","7.81",0.0037,"13.19","13.55","13.37","7.65","7.75","7.7","Ch1","2024-02-16 21:01:07.543","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.299","7.82",0.00224,"13.15","13.48","13.3","7.65","7.75","7.71","Ch1","2024-02-16 21:21:07.954","SMR","19.46","02-16_204"
"min60.5_80",60.5,"0.751","7.41",0.00413,"13.16","13.62","13.36","7.63","7.75","7.7","Ch1","2024-02-16 21:41:07.785","SMR","19.47","02-16_204"
"min80.5_100",80.5,"0.346","7.47",0.00233,"13.28","13.64","13.45","7.64","7.74","7.68","Ch1","2024-02-16 22:01:07.382","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.761","8.22",0.00461,"13.05","13.48","13.23","7.64","7.76","7.71","Ch1","2024-02-16 22:21:07.715","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.844","7.07",0.00484,"13.14","13.62","13.36","7.63","7.75","7.7","Ch1","2024-02-16 22:41:07.169","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.301","7.37",0.00215,"13.22","13.58","13.4","7.64","7.74","7.69","Ch1","2024-02-16 23:01:07.578","SMR","19.48","02-16_204"
"min160.5_180",160.5,"0.928","8.68",0.00577,"13.08","13.63","13.32","7.64","7.76","7.7","Ch1","2024-02-16 23:21:07.97","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.824","6.93",0.00417,"13.06","13.59","13.32","7.66","7.77","7.72","Ch1","2024-02-16 23:41:07.369","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.043","7.85",0.00077,"13.12","13.6","13.41","7.64","7.74","7.69","Ch1","2024-02-17 00:01:07.733","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.73","8.69",0.00425,"13.13","13.61","13.31","7.65","7.77","7.72","Ch1","2024-02-17 00:21:08.115","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.92","6.36",0.00545,"13.07","13.61","13.35","7.65","7.78","7.72","Ch1","2024-02-17 00:41:07.707","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.169","8.12",0.00158,"13.12","13.6","13.39","7.65","7.76","7.7","Ch1","2024-02-17 01:01:07.878","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0","7.72",1e-05,"13.24","13.58","13.39","7.67","7.76","7.72","Ch1","2024-02-17 01:21:07.259","SMR","19.47","02-16_204"
"min300.5_320",300.5,"0.878","9.44",0.00554,"13.05","13.62","13.28","7.66","7.79","7.73","Ch1","2024-02-17 01:41:07.643","SMR","19.48","02-16_204"
"min320.5_340",320.5,"0.169","7.16",0.00171,"13.22","13.63","13.39","7.66","7.77","7.72","Ch1","2024-02-17 02:01:08.008","SMR","19.47","02-16_204"
"min0.5_20",0.5,"0.787","8.07",0.01301,"13.09","13.63","13.36","7.84","8.14","7.94","Ch2","2024-02-16 20:41:08.079","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.728","8",0.00426,"13.19","13.55","13.37","7.82","7.92","7.87","Ch2","2024-02-16 21:01:07.543","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.341","8",0.00248,"13.15","13.48","13.3","7.82","7.92","7.88","Ch2","2024-02-16 21:21:07.954","SMR","19.46","02-16_204"
"min60.5_80",60.5,"0.746","7.57",0.00423,"13.16","13.62","13.36","7.79","7.91","7.86","Ch2","2024-02-16 21:41:07.785","SMR","19.47","02-16_204"
"min80.5_100",80.5,"0.258","7.65",0.00205,"13.28","13.64","13.45","7.79","7.89","7.84","Ch2","2024-02-16 22:01:07.382","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.774","8.42",0.00511,"13.05","13.48","13.23","7.79","7.91","7.86","Ch2","2024-02-16 22:21:07.715","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.837","7.18",0.00509,"13.14","13.62","13.36","7.77","7.9","7.85","Ch2","2024-02-16 22:41:07.169","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.267","7.51",0.00215,"13.22","13.58","13.4","7.78","7.89","7.83","Ch2","2024-02-16 23:01:07.578","SMR","19.48","02-16_204"
"min160.5_180",160.5,"0.935","8.9",0.00624,"13.08","13.63","13.32","7.78","7.9","7.84","Ch2","2024-02-16 23:21:07.97","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.832","7",0.00456,"13.06","13.59","13.32","7.79","7.91","7.86","Ch2","2024-02-16 23:41:07.369","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.051","8.02",0.00091,"13.12","13.6","13.41","7.78","7.88","7.82","Ch2","2024-02-17 00:01:07.733","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.739","8.92",0.00464,"13.13","13.61","13.31","7.77","7.91","7.85","Ch2","2024-02-17 00:21:08.115","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.911","6.43",0.00573,"13.07","13.61","13.35","7.78","7.91","7.86","Ch2","2024-02-17 00:41:07.707","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.186","8.3",0.00176,"13.12","13.6","13.39","7.78","7.89","7.83","Ch2","2024-02-17 01:01:07.878","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0","7.86",2e-05,"13.24","13.58","13.39","7.81","7.89","7.85","Ch2","2024-02-17 01:21:07.259","SMR","19.47","02-16_204"
"min300.5_320",300.5,"0.879","9.69",0.0059,"13.05","13.62","13.28","7.78","7.92","7.86","Ch2","2024-02-17 01:41:07.643","SMR","19.48","02-16_204"
"min320.5_340",320.5,"0.187","7.24",0.00184,"13.22","13.63","13.39","7.79","7.9","7.85","Ch2","2024-02-17 02:01:08.008","SMR","19.47","02-16_204"
"min0.5_20",0.5,"0.735","8.08",0.01093,"13.09","13.63","13.36","7.88","8.15","7.97","Ch4","2024-02-16 20:41:08.079","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.666","8.05",0.00386,"13.19","13.55","13.37","7.88","7.99","7.94","Ch4","2024-02-16 21:01:07.543","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.234","8.06",0.00218,"13.15","13.48","13.3","7.9","8","7.95","Ch4","2024-02-16 21:21:07.954","SMR","19.46","02-16_204"
"min60.5_80",60.5,"0.791","7.6",0.00501,"13.16","13.62","13.36","7.87","8","7.95","Ch4","2024-02-16 21:41:07.785","SMR","19.47","02-16_204"
