"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.913","7.7",0.00312,"22.83","23.16","22.98","7.62","7.71","7.67","Ch1","2023-12-03 17:17:59.229","SMR","19.48","12-03_171"
"min20.5_40",20.5,"0.984","7.78",0.00777,"22.85","23.26","23.07","7.46","7.63","7.54","Ch1","2023-12-03 17:37:58.658","SMR","19.47","12-03_171"
"min40.5_60",40.5,"0.626","7.53",0.00139,"22.85","23.28","23.1","7.43","7.48","7.46","Ch1","2023-12-03 17:57:59.186","SMR","19.48","12-03_171"
"min60.5_80",60.5,"0.989","7.93",0.00809,"22.78","23.11","22.93","7.28","7.44","7.36","Ch1","2023-12-03 18:17:58.654","SMR","19.48","12-03_171"
"min80.5_100",80.5,"0.776","7.52",0.00307,"23.1","23.36","23.25","7.22","7.29","7.25","Ch1","2023-12-03 18:37:59.057","SMR","19.48","12-03_171"
"min100.5_120",100.5,"0.764","7.58",0.00323,"22.91","23.23","23.03","7.17","7.25","7.22","Ch1","2023-12-03 18:57:59.466","SMR","19.47","12-03_171"
"min120.5_140",120.5,"0.728","7.49",0.00278,"23.03","23.26","23.17","7.1","7.18","7.13","Ch1","2023-12-03 19:17:58.838","SMR","19.47","12-03_171"
"min140.5_160",140.5,"0.906","7.7",0.00401,"22.97","23.15","23.06","7.05","7.14","7.1","Ch1","2023-12-03 19:37:59.168","SMR","19.48","12-03_171"
"min160.5_180",160.5,"0.919","7.72",0.00397,"22.97","23.2","23.07","7","7.09","7.04","Ch1","2023-12-03 19:57:59.55","SMR","19.47","12-03_171"
"min0.5_20",0.5,"0.65","7.45",0.00148,"22.83","23.16","22.98","7.4","7.46","7.44","Ch2","2023-12-03 17:17:59.229","SMR","19.48","12-03_171"
"min20.5_40",20.5,"0.977","7.52",0.00593,"22.85","23.26","23.07","7.28","7.42","7.34","Ch2","2023-12-03 17:37:58.658","SMR","19.47","12-03_171"
"min40.5_60",40.5,"0.694","7.36",0.00164,"22.85","23.28","23.1","7.25","7.3","7.27","Ch2","2023-12-03 17:57:59.186","SMR","19.48","12-03_171"
"min60.5_80",60.5,"0.984","7.71",0.00745,"22.78","23.11","22.93","7.11","7.26","7.18","Ch2","2023-12-03 18:17:58.654","SMR","19.48","12-03_171"
"min80.5_100",80.5,"0.802","7.35",0.00311,"23.1","23.36","23.25","7.04","7.12","7.07","Ch2","2023-12-03 18:37:59.057","SMR","19.48","12-03_171"
"min100.5_120",100.5,"0.798","7.41",0.00336,"22.91","23.23","23.03","6.98","7.07","7.04","Ch2","2023-12-03 18:57:59.466","SMR","19.47","12-03_171"
"min120.5_140",120.5,"0.71","7.27",0.00247,"23.03","23.26","23.17","6.93","7","6.95","Ch2","2023-12-03 19:17:58.838","SMR","19.47","12-03_171"
"min140.5_160",140.5,"0.912","7.51",0.00396,"22.97","23.15","23.06","6.87","6.96","6.91","Ch2","2023-12-03 19:37:59.168","SMR","19.48","12-03_171"
"min160.5_180",160.5,"0.934","7.53",0.00396,"22.97","23.2","23.07","6.82","6.9","6.86","Ch2","2023-12-03 19:57:59.55","SMR","19.47","12-03_171"
"min0.5_20",0.5,"0.843","7.47",0.00206,"22.83","23.16","22.98","7.41","7.48","7.45","Ch3","2023-12-03 17:17:59.229","SMR","19.48","12-03_171"
"min20.5_40",20.5,"0.973","7.51",0.00491,"22.85","23.26","23.07","7.31","7.42","7.36","Ch3","2023-12-03 17:37:58.658","SMR","19.47","12-03_171"
"min40.5_60",40.5,"0.604","7.37",0.00123,"22.85","23.28","23.1","7.28","7.33","7.31","Ch3","2023-12-03 17:57:59.186","SMR","19.48","12-03_171"
"min60.5_80",60.5,"0.984","7.7",0.00681,"22.78","23.11","22.93","7.16","7.29","7.22","Ch3","2023-12-03 18:17:58.654","SMR","19.48","12-03_171"
"min80.5_100",80.5,"0.839","7.39",0.00296,"23.1","23.36","23.25","7.1","7.17","7.13","Ch3","2023-12-03 18:37:59.057","SMR","19.48","12-03_171"
"min100.5_120",100.5,"0.874","7.55",0.00425,"22.91","23.23","23.03","7.02","7.12","7.08","Ch3","2023-12-03 18:57:59.466","SMR","19.47","12-03_171"
"min120.5_140",120.5,"0.868","7.4",0.00322,"23.03","23.26","23.17","6.95","7.03","6.98","Ch3","2023-12-03 19:17:58.838","SMR","19.47","12-03_171"
"min140.5_160",140.5,"0.954","7.67",0.00499,"22.97","23.15","23.06","6.87","6.97","6.92","Ch3","2023-12-03 19:37:59.168","SMR","19.48","12-03_171"
"min160.5_180",160.5,"0.961","7.67",0.00481,"22.97","23.2","23.07","6.8","6.9","6.85","Ch3","2023-12-03 19:57:59.55","SMR","19.47","12-03_171"
"min0.5_20",0.5,"0.773","7.79",0.00212,"22.83","23.16","22.98","7.73","7.79","7.77","Ch4","2023-12-03 17:17:59.229","SMR","19.48","12-03_171"
"min20.5_40",20.5,"0.981","7.84",0.00586,"22.85","23.26","23.07","7.6","7.74","7.66","Ch4","2023-12-03 17:37:58.658","SMR","19.47","12-03_171"
"min40.5_60",40.5,"0.887","7.72",0.00265,"22.85","23.28","23.1","7.55","7.62","7.59","Ch4","2023-12-03 17:57:59.186","SMR","19.48","12-03_171"
"min60.5_80",60.5,"0.978","7.92",0.00608,"22.78","23.11","22.93","7.44","7.56","7.5","Ch4","2023-12-03 18:17:58.654","SMR","19.48","12-03_171"
"min80.5_100",80.5,"0.823","7.63",0.00245,"23.1","23.36","23.25","7.38","7.45","7.41","Ch4","2023-12-03 18:37:59.057","SMR","19.48","12-03_171"
"min100.5_120",100.5,"0.867","7.76",0.00348,"22.91","23.23","23.03","7.32","7.41","7.37","Ch4","2023-12-03 18:57:59.466","SMR","19.47","12-03_171"
"min120.5_140",120.5,"0.732","7.55",0.00196,"23.03","23.26","23.17","7.27","7.34","7.3","Ch4","2023-12-03 19:17:58.838","SMR","19.47","12-03_171"
"min140.5_160",140.5,"0.93","7.83",0.0038,"22.97","23.15","23.06","7.22","7.3","7.26","Ch4","2023-12-03 19:37:59.168","SMR","19.48","12-03_171"
"min160.5_180",160.5,"0.931","7.78",0.00341,"22.97","23.2","23.07","7.17","7.24","7.2","Ch4","2023-12-03 19:57:59.55","SMR","19.47","12-03_171"
