"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.984","7.71",0.0101,"13.09","13.64","13.42","7.7","7.92","7.81","Ch1","2024-02-18 14:04:58.426","SMR","19.46","02-18_140"
"min20.5_40",20.5,"0.121","7.99",0.00125,"13.29","13.65","13.46","7.9","8","7.95","Ch1","2024-02-18 14:24:58.033","SMR","19.48","02-18_140"
"min40.5_60",40.5,"0.347","7.85",0.00203,"13.29","13.68","13.47","7.9","8","7.95","Ch1","2024-02-18 14:44:57.508","SMR","19.48","02-18_140"
"min60.5_80",60.5,"0.197","7.81",0.00139,"13.4","13.74","13.58","7.86","7.96","7.91","Ch1","2024-02-18 15:04:58.101","SMR","19.47","02-18_140"
"min0.5_20",0.5,"0.982","7.69",0.01014,"13.09","13.64","13.42","7.67","7.91","7.79","Ch2","2024-02-18 14:04:58.426","SMR","19.46","02-18_140"
"min20.5_40",20.5,"0.187","7.98",0.00165,"13.29","13.65","13.46","7.88","7.98","7.93","Ch2","2024-02-18 14:24:58.033","SMR","19.48","02-18_140"
"min40.5_60",40.5,"0.282","7.83",0.00177,"13.29","13.68","13.47","7.87","7.97","7.92","Ch2","2024-02-18 14:44:57.508","SMR","19.48","02-18_140"
"min60.5_80",60.5,"0.135","7.8",0.00111,"13.4","13.74","13.58","7.83","7.92","7.87","Ch2","2024-02-18 15:04:58.101","SMR","19.47","02-18_140"
"min0.5_20",0.5,"0.984","7.67",0.0106,"13.09","13.64","13.42","7.66","7.89","7.78","Ch3","2024-02-18 14:04:58.426","SMR","19.46","02-18_140"
"min20.5_40",20.5,"0.076","7.96",0.00105,"13.29","13.65","13.46","7.88","7.98","7.93","Ch3","2024-02-18 14:24:58.033","SMR","19.48","02-18_140"
"min40.5_60",40.5,"0.401","7.81",0.00238,"13.29","13.68","13.47","7.88","7.98","7.93","Ch3","2024-02-18 14:44:57.508","SMR","19.48","02-18_140"
"min60.5_80",60.5,"0.198","7.78",0.00148,"13.4","13.74","13.58","7.84","7.94","7.89","Ch3","2024-02-18 15:04:58.101","SMR","19.47","02-18_140"
"min0.5_20",0.5,"0.973","7.76",0.00796,"13.09","13.64","13.42","7.74","7.93","7.84","Ch4","2024-02-18 14:04:58.426","SMR","19.46","02-18_140"
"min20.5_40",20.5,"0.356","8.01",0.00218,"13.29","13.65","13.46","7.89","7.99","7.94","Ch4","2024-02-18 14:24:58.033","SMR","19.48","02-18_140"
"min40.5_60",40.5,"0.218","7.87",0.0014,"13.29","13.68","13.47","7.89","7.98","7.94","Ch4","2024-02-18 14:44:57.508","SMR","19.48","02-18_140"
"min60.5_80",60.5,"0.269","7.79",0.00154,"13.4","13.74","13.58","7.85","7.94","7.89","Ch4","2024-02-18 15:04:58.101","SMR","19.47","02-18_140"
