"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.811","7.77",0.00851,"13.25","13.67","13.48","7.61","7.84","7.68","Ch1","2024-02-20 12:56:28.726","SMR","19.47","02-20_125"
"min20.5_40",20.5,"0.896","7.76",0.00619,"13.17","13.75","13.43","7.52","7.65","7.57","Ch1","2024-02-20 13:16:28.201","SMR","19.47","02-20_125"
"min40.5_60",40.5,"0.063","7.54",0.00073,"13.26","13.73","13.45","7.54","7.62","7.58","Ch1","2024-02-20 13:36:28.655","SMR","19.47","02-20_125"
"min0.5_20",0.5,"0.839","8",0.00997,"13.25","13.67","13.48","7.81","8.07","7.89","Ch2","2024-02-20 12:56:28.726","SMR","19.47","02-20_125"
"min20.5_40",20.5,"0.913","7.99",0.00738,"13.17","13.75","13.43","7.69","7.85","7.77","Ch2","2024-02-20 13:16:28.201","SMR","19.47","02-20_125"
"min40.5_60",40.5,"0.152","7.7",0.00128,"13.26","13.73","13.45","7.71","7.8","7.77","Ch2","2024-02-20 13:36:28.655","SMR","19.47","02-20_125"
"min0.5_20",0.5,"0.814","8.01",0.01012,"13.25","13.67","13.48","7.82","8.09","7.91","Ch4","2024-02-20 12:56:28.726","SMR","19.47","02-20_125"
"min20.5_40",20.5,"0.922","8.01",0.00758,"13.17","13.75","13.43","7.71","7.86","7.78","Ch4","2024-02-20 13:16:28.201","SMR","19.47","02-20_125"
"min40.5_60",40.5,"0.137","7.72",0.00124,"13.26","13.73","13.45","7.73","7.82","7.78","Ch4","2024-02-20 13:36:28.655","SMR","19.47","02-20_125"
