"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.432","7.89",0.00091,"18.87","18.98","18.91","7.88","7.93","7.9","Ch1","2023-11-30 17:09:53.77","SMR","19.47","11-30_170"
"min20.5_40",20.5,"0.153","7.93",0.00068,"18.84","19.07","18.92","7.89","7.94","7.91","Ch1","2023-11-30 17:29:53.345","SMR","19.47","11-30_170"
"min40.5_60",40.5,"0.581","7.77",0.00214,"19.11","19.41","19.31","7.84","7.92","7.88","Ch1","2023-11-30 17:49:53.662","SMR","19.46","11-30_170"
"min60.5_80",60.5,"0.212","7.87",0.00057,"19.19","19.38","19.27","7.89","7.93","7.91","Ch1","2023-11-30 18:09:53.136","SMR","19.47","11-30_170"
"min80.5_100",80.5,"0.153","7.95",0.00043,"19.11","19.25","19.18","7.89","7.93","7.91","Ch1","2023-11-30 18:29:53.588","SMR","19.48","11-30_170"
"min0.5_20",0.5,"0.709","7.67",0.00148,"18.87","18.98","18.91","7.66","7.71","7.69","Ch3","2023-11-30 17:09:53.77","SMR","19.47","11-30_170"
"min20.5_40",20.5,"0.281","7.73",0.00093,"18.84","19.07","18.92","7.67","7.72","7.7","Ch3","2023-11-30 17:29:53.345","SMR","19.47","11-30_170"
"min40.5_60",40.5,"0.632","7.56",0.00229,"19.11","19.41","19.31","7.63","7.71","7.67","Ch3","2023-11-30 17:49:53.662","SMR","19.46","11-30_170"
"min60.5_80",60.5,"0.143","7.67",0.00045,"19.19","19.38","19.27","7.68","7.72","7.71","Ch3","2023-11-30 18:09:53.136","SMR","19.47","11-30_170"
"min80.5_100",80.5,"0.126","7.74",0.00036,"19.11","19.25","19.18","7.69","7.72","7.7","Ch3","2023-11-30 18:29:53.588","SMR","19.48","11-30_170"
"min0.5_20",0.5,"0.233","7.92",0.00052,"18.87","18.98","18.91","7.91","7.95","7.93","Ch4","2023-11-30 17:09:53.77","SMR","19.47","11-30_170"
"min20.5_40",20.5,"0.362","7.96",0.00097,"18.84","19.07","18.92","7.91","7.95","7.93","Ch4","2023-11-30 17:29:53.345","SMR","19.47","11-30_170"
"min40.5_60",40.5,"0.677","7.81",0.00196,"19.11","19.41","19.31","7.88","7.95","7.91","Ch4","2023-11-30 17:49:53.662","SMR","19.46","11-30_170"
"min60.5_80",60.5,"0.008","7.92",9e-05,"19.19","19.38","19.27","7.9","7.94","7.93","Ch4","2023-11-30 18:09:53.136","SMR","19.47","11-30_170"
"min80.5_100",80.5,"0.137","7.96",4e-04,"19.11","19.25","19.18","7.91","7.94","7.93","Ch4","2023-11-30 18:29:53.588","SMR","19.48","11-30_170"
