"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.367","7.99",0.00356,"13.21","13.6","13.44","7.92","8.09","7.96","Ch1","2024-02-21 10:00:39.309","SMR","19.47","02-21_100"
"min20.5_40",20.5,"0.785","8.06",0.0059,"13.18","13.71","13.46","7.82","7.96","7.88","Ch1","2024-02-21 10:20:38.776","SMR","19.47","02-21_100"
"min40.5_60",40.5,"0.394","8.02",0.00281,"13.24","13.58","13.4","7.81","7.92","7.88","Ch1","2024-02-21 10:40:39.294","SMR","19.47","02-21_100"
"min60.5_80",60.5,"0.456","7.67",0.00217,"13.27","13.66","13.46","7.78","7.87","7.82","Ch1","2024-02-21 11:00:38.702","SMR","19.47","02-21_100"
"min80.5_100",80.5,"0.044","7.71",0.00064,"13.35","13.69","13.54","7.73","7.81","7.77","Ch1","2024-02-21 11:20:39.049","SMR","19.48","02-21_100"
"min100.5_120",100.5,"0.939","8.59",0.0077,"13.22","13.72","13.46","7.66","7.83","7.74","Ch1","2024-02-21 11:40:39.524","SMR","19.47","02-21_100"
"min120.5_140",120.5,"0.608","7.39",0.00257,"13.19","13.74","13.44","7.67","7.76","7.73","Ch1","2024-02-21 12:00:38.732","SMR","19.47","02-21_100"
"min140.5_160",140.5,"0.419","8.13",0.00318,"13.26","13.71","13.53","7.61","7.73","7.65","Ch1","2024-02-21 12:20:39.086","SMR","19.48","02-21_100"
"min160.5_180",160.5,"0.302","7.99",0.00191,"13.19","13.58","13.35","7.61","7.71","7.67","Ch1","2024-02-21 12:40:39.461","SMR","19.47","02-21_100"
"min0.5_20",0.5,"0.335","8",0.00326,"13.21","13.6","13.44","7.93","8.09","7.97","Ch2","2024-02-21 10:00:39.309","SMR","19.47","02-21_100"
"min20.5_40",20.5,"0.762","8.06",0.00543,"13.18","13.71","13.46","7.84","7.98","7.89","Ch2","2024-02-21 10:20:38.776","SMR","19.47","02-21_100"
"min40.5_60",40.5,"0.472","8.05",0.00311,"13.24","13.58","13.4","7.82","7.94","7.89","Ch2","2024-02-21 10:40:39.294","SMR","19.47","02-21_100"
"min60.5_80",60.5,"0.366","7.7",0.00188,"13.27","13.66","13.46","7.79","7.88","7.84","Ch2","2024-02-21 11:00:38.702","SMR","19.47","02-21_100"
"min80.5_100",80.5,"0.033","7.74",0.00051,"13.35","13.69","13.54","7.75","7.82","7.78","Ch2","2024-02-21 11:20:39.049","SMR","19.48","02-21_100"
"min100.5_120",100.5,"0.936","8.56",0.00738,"13.22","13.72","13.46","7.68","7.83","7.75","Ch2","2024-02-21 11:40:39.524","SMR","19.47","02-21_100"
"min120.5_140",120.5,"0.534","7.45",0.0022,"13.19","13.74","13.44","7.68","7.77","7.74","Ch2","2024-02-21 12:00:38.732","SMR","19.47","02-21_100"
"min140.5_160",140.5,"0.427","8.12",0.00305,"13.26","13.71","13.53","7.61","7.73","7.66","Ch2","2024-02-21 12:20:39.086","SMR","19.48","02-21_100"
"min160.5_180",160.5,"0.397","8.06",0.00231,"13.19","13.58","13.35","7.61","7.7","7.67","Ch2","2024-02-21 12:40:39.461","SMR","19.47","02-21_100"
"min0.5_20",0.5,"0.047","7.96",0.00093,"13.21","13.6","13.44","7.92","8.05","7.95","Ch3","2024-02-21 10:00:39.309","SMR","19.47","02-21_100"
"min20.5_40",20.5,"0.668","8.04",0.00452,"13.18","13.71","13.46","7.86","7.98","7.91","Ch3","2024-02-21 10:20:38.776","SMR","19.47","02-21_100"
"min40.5_60",40.5,"0.316","8.04",0.00227,"13.24","13.58","13.4","7.86","7.96","7.92","Ch3","2024-02-21 10:40:39.294","SMR","19.47","02-21_100"
"min60.5_80",60.5,"0.55","7.7",0.00267,"13.27","13.66","13.46","7.84","7.93","7.88","Ch3","2024-02-21 11:00:38.702","SMR","19.47","02-21_100"
"min80.5_100",80.5,"0.227","7.71",0.00152,"13.35","13.69","13.54","7.8","7.89","7.85","Ch3","2024-02-21 11:20:39.049","SMR","19.48","02-21_100"
"min100.5_120",100.5,"0.919","8.58",0.00676,"13.22","13.72","13.46","7.76","7.9","7.83","Ch3","2024-02-21 11:40:39.524","SMR","19.47","02-21_100"
"min120.5_140",120.5,"0.671","7.45",0.00295,"13.19","13.74","13.44","7.77","7.87","7.83","Ch3","2024-02-21 12:00:38.732","SMR","19.47","02-21_100"
"min140.5_160",140.5,"0.281","8.11",0.00224,"13.26","13.71","13.53","7.72","7.84","7.77","Ch3","2024-02-21 12:20:39.086","SMR","19.48","02-21_100"
"min160.5_180",160.5,"0.192","8.03",0.00135,"13.19","13.58","13.35","7.75","7.83","7.8","Ch3","2024-02-21 12:40:39.461","SMR","19.47","02-21_100"
"min0.5_20",0.5,"0.657","8.06",0.00617,"13.21","13.6","13.44","7.94","8.14","7.99","Ch4","2024-02-21 10:00:39.309","SMR","19.47","02-21_100"
"min20.5_40",20.5,"0.739","8.04",0.00492,"13.18","13.71","13.46","7.85","7.97","7.89","Ch4","2024-02-21 10:20:38.776","SMR","19.47","02-21_100"
"min40.5_60",40.5,"0.563","8.05",0.00335,"13.24","13.58","13.4","7.82","7.92","7.88","Ch4","2024-02-21 10:40:39.294","SMR","19.47","02-21_100"
"min60.5_80",60.5,"0.225","7.75",0.00126,"13.27","13.66","13.46","7.8","7.87","7.83","Ch4","2024-02-21 11:00:38.702","SMR","19.47","02-21_100"
"min80.5_100",80.5,"0.072","7.72",0.00067,"13.35","13.69","13.54","7.75","7.82","7.78","Ch4","2024-02-21 11:20:39.049","SMR","19.48","02-21_100"
"min100.5_120",100.5,"0.928","8.45",0.00632,"13.22","13.72","13.46","7.69","7.82","7.75","Ch4","2024-02-21 11:40:39.524","SMR","19.47","02-21_100"
"min120.5_140",120.5,"0.35","7.55",0.00142,"13.19","13.74","13.44","7.69","7.77","7.74","Ch4","2024-02-21 12:00:38.732","SMR","19.47","02-21_100"
"min140.5_160",140.5,"0.319","7.99",0.00211,"13.26","13.71","13.53","7.63","7.73","7.67","Ch4","2024-02-21 12:20:39.086","SMR","19.48","02-21_100"
"min160.5_180",160.5,"0.478","8.08",0.00233,"13.19","13.58","13.35","7.63","7.71","7.68","Ch4","2024-02-21 12:40:39.461","SMR","19.47","02-21_100"
