"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.075","7.72",0.00108,"13.27","13.6","13.44","7.68","7.77","7.73","Ch1","2024-02-17 19:26:59.126","SMR","19.48","02-17_192"
"min20.5_40",20.5,"0.776","7.87",0.00402,"13.1","13.49","13.28","7.7","7.8","7.75","Ch1","2024-02-17 19:46:59.628","SMR","19.47","02-17_192"
"min40.5_60",40.5,"0.43","7.86",0.00228,"13.21","13.57","13.37","7.7","7.79","7.75","Ch1","2024-02-17 20:06:59.037","SMR","19.47","02-17_192"
"min60.5_80",60.5,"0.042","7.72",0.00071,"13.15","13.54","13.32","7.73","7.81","7.77","Ch1","2024-02-17 20:26:59.266","SMR","19.48","02-17_192"
"min80.5_100",80.5,"0.912","7.3",0.00523,"13.11","13.66","13.39","7.71","7.83","7.77","Ch1","2024-02-17 20:46:59.654","SMR","19.46","02-17_192"
"min100.5_120",100.5,"0.705","8.24",0.00434,"13.07","13.55","13.33","7.71","7.83","7.76","Ch1","2024-02-17 21:06:59.349","SMR","19.47","02-17_192"
"min120.5_140",120.5,"0.498","8.15",0.00286,"13.19","13.59","13.36","7.72","7.83","7.78","Ch1","2024-02-17 21:26:59.54","SMR","19.47","02-17_192"
"min140.5_160",140.5,"0.867","7.08",0.00472,"13.13","13.61","13.37","7.73","7.84","7.79","Ch1","2024-02-17 21:46:58.976","SMR","19.47","02-17_192"
"min160.5_180",160.5,"0.001","7.75",1e-04,"13.19","13.57","13.41","7.72","7.81","7.77","Ch1","2024-02-17 22:06:59.353","SMR","19.48","02-17_192"
"min180.5_200",180.5,"0.786","8.55",0.00412,"13.17","13.57","13.35","7.72","7.82","7.77","Ch1","2024-02-17 22:26:59.735","SMR","19.47","02-17_192"
"min200.5_220",200.5,"0.204","8.15",0.0017,"13.14","13.53","13.29","7.73","7.83","7.79","Ch1","2024-02-17 22:46:59.138","SMR","19.47","02-17_192"
"min220.5_240",220.5,"0.925","6.5",0.00553,"13.18","13.66","13.44","7.72","7.84","7.77","Ch1","2024-02-17 23:06:59.487","SMR","19.47","02-17_192"
"min240.5_260",240.5,"0.887","9.17",0.00558,"13.08","13.62","13.33","7.72","7.84","7.77","Ch1","2024-02-17 23:26:58.872","SMR","19.47","02-17_192"
"min260.5_280",260.5,"0.485","7.1",0.0026,"13.05","13.54","13.26","7.75","7.85","7.81","Ch1","2024-02-17 23:46:59.234","SMR","19.48","02-17_192"
"min280.5_300",280.5,"0.581","6.82",0.0033,"13.13","13.48","13.32","7.74","7.85","7.78","Ch1","2024-02-18 00:06:59.609","SMR","19.47","02-17_192"
"min300.5_320",300.5,"0.234","8.4",0.002,"13.11","13.54","13.37","7.73","7.83","7.78","Ch1","2024-02-18 00:26:58.973","SMR","19.47","02-17_192"
"min320.5_340",320.5,"0.523","8.82",0.00306,"13.09","13.44","13.23","7.75","7.85","7.81","Ch1","2024-02-18 00:46:59.343","SMR","19.48","02-17_192"
"min0.5_20",0.5,"0.236","7.92",0.00202,"13.27","13.6","13.44","7.89","8","7.94","Ch2","2024-02-17 19:26:59.126","SMR","19.48","02-17_192"
"min20.5_40",20.5,"0.796","8.11",0.0047,"13.1","13.49","13.28","7.91","8.02","7.96","Ch2","2024-02-17 19:46:59.628","SMR","19.47","02-17_192"
"min40.5_60",40.5,"0.484","8.1",0.00285,"13.21","13.57","13.37","7.91","8","7.96","Ch2","2024-02-17 20:06:59.037","SMR","19.47","02-17_192"
"min60.5_80",60.5,"0.028","7.94",6e-04,"13.15","13.54","13.32","7.93","8.02","7.98","Ch2","2024-02-17 20:26:59.266","SMR","19.48","02-17_192"
"min80.5_100",80.5,"0.892","7.5",0.00509,"13.11","13.66","13.39","7.89","8.02","7.96","Ch2","2024-02-17 20:46:59.654","SMR","19.46","02-17_192"
