"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.353","7.64",0.0023,"13.28","13.71","13.51","7.57","7.71","7.62","Ch1","2024-02-21 13:31:18.271","SMR","19.47","02-21_133"
"min20.5_40",20.5,"0.578","7.66",0.00339,"13.3","13.91","13.58","7.51","7.63","7.56","Ch1","2024-02-21 13:51:17.65","SMR","19.47","02-21_133"
"min40.5_60",40.5,"0.33","7.68",0.0022,"13.33","13.9","13.51","7.45","7.61","7.57","Ch1","2024-02-21 14:11:18.007","SMR","19.47","02-21_133"
"min0.5_20",0.5,"0.123","7.85",0.00112,"13.28","13.71","13.51","7.79","7.91","7.84","Ch2","2024-02-21 13:31:18.271","SMR","19.47","02-21_133"
"min20.5_40",20.5,"0.504","7.88",0.00299,"13.3","13.91","13.58","7.73","7.86","7.79","Ch2","2024-02-21 13:51:17.65","SMR","19.47","02-21_133"
"min40.5_60",40.5,"0.233","7.9",0.0018,"13.33","13.9","13.51","7.69","7.86","7.81","Ch2","2024-02-21 14:11:18.007","SMR","19.47","02-21_133"
"min0.5_20",0.5,"0.322","7.89",0.00271,"13.28","13.71","13.51","7.81","7.97","7.86","Ch4","2024-02-21 13:31:18.271","SMR","19.47","02-21_133"
"min20.5_40",20.5,"0.525","7.9",0.00318,"13.3","13.91","13.58","7.75","7.88","7.81","Ch4","2024-02-21 13:51:17.65","SMR","19.47","02-21_133"
"min40.5_60",40.5,"0.241","7.92",0.0018,"13.33","13.9","13.51","7.71","7.86","7.82","Ch4","2024-02-21 14:11:18.007","SMR","19.47","02-21_133"
