"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.2","7.81",0.00175,"14.81","15.13","15.01","7.79","7.88","7.83","Ch1","2023-12-09 12:22:59.161","SMR","19.48","12-09_122"
"min20.5_40",20.5,"0.978","8",0.00618,"14.74","15.07","14.88","7.76","7.89","7.82","Ch1","2023-12-09 12:42:59.593","SMR","19.47","12-09_122"
"min40.5_60",40.5,"0.34","7.89",0.00231,"14.79","15.09","14.9","7.72","7.81","7.77","Ch1","2023-12-09 13:02:58.974","SMR","19.47","12-09_122"
"min60.5_80",60.5,"0.169","7.63",0.00113,"14.8","15.15","15.02","7.68","7.74","7.71","Ch1","2023-12-09 13:22:59.413","SMR","19.47","12-09_122"
"min80.5_100",80.5,"0.971","8.21",0.00611,"14.8","15.16","14.96","7.6","7.73","7.66","Ch1","2023-12-09 13:42:59.116","SMR","19.47","12-09_122"
"min100.5_120",100.5,"0.027","7.57",0.00054,"14.72","15.19","14.91","7.59","7.67","7.63","Ch1","2023-12-09 14:02:59.375","SMR","19.47","12-09_122"
"min120.5_140",120.5,"0.937","8.11",0.00436,"14.8","15.19","15.01","7.5","7.6","7.54","Ch1","2023-12-09 14:22:58.836","SMR","19.47","12-09_122"
"min140.5_160",140.5,"0.608","8.08",0.00369,"14.79","15.13","14.91","7.47","7.56","7.52","Ch1","2023-12-09 14:42:59.2","SMR","19.48","12-09_122"
"min160.5_180",160.5,"0.273","7.2",0.00149,"14.76","15.2","15.04","7.42","7.49","7.45","Ch1","2023-12-09 15:02:59.612","SMR","19.47","12-09_122"
"min0.5_20",0.5,"0.703","7.82",0.00607,"14.81","15.13","15.01","7.83","7.97","7.88","Ch2","2023-12-09 12:22:59.161","SMR","19.48","12-09_122"
"min20.5_40",20.5,"0.972","8.08",0.00514,"14.74","15.07","14.88","7.87","7.98","7.93","Ch2","2023-12-09 12:42:59.593","SMR","19.47","12-09_122"
"min40.5_60",40.5,"0.137","7.97",0.00136,"14.79","15.09","14.9","7.85","7.94","7.9","Ch2","2023-12-09 13:02:58.974","SMR","19.47","12-09_122"
"min60.5_80",60.5,"0.303","7.72",0.00179,"14.8","15.15","15.02","7.81","7.9","7.85","Ch2","2023-12-09 13:22:59.413","SMR","19.47","12-09_122"
"min80.5_100",80.5,"0.967","8.35",0.00598,"14.8","15.16","14.96","7.75","7.88","7.81","Ch2","2023-12-09 13:42:59.116","SMR","19.47","12-09_122"
"min100.5_120",100.5,"0.14","7.64",0.00141,"14.72","15.19","14.91","7.74","7.83","7.79","Ch2","2023-12-09 14:02:59.375","SMR","19.47","12-09_122"
"min120.5_140",120.5,"0.92","8.25",0.00414,"14.8","15.19","15.01","7.66","7.76","7.71","Ch2","2023-12-09 14:22:58.836","SMR","19.47","12-09_122"
"min140.5_160",140.5,"0.486","8.18",0.00314,"14.79","15.13","14.91","7.65","7.75","7.7","Ch2","2023-12-09 14:42:59.2","SMR","19.48","12-09_122"
"min160.5_180",160.5,"0.4","7.27",0.00217,"14.76","15.2","15.04","7.61","7.69","7.64","Ch2","2023-12-09 15:02:59.612","SMR","19.47","12-09_122"
