"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.54","7.86",0.00293,"14.69","15.06","14.85","7.77","7.87","7.83","Ch1","2023-12-10 11:09:59.215","SMR","19.47","12-10_110"
"min20.5_40",20.5,"0.525","7.68",0.00321,"14.85","15.29","15.07","7.72","7.84","7.78","Ch1","2023-12-10 11:29:59.625","SMR","19.47","12-10_110"
"min40.5_60",40.5,"0.916","8.06",0.00567,"14.77","15.22","14.97","7.72","7.84","7.78","Ch1","2023-12-10 11:49:59.188","SMR","19.47","12-10_110"
"min60.5_80",60.5,"0.063","7.84",0.00105,"14.76","15.2","14.94","7.7","7.81","7.76","Ch1","2023-12-10 12:09:59.647","SMR","19.47","12-10_110"
"min80.5_100",80.5,"0.477","7.5",0.0024,"14.83","15.26","15.05","7.67","7.76","7.72","Ch1","2023-12-10 12:29:59.136","SMR","19.47","12-10_110"
"min100.5_120",100.5,"0.178","7.87",0.00163,"14.85","15.31","15.03","7.62","7.74","7.69","Ch1","2023-12-10 12:49:59.48","SMR","19.47","12-10_110"
"min120.5_140",120.5,"0.672","8.21",0.00435,"14.83","15.26","15.01","7.58","7.71","7.65","Ch1","2023-12-10 13:09:59.83","SMR","19.47","12-10_110"
"min140.5_160",140.5,"0.836","8.44",0.00539,"14.72","15.14","14.88","7.56","7.69","7.63","Ch1","2023-12-10 13:29:59.241","SMR","19.47","12-10_110"
"min160.5_180",160.5,"0.153","7.37",0.00128,"14.8","15.23","14.99","7.54","7.64","7.59","Ch1","2023-12-10 13:49:59.65","SMR","19.47","12-10_110"
"min0.5_20",0.5,"0.598","7.89",0.00347,"14.69","15.06","14.85","7.8","7.9","7.86","Ch2","2023-12-10 11:09:59.215","SMR","19.47","12-10_110"
"min20.5_40",20.5,"0.364","7.73",0.0022,"14.85","15.29","15.07","7.75","7.85","7.79","Ch2","2023-12-10 11:29:59.625","SMR","19.47","12-10_110"
"min40.5_60",40.5,"0.936","8.11",0.00667,"14.77","15.22","14.97","7.7","7.85","7.77","Ch2","2023-12-10 11:49:59.188","SMR","19.47","12-10_110"
"min60.5_80",60.5,"0.273","7.91",0.00239,"14.76","15.2","14.94","7.66","7.79","7.74","Ch2","2023-12-10 12:09:59.647","SMR","19.47","12-10_110"
"min80.5_100",80.5,"0.219","7.55",0.00131,"14.83","15.26","15.05","7.63","7.71","7.67","Ch2","2023-12-10 12:29:59.136","SMR","19.47","12-10_110"
"min100.5_120",100.5,"0.341","7.89",0.00245,"14.85","15.31","15.03","7.56","7.69","7.62","Ch2","2023-12-10 12:49:59.48","SMR","19.47","12-10_110"
"min120.5_140",120.5,"0.715","8.18",0.0047,"14.83","15.26","15.01","7.5","7.64","7.57","Ch2","2023-12-10 13:09:59.83","SMR","19.47","12-10_110"
"min140.5_160",140.5,"0.868","8.44",0.00594,"14.72","15.14","14.88","7.46","7.6","7.54","Ch2","2023-12-10 13:29:59.241","SMR","19.47","12-10_110"
"min160.5_180",160.5,"0.021","7.41",0.00046,"14.8","15.23","14.99","7.44","7.54","7.49","Ch2","2023-12-10 13:49:59.65","SMR","19.47","12-10_110"
"min0.5_20",0.5,"0.345","8.15",0.00228,"14.69","15.06","14.85","8.07","8.17","8.13","Ch3","2023-12-10 11:09:59.215","SMR","19.47","12-10_110"
"min20.5_40",20.5,"0.556","7.98",0.00334,"14.85","15.29","15.07","8.02","8.15","8.08","Ch3","2023-12-10 11:29:59.625","SMR","19.47","12-10_110"
"min40.5_60",40.5,"0.925","8.4",0.00637,"14.77","15.22","14.97","8.01","8.15","8.08","Ch3","2023-12-10 11:49:59.188","SMR","19.47","12-10_110"
"min60.5_80",60.5,"0.139","8.18",0.00173,"14.76","15.2","14.94","7.98","8.1","8.06","Ch3","2023-12-10 12:09:59.647","SMR","19.47","12-10_110"
"min80.5_100",80.5,"0.383","7.8",0.0022,"14.83","15.26","15.05","7.94","8.04","8","Ch3","2023-12-10 12:29:59.136","SMR","19.47","12-10_110"
"min100.5_120",100.5,"0.184","8.15",0.00176,"14.85","15.31","15.03","7.89","8.02","7.96","Ch3","2023-12-10 12:49:59.48","SMR","19.47","12-10_110"
"min120.5_140",120.5,"0.709","8.56",0.00496,"14.83","15.26","15.01","7.85","7.99","7.92","Ch3","2023-12-10 13:09:59.83","SMR","19.47","12-10_110"
"min140.5_160",140.5,"0.842","8.77",0.00585,"14.72","15.14","14.88","7.82","7.95","7.89","Ch3","2023-12-10 13:29:59.241","SMR","19.47","12-10_110"
"min160.5_180",160.5,"0.092","7.67",0.00104,"14.8","15.23","14.99","7.8","7.89","7.84","Ch3","2023-12-10 13:49:59.65","SMR","19.47","12-10_110"
