"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.022","7.92",3e-04,"13.27","13.79","13.48","7.87","7.96","7.92","Ch1","2024-02-18 15:45:14.162","SMR","19.46","02-18_154"
"min20.5_40",20.5,"0.183","7.89",0.00155,"13.32","13.66","13.51","7.81","7.91","7.85","Ch1","2024-02-18 16:05:13.989","SMR","19.47","02-18_154"
"min40.5_60",40.5,"0.919","8.19",0.00779,"13.24","13.73","13.47","7.73","7.89","7.8","Ch1","2024-02-18 16:25:14.235","SMR","19.47","02-18_154"
"min60.5_80",60.5,"0.733","8.05",0.00444,"13.4","13.78","13.6","7.68","7.8","7.74","Ch1","2024-02-18 16:45:13.822","SMR","19.47","02-18_154"
"min80.5_100",80.5,"0.003","7.72",0.00013,"13.22","13.7","13.44","7.68","7.77","7.73","Ch1","2024-02-18 17:05:14.119","SMR","19.47","02-18_154"
"min100.5_120",100.5,"0.178","7.83",0.00179,"13.3","13.75","13.52","7.58","7.7","7.64","Ch1","2024-02-18 17:25:13.531","SMR","19.47","02-18_154"
"min120.5_140",120.5,"0.891","8.49",0.00679,"13.27","13.72","13.49","7.53","7.68","7.6","Ch1","2024-02-18 17:45:13.938","SMR","19.48","02-18_154"
"min140.5_160",140.5,"0.004","7.61",2e-04,"13.21","13.72","13.43","7.54","7.62","7.58","Ch1","2024-02-18 18:05:13.538","SMR","19.48","02-18_154"
"min160.5_180",160.5,"0.052","7.39",0.00067,"13.27","13.69","13.53","7.47","7.55","7.51","Ch1","2024-02-18 18:25:13.731","SMR","19.47","02-18_154"
"min0.5_20",0.5,"0.272","7.89",0.00139,"13.27","13.79","13.48","7.85","7.94","7.9","Ch3","2024-02-18 15:45:14.162","SMR","19.46","02-18_154"
"min20.5_40",20.5,"0.029","7.87",0.00058,"13.32","13.66","13.51","7.82","7.91","7.85","Ch3","2024-02-18 16:05:13.989","SMR","19.47","02-18_154"
"min40.5_60",40.5,"0.905","8.2",0.00751,"13.24","13.73","13.47","7.74","7.9","7.82","Ch3","2024-02-18 16:25:14.235","SMR","19.47","02-18_154"
"min60.5_80",60.5,"0.65","8.04",0.00384,"13.4","13.78","13.6","7.71","7.83","7.77","Ch3","2024-02-18 16:45:13.822","SMR","19.47","02-18_154"
"min80.5_100",80.5,"0.022","7.73",0.00041,"13.22","13.7","13.44","7.72","7.81","7.77","Ch3","2024-02-18 17:05:14.119","SMR","19.47","02-18_154"
"min100.5_120",100.5,"0.099","7.83",0.00129,"13.3","13.75","13.52","7.63","7.74","7.68","Ch3","2024-02-18 17:25:13.531","SMR","19.47","02-18_154"
"min120.5_140",120.5,"0.879","8.51",0.00657,"13.27","13.72","13.49","7.59","7.73","7.66","Ch3","2024-02-18 17:45:13.938","SMR","19.48","02-18_154"
"min140.5_160",140.5,"0.002","7.66",0.00014,"13.21","13.72","13.43","7.59","7.68","7.64","Ch3","2024-02-18 18:05:13.538","SMR","19.48","02-18_154"
"min160.5_180",160.5,"0.178","7.34",0.00137,"13.27","13.69","13.53","7.54","7.63","7.57","Ch3","2024-02-18 18:25:13.731","SMR","19.47","02-18_154"
