#--- Experiment --------------------------------------------------------------------------
#121123_23C_empty
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#HOFFMAN-LAB01
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 BOX2 [B] FSO2-C4 SN:24C53407596FD0B5 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.10°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
11-12-2023	09:06:13.396	0.018	22.744	OK
11-12-2023	09:06:14.400	1.022	22.742	OK
11-12-2023	09:06:15.401	2.023	22.739	OK
11-12-2023	09:06:16.402	3.024	22.736	OK
11-12-2023	09:06:17.404	4.026	22.734	OK
11-12-2023	09:06:18.400	5.022	22.733	OK
11-12-2023	09:06:19.400	6.022	22.731	OK
11-12-2023	09:06:20.403	7.025	22.732	OK
11-12-2023	09:06:21.403	8.025	22.729	OK
11-12-2023	09:06:22.405	9.027	22.725	OK
11-12-2023	09:06:23.405	10.027	22.721	OK
11-12-2023	09:06:24.405	11.027	22.717	OK
11-12-2023	09:06:25.403	12.025	22.714	OK
11-12-2023	09:06:26.403	13.025	22.713	OK
11-12-2023	09:06:27.405	14.027	22.709	OK
11-12-2023	09:06:28.407	15.029	22.706	OK
11-12-2023	09:06:29.409	16.031	22.704	OK
11-12-2023	09:06:30.409	17.031	22.703	OK
11-12-2023	09:06:31.410	18.032	22.703	OK
11-12-2023	09:06:32.410	19.032	22.703	OK
11-12-2023	09:06:33.407	20.029	22.704	OK
11-12-2023	09:06:34.408	21.029	22.703	OK
11-12-2023	09:06:35.411	22.033	22.700	OK
11-12-2023	09:06:36.411	23.033	22.694	OK
11-12-2023	09:06:37.412	24.034	22.691	OK
11-12-2023	09:06:38.410	25.032	22.691	OK
11-12-2023	09:06:39.413	26.035	22.691	OK
11-12-2023	09:06:40.410	27.032	22.694	OK
11-12-2023	09:06:41.409	28.031	22.695	OK
11-12-2023	09:06:42.414	29.036	22.698	OK
11-12-2023	09:06:43.414	30.036	22.697	OK
11-12-2023	09:06:44.414	31.036	22.695	OK
11-12-2023	09:06:45.415	32.037	22.690	OK
11-12-2023	09:06:46.415	33.037	22.688	OK
11-12-2023	09:06:47.415	34.037	22.687	OK
11-12-2023	09:06:48.413	35.035	22.687	OK
11-12-2023	09:06:49.413	36.035	22.687	OK
11-12-2023	09:06:50.416	37.038	22.685	OK
11-12-2023	09:06:51.415	38.037	22.685	OK
11-12-2023	09:06:52.417	39.039	22.685	OK
11-12-2023	09:06:53.415	40.037	22.686	OK
11-12-2023	09:06:54.418	41.040	22.687	OK
11-12-2023	09:06:55.416	42.038	22.685	OK
11-12-2023	09:06:56.415	43.037	22.681	OK
11-12-2023	09:06:57.420	44.042	22.674	OK
11-12-2023	09:06:58.420	45.042	22.667	OK
11-12-2023	09:06:59.421	46.043	22.660	OK
11-12-2023	09:07:00.421	47.043	22.661	OK
11-12-2023	09:07:01.423	48.045	22.663	OK
11-12-2023	09:07:02.420	49.042	22.666	OK
11-12-2023	09:07:03.420	50.042	22.669	OK
11-12-2023	09:07:04.420	51.042	22.673	OK
11-12-2023	09:07:05.423	52.045	22.674	OK
11-12-2023	09:07:06.423	53.045	22.678	OK
11-12-2023	09:07:07.423	54.045	22.677	OK
11-12-2023	09:07:08.423	55.045	22.677	OK
11-12-2023	09:07:09.424	56.046	22.677	OK
11-12-2023	09:07:10.421	57.043	22.676	OK
11-12-2023	09:07:11.422	58.044	22.673	OK
11-12-2023	09:07:12.424	59.046	22.670	OK
11-12-2023	09:07:13.424	60.046	22.664	OK
11-12-2023	09:07:14.425	61.047	22.660	OK
11-12-2023	09:07:15.424	62.045	22.657	OK
11-12-2023	09:07:16.426	63.048	22.657	OK
11-12-2023	09:07:17.424	64.046	22.657	OK
11-12-2023	09:07:18.423	65.045	22.652	OK
11-12-2023	09:07:19.426	66.048	22.648	OK
11-12-2023	09:07:20.428	67.049	22.644	OK
11-12-2023	09:07:21.427	68.048	22.644	OK
11-12-2023	09:07:22.427	69.049	22.645	OK
11-12-2023	09:07:23.428	70.050	22.648	OK
11-12-2023	09:07:24.428	71.050	22.650	OK
11-12-2023	09:07:25.426	72.047	22.650	OK
11-12-2023	09:07:26.426	73.048	22.648	OK
11-12-2023	09:07:27.429	74.051	22.648	OK
11-12-2023	09:07:28.427	75.049	22.649	OK
11-12-2023	09:07:29.430	76.052	22.650	OK
11-12-2023	09:07:30.428	77.050	22.649	OK
11-12-2023	09:07:31.427	78.049	22.649	OK
11-12-2023	09:07:32.429	79.051	22.653	OK
11-12-2023	09:07:33.428	80.050	22.653	OK
11-12-2023	09:07:34.430	81.052	22.654	OK
11-12-2023	09:07:35.432	82.054	22.652	OK
11-12-2023	09:07:36.432	83.054	22.651	OK
11-12-2023	09:07:37.433	84.055	22.653	OK
11-12-2023	09:07:38.434	85.056	22.651	OK
11-12-2023	09:07:39.432	86.054	22.650	OK
11-12-2023	09:07:40.434	87.056	22.648	OK
11-12-2023	09:07:41.435	88.057	22.648	OK
11-12-2023	09:07:42.435	89.057	22.649	OK
11-12-2023	09:07:43.436	90.058	22.648	OK
11-12-2023	09:07:44.438	91.060	22.648	OK
11-12-2023	09:07:45.438	92.059	22.647	OK
11-12-2023	09:07:46.436	93.058	22.645	OK
11-12-2023	09:07:47.435	94.057	22.644	OK
11-12-2023	09:07:48.436	95.058	22.642	OK
11-12-2023	09:07:49.439	96.061	22.642	OK
11-12-2023	09:07:50.439	97.061	22.638	OK
11-12-2023	09:07:51.442	98.064	22.638	OK
11-12-2023	09:07:52.443	99.065	22.636	OK
11-12-2023	09:07:53.443	100.065	22.638	OK
11-12-2023	09:07:54.443	101.065	22.635	OK
11-12-2023	09:07:55.441	102.063	22.632	OK
11-12-2023	09:07:56.441	103.063	22.629	OK
11-12-2023	09:07:57.445	104.067	22.627	OK
11-12-2023	09:07:58.445	105.067	22.626	OK
11-12-2023	09:07:59.445	106.067	22.626	OK
11-12-2023	09:08:00.446	107.068	22.625	OK
11-12-2023	09:08:01.446	108.068	22.621	OK
11-12-2023	09:08:02.443	109.065	22.617	OK
11-12-2023	09:08:03.442	110.064	22.613	OK
11-12-2023	09:08:04.446	111.068	22.612	OK
11-12-2023	09:08:05.446	112.068	22.610	OK
11-12-2023	09:08:06.443	113.065	22.612	OK
11-12-2023	09:08:07.444	114.066	22.615	OK
11-12-2023	09:08:08.444	115.066	22.617	OK
11-12-2023	09:08:09.443	116.065	22.618	OK
11-12-2023	09:08:10.443	117.065	22.619	OK
11-12-2023	09:08:11.447	118.069	22.620	OK
11-12-2023	09:08:12.446	119.068	22.621	OK
11-12-2023	09:08:13.446	120.068	22.621	OK
11-12-2023	09:08:14.447	121.069	22.622	OK
11-12-2023	09:08:15.447	122.069	22.622	OK
11-12-2023	09:08:16.449	123.071	22.622	OK
11-12-2023	09:08:17.446	124.068	22.618	OK
11-12-2023	09:08:18.445	125.067	22.617	OK
11-12-2023	09:08:19.447	126.069	22.617	OK
11-12-2023	09:08:20.450	127.072	22.618	OK
11-12-2023	09:08:21.450	128.072	22.617	OK
11-12-2023	09:08:22.452	129.074	22.616	OK
11-12-2023	09:08:23.451	130.073	22.616	OK
11-12-2023	09:08:24.449	131.071	22.614	OK
11-12-2023	09:08:25.448	132.070	22.610	OK
11-12-2023	09:08:26.451	133.072	22.607	OK
11-12-2023	09:08:27.450	134.072	22.606	OK
11-12-2023	09:08:28.452	135.074	22.606	OK
11-12-2023	09:08:29.451	136.073	22.603	OK
11-12-2023	09:08:30.453	137.075	22.600	OK
11-12-2023	09:08:31.454	138.076	22.595	OK
11-12-2023	09:08:32.454	139.076	22.594	OK
11-12-2023	09:08:33.454	140.076	22.593	OK
11-12-2023	09:08:34.456	141.078	22.593	OK
11-12-2023	09:08:35.455	142.076	22.594	OK
11-12-2023	09:08:36.454	143.076	22.595	OK
11-12-2023	09:08:37.455	144.077	22.595	OK
11-12-2023	09:08:38.455	145.077	22.595	OK
11-12-2023	09:08:39.457	146.079	22.596	OK
11-12-2023	09:08:40.456	147.078	22.597	OK
11-12-2023	09:08:41.457	148.079	22.599	OK
11-12-2023	09:08:42.457	149.079	22.601	OK
11-12-2023	09:08:43.458	150.080	22.605	OK
11-12-2023	09:08:44.458	151.080	22.607	OK
11-12-2023	09:08:45.459	152.081	22.609	OK
11-12-2023	09:08:46.460	153.082	22.610	OK
11-12-2023	09:08:47.459	154.081	22.609	OK
11-12-2023	09:08:48.459	155.081	22.610	OK
11-12-2023	09:08:49.463	156.085	22.607	OK
11-12-2023	09:08:50.463	157.085	22.605	OK
11-12-2023	09:08:51.463	158.085	22.602	OK
11-12-2023	09:08:52.465	159.087	22.604	OK
11-12-2023	09:08:53.463	160.085	22.604	OK
11-12-2023	09:08:54.462	161.084	22.602	OK
11-12-2023	09:08:55.462	162.084	22.597	OK
11-12-2023	09:08:56.464	163.086	22.595	OK
11-12-2023	09:08:57.461	164.083	22.591	OK
11-12-2023	09:08:58.464	165.086	22.590	OK
11-12-2023	09:08:59.465	166.087	22.587	OK
11-12-2023	09:09:00.471	167.093	22.586	OK
11-12-2023	09:09:01.464	168.086	22.585	OK
11-12-2023	09:09:02.465	169.087	22.584	OK
11-12-2023	09:09:03.465	170.087	22.584	OK
11-12-2023	09:09:04.467	171.089	22.584	OK
11-12-2023	09:09:05.468	172.090	22.586	OK
11-12-2023	09:09:06.467	173.089	22.583	OK
11-12-2023	09:09:07.466	174.088	22.585	OK
11-12-2023	09:09:08.466	175.088	22.586	OK
11-12-2023	09:09:09.464	176.086	22.586	OK
11-12-2023	09:09:10.465	177.087	22.585	OK
11-12-2023	09:09:11.467	178.089	22.583	OK
11-12-2023	09:09:12.468	179.090	22.583	OK
11-12-2023	09:09:13.468	180.090	22.584	OK
11-12-2023	09:09:14.468	181.090	22.582	OK
11-12-2023	09:09:15.467	182.089	22.582	OK
11-12-2023	09:09:16.464	183.086	22.581	OK
11-12-2023	09:09:17.465	184.087	22.582	OK
11-12-2023	09:09:18.467	185.089	22.581	OK
11-12-2023	09:09:19.467	186.089	22.579	OK
11-12-2023	09:09:20.470	187.092	22.576	OK
11-12-2023	09:09:21.473	188.094	22.575	OK
11-12-2023	09:09:22.473	189.095	22.574	OK
11-12-2023	09:09:23.473	190.095	22.574	OK
11-12-2023	09:09:24.472	191.094	22.575	OK
11-12-2023	09:09:25.473	192.095	22.574	OK
11-12-2023	09:09:26.476	193.098	22.572	OK
11-12-2023	09:09:27.474	194.096	22.569	OK
11-12-2023	09:09:28.475	195.097	22.569	OK
11-12-2023	09:09:29.476	196.098	22.571	OK
11-12-2023	09:09:30.476	197.098	22.574	OK
11-12-2023	09:09:31.473	198.095	22.574	OK
11-12-2023	09:09:32.474	199.095	22.576	OK
11-12-2023	09:09:33.476	200.098	22.577	OK
11-12-2023	09:09:34.477	201.099	22.579	OK
11-12-2023	09:09:35.479	202.101	22.579	OK
11-12-2023	09:09:36.478	203.100	22.580	OK
11-12-2023	09:09:37.479	204.101	22.581	OK
11-12-2023	09:09:38.480	205.102	22.582	OK
11-12-2023	09:09:39.479	206.101	22.580	OK
11-12-2023	09:09:40.479	207.101	22.577	OK
11-12-2023	09:09:41.483	208.105	22.577	OK
11-12-2023	09:09:42.482	209.104	22.579	OK
11-12-2023	09:09:43.485	210.107	22.581	OK
11-12-2023	09:09:44.484	211.106	22.581	OK
11-12-2023	09:09:45.483	212.105	22.580	OK
11-12-2023	09:09:46.482	213.104	22.581	OK
11-12-2023	09:09:47.482	214.104	22.581	OK
11-12-2023	09:09:48.485	215.107	22.582	OK
11-12-2023	09:09:49.486	216.108	22.582	OK
11-12-2023	09:09:50.486	217.108	22.582	OK
11-12-2023	09:09:51.484	218.106	22.582	OK
11-12-2023	09:09:52.485	219.107	22.582	OK
11-12-2023	09:09:53.489	220.111	22.581	OK
11-12-2023	09:09:54.485	221.107	22.580	OK
11-12-2023	09:09:55.486	222.108	22.581	OK
11-12-2023	09:09:56.489	223.111	22.582	OK
11-12-2023	09:09:57.488	224.110	22.582	OK
11-12-2023	09:09:58.488	225.110	22.578	OK
11-12-2023	09:09:59.489	226.111	22.576	OK
11-12-2023	09:10:00.489	227.111	22.575	OK
11-12-2023	09:10:01.491	228.113	22.573	OK
11-12-2023	09:10:02.492	229.114	22.566	OK
11-12-2023	09:10:03.496	230.118	22.562	OK
11-12-2023	09:10:04.496	231.118	22.562	OK
11-12-2023	09:10:05.497	232.119	22.562	OK
11-12-2023	09:10:06.497	233.119	22.560	OK
11-12-2023	09:10:07.496	234.118	22.557	OK
11-12-2023	09:10:08.495	235.117	22.556	OK
11-12-2023	09:10:09.495	236.117	22.555	OK
11-12-2023	09:10:10.496	237.118	22.556	OK
11-12-2023	09:10:11.498	238.120	22.555	OK
11-12-2023	09:10:12.498	239.120	22.555	OK
11-12-2023	09:10:13.498	240.120	22.555	OK
11-12-2023	09:10:14.498	241.120	22.552	OK
11-12-2023	09:10:15.499	242.121	22.549	OK
11-12-2023	09:10:16.498	243.120	22.547	OK
11-12-2023	09:10:17.499	244.121	22.549	OK
11-12-2023	09:10:18.499	245.121	22.551	OK
11-12-2023	09:10:19.501	246.123	22.552	OK
11-12-2023	09:10:20.501	247.123	22.550	OK
11-12-2023	09:10:21.501	248.123	22.550	OK
11-12-2023	09:10:22.502	249.124	22.553	OK
11-12-2023	09:10:23.503	250.125	22.554	OK
11-12-2023	09:10:24.503	251.125	22.554	OK
11-12-2023	09:10:25.505	252.127	22.555	OK
11-12-2023	09:10:26.507	253.129	22.555	OK
11-12-2023	09:10:27.509	254.131	22.554	OK
11-12-2023	09:10:28.507	255.129	22.553	OK
11-12-2023	09:10:29.508	256.130	22.553	OK
11-12-2023	09:10:30.508	257.130	22.553	OK
11-12-2023	09:10:31.507	258.128	22.552	OK
11-12-2023	09:10:32.508	259.130	22.551	OK
11-12-2023	09:10:33.510	260.132	22.551	OK
11-12-2023	09:10:34.512	261.134	22.550	OK
11-12-2023	09:10:35.513	262.135	22.548	OK
11-12-2023	09:10:36.515	263.137	22.548	OK
