date,temperature,time_start,box,channel,genet,tank,run,polyps,measurement,body_size_mm,body_mass_g
12/4/23,23,10:45:00,1,2,E,12,Corynactis,3,polyp 3,4.47,0.6963313
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 1,3.4499999999999997,0.4786224999999999
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 2,4.255,0.6474994249999999
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 3,3.25,0.4400825
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 4,2.67,0.3360073
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 5,3.725,0.533835625
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 6,3.925,0.5756056249999999
12/4/23,23,10:45:00,1,3,E,13,Corynactis,7,polyp 7,3.15,0.4213225
12/4/23,23,10:45:00,1,4,E,14,Corynactis,4,polyp 1,4.53,0.7102393
12/4/23,23,10:45:00,1,4,E,14,Corynactis,4,polyp 2,5.955,1.076528425
12/4/23,23,10:45:00,1,4,E,14,Corynactis,4,polyp 3,5.44,0.9361832000000001
12/4/23,23,10:45:00,1,4,E,14,Corynactis,4,polyp 4,3.75,0.5389824999999999
12/5/23,23,10:15:00,1,1,E,11,Corynactis,4,polyp 1,2.375,0.287460625
12/5/23,23,10:15:00,1,1,E,11,Corynactis,4,polyp 2,3.7,0.52871
12/5/23,23,10:15:00,1,1,E,11,Corynactis,4,polyp 3,4.1000000000000005,0.6132700000000002
12/5/23,23,10:15:00,1,1,E,11,Corynactis,4,polyp 4,4.154999999999999,0.6253224249999998
12/5/23,23,10:15:00,1,2,A,15,Corynactis,5,polyp 1,3.4099999999999997,0.4708056999999999
12/5/23,23,10:15:00,1,2,A,15,Corynactis,5,polyp 2,4.975,0.8172106249999999
12/5/23,23,10:15:00,1,2,A,15,Corynactis,5,polyp 3,5.835,1.043020825
12/5/23,23,10:15:00,1,2,A,15,Corynactis,5,polyp 4,3.6149999999999998,0.5114418249999999
12/5/23,23,10:15:00,1,2,A,15,Corynactis,5,polyp 5,4.8950000000000005,0.797483425
12/5/23,23,10:15:00,1,3,B,15,Corynactis,4,polyp 1,3.17,0.4250473
12/5/23,23,10:15:00,1,3,B,15,Corynactis,4,polyp 2,5.9350000000000005,1.070909825
12/5/23,23,10:15:00,1,3,B,15,Corynactis,4,polyp 3,5.13,0.8560513000000001
12/5/23,23,10:15:00,1,3,B,15,Corynactis,4,polyp 4,5.860000000000001,1.0499612000000003
12/5/23,23,10:15:00,1,4,E,15,Corynactis,3,polyp 1,3.305,0.450545425
12/5/23,23,10:15:00,1,4,E,15,Corynactis,3,polyp 2,2.71,0.3428177
12/5/23,23,10:15:00,1,4,E,15,Corynactis,3,polyp 3,2.2065,0.26105911825000006
12/6/23,23,12:00:00,1,1,B,12,Corynactis,5,polyp 1,6.955,1.3747984249999998
12/6/23,23,12:00:00,1,1,B,12,Corynactis,5,polyp 2,5.655,0.993677425
12/6/23,23,12:00:00,1,1,B,12,Corynactis,5,polyp 3,4.09,0.6110897
12/6/23,23,12:00:00,1,1,B,12,Corynactis,5,polyp 4,4.4350000000000005,0.6882748250000001
12/6/23,23,12:00:00,1,1,B,12,Corynactis,5,polyp 5,3.95,0.5809225
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 1,5.345,0.9112794249999999
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 10,3.14,0.4194652
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 2,5,0.82342
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 3,3.415,0.471779825
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 4,5.154999999999999,0.8623924249999998
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 5,5.035,0.832148825
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 6,6.445,1.218432425
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 7,5.13,0.8560513000000001
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 8,3.93,0.5766673
12/6/23,23,12:00:00,1,2,A,13,Corynactis,10,polyp 9,5.305,0.900885425
12/8/23,15,11:45:00,2,1,B,2,Corynactis,5,polyp 1,4.525,0.7090756250000001
12/8/23,15,11:45:00,2,1,B,2,Corynactis,5,polyp 2,5.91,1.0639057
12/8/23,15,11:45:00,2,1,B,2,Corynactis,5,polyp 3,3.6799999999999997,0.5246247999999999
12/8/23,15,11:45:00,2,1,B,2,Corynactis,5,polyp 4,4.3999999999999995,0.6802599999999999
12/8/23,15,11:45:00,2,1,B,2,Corynactis,5,polyp 5,4.58,0.7219228
12/8/23,15,11:45:00,2,2,A,3,Corynactis,6,polyp 1,4.035,0.5991588250000001
12/8/23,15,11:45:00,2,2,A,3,Corynactis,6,polyp 2,4.635,0.7348728249999998
12/8/23,15,11:45:00,2,2,A,3,Corynactis,6,polyp 3,4.9,0.7987100000000001
12/8/23,15,11:45:00,2,2,A,3,Corynactis,6,polyp 4,4.859999999999999,0.7889211999999999
12/8/23,15,11:45:00,2,2,A,3,Corynactis,6,polyp 5,5.735,1.015471825
12/8/23,15,11:45:00,2,2,A,3,Corynactis,6,polyp 6,3.9149999999999996,0.5734848249999999
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 1,3.205,0.431598425
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 2,4.54,0.7125691999999999
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 3,3.89,0.5681977
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 4,6.14,1.1291452
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 5,5.869999999999999,1.0527432999999997
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 6,4.234999999999999,0.6430368249999998
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 7,3.93,0.5766673
12/8/23,15,11:45:00,2,3,B,3,Corynactis,8,polyp 8,4.145,0.623123425
12/9/23,15,12:20:00,1,2,B,4,Corynactis,3,polyp 1,4.665,0.741979825
12/9/23,15,12:20:00,1,2,B,4,Corynactis,3,polyp 2,5.145,0.8598534249999998
12/9/23,15,12:20:00,1,2,B,4,Corynactis,3,polyp 3,3.8249999999999993,0.5545506249999999
12/9/23,15,12:20:00,1,3,A,5,Corynactis,7,polyp 1,4.375,0.674560625
12/9/23,15,12:20:00,1,3,A,5,Corynactis,7,polyp 2,5.0649999999999995,0.8396638249999999
12/9/23,15,12:20:00,1,3,A,5,Corynactis,7,polyp 3,3.415,0.471779825
12/9/23,15,12:20:00,1,3,A,5,Corynactis,7,polyp 4,4.995000000000001,0.8221764250000003
12/9/23,15,12:20:00,1,3,A,5,Corynactis,7,polyp 5,4.6,0.7266199999999999
12/9/23,15,12:20:00,1,4,B,5,Corynactis,3,polyp 1,4.185,0.6319398249999999
12/9/23,15,12:20:00,1,4,B,5,Corynactis,3,polyp 2,3.5550000000000006,0.49940042500000015
12/9/23,15,12:20:00,1,4,B,5,Corynactis,3,polyp 3,4.475,0.6974856249999999
12/9/23,15,12:20:00,2,1,A,1,Corynactis,6,polyp 1,4.45,0.6917225
12/9/23,15,12:20:00,2,1,A,1,Corynactis,6,polyp 2,5.41,0.9282857
12/9/23,15,12:20:00,2,1,A,1,Corynactis,6,polyp 3,3.85,0.5597825000000001
12/9/23,15,12:20:00,2,1,A,1,Corynactis,6,polyp 4,3.655,0.519537425
12/9/23,15,12:20:00,2,1,A,1,Corynactis,6,polyp 5,6.685,1.2909148249999998
12/9/23,15,12:20:00,2,1,A,1,Corynactis,6,polyp 6,3.815,0.552463825
12/9/23,15,12:20:00,2,2,B,1,Corynactis,5,polyp 1,3.695,0.527687425
12/9/23,15,12:20:00,2,2,B,1,Corynactis,5,polyp 2,5.840000000000001,1.0444072000000002
12/9/23,15,12:20:00,2,2,B,1,Corynactis,5,polyp 3,2.275,0.271675625
12/9/23,15,12:20:00,2,2,B,1,Corynactis,5,polyp 4,4.04,0.6002392
12/9/23,15,12:20:00,2,2,B,1,Corynactis,5,polyp 5,4.9350000000000005,0.8073198250000001
12/9/23,15,12:20:00,2,3,A,4,Corynactis,4,polyp 1,3.925,0.5756056249999999
12/9/23,15,12:20:00,2,3,A,4,Corynactis,4,polyp 2,3.89,0.5681977
12/9/23,15,12:20:00,2,3,A,4,Corynactis,4,polyp 3,6.455,1.2214134250000002
12/9/23,15,12:20:00,2,3,A,4,Corynactis,4,polyp 4,3.97,0.5851913
2/14/24,13.5,10:45:00,1,1,D,9,Corynactis,3,polyp 1,3.85,0.5597825000000001
2/14/24,13.5,10:45:00,1,1,D,9,Corynactis,3,polyp 2,3.255,0.441029425
2/14/24,13.5,10:45:00,1,1,D,9,Corynactis,3,polyp 3,2.5,0.30767
2/14/24,13.5,10:45:00,1,2,D,8,Corynactis,5,polyp 1,3.4350000000000005,0.4756848250000001
2/14/24,13.5,10:45:00,1,2,D,8,Corynactis,5,polyp 2,3.6399999999999997,0.5164951999999999
2/14/24,13.5,10:45:00,1,2,D,8,Corynactis,5,polyp 3,3.57,0.5023993
2/14/24,13.5,10:45:00,1,2,D,8,Corynactis,5,polyp 4,3.67,0.5225873
2/14/24,13.5,10:45:00,1,2,D,8,Corynactis,5,polyp 5,3.5599999999999996,0.5003991999999999
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 1,4.9399999999999995,0.8085531999999999
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 2,4.43,0.6871272999999999
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 3,3.71,0.5307577
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 4,4.7250000000000005,0.7562856250000001
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 5,4.74,0.7598812
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 6,4.415,0.6836898250000001
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 7,3.325,0.45437562500000006
2/14/24,13.5,10:45:00,1,4,D,9,Corynactis,8,polyp 8,3.065,0.405643825
2/14/24,13.5,10:45:00,2,1,D,7,Corynactis,3,polyp 1,2.7700000000000005,0.3531353000000001
2/14/24,13.5,10:45:00,2,1,D,7,Corynactis,3,polyp 2,4.260000000000001,0.6486172000000001
2/14/24,13.5,10:45:00,2,1,D,7,Corynactis,3,polyp 3,3.895,0.569253425
2/14/24,13.5,10:45:00,2,2,D,6,Corynactis,5,polyp 1,4.33,0.6643553
2/14/24,13.5,10:45:00,2,2,D,6,Corynactis,5,polyp 2,4.355,0.6700164250000001
2/14/24,13.5,10:45:00,2,2,D,6,Corynactis,5,polyp 3,3.3850000000000002,0.465947825
2/14/24,13.5,10:45:00,2,2,D,6,Corynactis,5,polyp 4,2.835,0.36445082500000003
2/14/24,13.5,10:45:00,2,2,D,6,Corynactis,5,polyp 5,3.51,0.4904496999999999
2/14/24,13.5,10:45:00,2,3,D,10,Corynactis,5,polyp 1,3.225,0.43536062499999995
2/14/24,13.5,10:45:00,2,3,D,10,Corynactis,5,polyp 2,3.65,0.5185225
2/14/24,13.5,10:45:00,2,3,D,10,Corynactis,5,polyp 3,3.66,0.5205532
2/14/24,13.5,10:45:00,2,3,D,10,Corynactis,5,polyp 4,3.025,0.39835062499999996
2/14/24,13.5,10:45:00,2,3,D,10,Corynactis,5,polyp 5,4.045,0.6013204249999999
2/14/24,13.5,10:45:00,2,4,D,8,Corynactis,6,polyp 1,3.81,0.5514217
2/14/24,13.5,10:45:00,2,4,D,8,Corynactis,6,polyp 2,1.28,0.1331368
2/14/24,13.5,10:45:00,2,4,D,8,Corynactis,6,polyp 3,3.88,0.5660888
2/14/24,13.5,10:45:00,2,4,D,8,Corynactis,6,polyp 4,3.9400000000000004,0.5787932
2/14/24,13.5,10:45:00,2,4,D,8,Corynactis,6,polyp 5,4.525,0.7090756250000001
2/14/24,13.5,10:45:00,2,4,D,8,Corynactis,6,polyp 6,4.84,0.7840471999999999
2/14/24,13.5,16:00:00,1,1,C,7,Corynactis,4,polyp 1,4.545,0.713735425
2/14/24,13.5,16:00:00,1,1,C,7,Corynactis,4,polyp 2,3.035,0.40016882500000006
2/14/24,13.5,16:00:00,1,1,C,7,Corynactis,4,polyp 3,5.03,0.8308993
2/14/24,13.5,16:00:00,1,1,C,7,Corynactis,4,polyp 4,3.5150000000000006,0.4914408250000001
2/14/24,13.5,16:00:00,1,2,C,9,Corynactis,6,polyp 1,4.765000000000001,0.7658908250000002
2/14/24,13.5,16:00:00,1,2,C,9,Corynactis,6,polyp 2,5.595,0.9774744249999998
2/14/24,13.5,16:00:00,1,2,C,9,Corynactis,6,polyp 3,3.4350000000000005,0.4756848250000001
2/14/24,13.5,16:00:00,1,2,C,9,Corynactis,6,polyp 4,4.449999999999999,0.6917224999999998
2/14/24,13.5,16:00:00,1,2,C,9,Corynactis,6,polyp 5,4.074999999999999,0.6078256249999998
2/14/24,13.5,16:00:00,1,2,C,9,Corynactis,6,polyp 6,2.71,0.3428177
2/14/24,13.5,16:00:00,1,4,C,10,Corynactis,6,polyp 1,5.44,0.9361832000000001
2/14/24,13.5,16:00:00,1,4,C,10,Corynactis,6,polyp 2,4.34,0.6666171999999999
2/14/24,13.5,16:00:00,1,4,C,10,Corynactis,6,polyp 3,4.7250000000000005,0.7562856250000001
2/14/24,13.5,16:00:00,1,4,C,10,Corynactis,6,polyp 4,2.955,0.385718425
2/14/24,13.5,16:00:00,1,4,C,10,Corynactis,6,polyp 5,4.210000000000001,0.6374777000000001
2/14/24,13.5,16:00:00,1,4,C,10,Corynactis,6,polyp 6,3.25,0.4400825
2/14/24,13.5,16:00:00,2,1,C,10,Corynactis,5,polyp 1,3.4899999999999998,0.4864936999999999
2/14/24,13.5,16:00:00,2,1,C,10,Corynactis,5,polyp 2,4.325,0.663225625
2/14/24,13.5,16:00:00,2,1,C,10,Corynactis,5,polyp 3,2.7249999999999996,0.3453856249999999
2/14/24,13.5,16:00:00,2,1,C,10,Corynactis,5,polyp 4,4.1049999999999995,0.6143614249999998
2/14/24,13.5,16:00:00,2,1,C,10,Corynactis,5,polyp 5,4.23,0.6419233000000001
2/14/24,13.5,16:00:00,2,2,C,6,Corynactis,3,polyp 1,3.96,0.5830552
2/14/24,13.5,16:00:00,2,2,C,6,Corynactis,3,polyp 2,4.6,0.7266199999999999
2/14/24,13.5,16:00:00,2,2,C,6,Corynactis,3,polyp 3,3.6250000000000004,0.513460625
2/14/24,13.5,16:00:00,2,3,C,8,Corynactis,4,polyp 1,2.585,0.321715825
2/14/24,13.5,16:00:00,2,3,C,8,Corynactis,4,polyp 2,4.050000000000001,0.6024025000000002
2/14/24,13.5,16:00:00,2,3,C,8,Corynactis,4,polyp 3,4.745,0.761081425
2/14/24,13.5,16:00:00,2,3,C,8,Corynactis,4,polyp 4,4.265,0.6497358249999998
2/14/24,13.5,16:00:00,2,4,C,9,Corynactis,4,polyp 1,4.24,0.6441512
2/14/24,13.5,16:00:00,2,4,C,9,Corynactis,4,polyp 2,5.02,0.8284027999999999
2/14/24,13.5,16:00:00,2,4,C,9,Corynactis,4,polyp 3,2.925,0.380355625
2/14/24,13.5,16:00:00,2,4,C,9,Corynactis,4,polyp 4,3.795,0.548300425
2/15/24,13.5,09:20:00,1,1,C,11,Corynactis,3,polyp 1,3.5549999999999997,0.4994004249999999
2/15/24,13.5,09:20:00,1,1,C,11,Corynactis,3,polyp 2,4.025,0.5970006250000001
2/15/24,13.5,09:20:00,1,1,C,11,Corynactis,3,polyp 3,4.3500000000000005,0.6688825
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 1,4.985,0.819691825
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 2,3.76,0.5410472
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 3,4.875,0.7925856250000001
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 4,5.1049999999999995,0.8497314249999999
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 5,4.255,0.6474994249999999
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 6,4.265,0.6497358249999998
2/15/24,13.5,09:20:00,1,2,C,11,Corynactis,7,polyp 7,4.52,0.7079127999999999
2/15/24,13.5,09:20:00,1,4,C,14,Corynactis,3,polyp 1,3.75,0.5389824999999999
2/15/24,13.5,09:20:00,1,4,C,14,Corynactis,3,polyp 2,3.71,0.5307577
2/15/24,13.5,09:20:00,1,4,C,14,Corynactis,3,polyp 3,3.27,0.4438753
2/15/24,13.5,09:20:00,2,1,C,14,Corynactis,5,polyp 1,3.5150000000000006,0.4914408250000001
2/15/24,13.5,09:20:00,2,1,C,14,Corynactis,5,polyp 2,3.455,0.47960342499999997
2/15/24,13.5,09:20:00,2,1,C,14,Corynactis,5,polyp 3,4.07,0.6067393000000001
2/15/24,13.5,09:20:00,2,1,C,14,Corynactis,5,polyp 4,2.0700000000000003,0.24037930000000005
2/15/24,13.5,09:20:00,2,1,C,14,Corynactis,5,polyp 5,3.87,0.5639833000000001
2/15/24,13.5,09:20:00,2,2,C,13,Corynactis,3,polyp 1,4.46,0.6940252
2/15/24,13.5,09:20:00,2,2,C,13,Corynactis,3,polyp 2,4.529999999999999,0.7102392999999998
2/15/24,13.5,09:20:00,2,2,C,13,Corynactis,3,polyp 3,4.295,0.6564654249999999
2/15/24,13.5,09:20:00,2,3,C,12,Corynactis,4,polyp 1,3.55,0.49840249999999997
2/15/24,13.5,09:20:00,2,3,C,12,Corynactis,4,polyp 2,5.175000000000001,0.8674806250000002
2/15/24,13.5,09:20:00,2,3,C,12,Corynactis,4,polyp 3,4.57,0.7195793
2/15/24,13.5,09:20:00,2,3,C,12,Corynactis,4,polyp 4,4.85,0.7864825
2/15/24,13.5,09:20:00,2,4,C,15,Corynactis,3,polyp 1,3.67,0.5225873
2/15/24,13.5,09:20:00,2,4,C,15,Corynactis,3,polyp 2,2.595,0.32338442500000003
2/15/24,13.5,09:20:00,2,4,C,15,Corynactis,3,polyp 3,5,0.82342
2/15/24,13.5,13:45:00,1,1,C,2,Corynactis,3,polyp 1,6.305000000000001,1.1770554250000003
2/15/24,13.5,13:45:00,1,1,C,2,Corynactis,3,polyp 2,4.185,0.6319398249999999
2/15/24,13.5,13:45:00,1,1,C,2,Corynactis,3,polyp 3,4.43,0.6871272999999999
2/15/24,13.5,13:45:00,1,2,C,3,Corynactis,6,polyp 1,3.695,0.527687425
2/15/24,13.5,13:45:00,1,2,C,3,Corynactis,6,polyp 2,3.525,0.493425625
2/15/24,13.5,13:45:00,1,2,C,3,Corynactis,6,polyp 3,3.0149999999999997,0.39653582499999995
2/15/24,13.5,13:45:00,1,2,C,3,Corynactis,6,polyp 4,3.3699999999999997,0.46304329999999994
2/15/24,13.5,13:45:00,1,2,C,3,Corynactis,6,polyp 5,4.405,0.6814024249999999
2/15/24,13.5,13:45:00,1,2,C,3,Corynactis,6,polyp 6,4.34,0.6666171999999999
2/15/24,13.5,13:45:00,1,4,C,5,Corynactis,5,polyp 1,4.905,0.799937425
2/15/24,13.5,13:45:00,1,4,C,5,Corynactis,5,polyp 2,3.215,0.43347782499999993
2/15/24,13.5,13:45:00,1,4,C,5,Corynactis,5,polyp 3,4.96,0.8134952
2/15/24,13.5,13:45:00,1,4,C,5,Corynactis,5,polyp 4,3.96,0.5830552
2/15/24,13.5,13:45:00,1,4,C,5,Corynactis,5,polyp 5,5.205,0.8751384249999999
2/15/24,13.5,13:45:00,2,1,C,4,Corynactis,3,polyp 1,4.875,0.7925856250000001
2/15/24,13.5,13:45:00,2,1,C,4,Corynactis,3,polyp 2,4.12,0.6176408
2/15/24,13.5,13:45:00,2,1,C,4,Corynactis,3,polyp 3,6.595,1.2635044249999998
2/15/24,13.5,13:45:00,2,2,C,1,Corynactis,3,polyp 1,4.265,0.6497358249999998
2/15/24,13.5,13:45:00,2,2,C,1,Corynactis,3,polyp 2,5.605,0.9801664250000001
2/15/24,13.5,13:45:00,2,2,C,1,Corynactis,3,polyp 3,5.345,0.9112794249999999
2/15/24,13.5,13:45:00,2,3,C,3,Corynactis,5,polyp 1,5.75,1.0195824999999998
2/15/24,13.5,13:45:00,2,3,C,3,Corynactis,5,polyp 2,3.9000000000000004,0.5703100000000001
2/15/24,13.5,13:45:00,2,3,C,3,Corynactis,5,polyp 3,5.164999999999999,0.8649348249999997
2/15/24,13.5,13:45:00,2,3,C,3,Corynactis,5,polyp 4,3.9849999999999994,0.5884018249999998
2/15/24,13.5,13:45:00,2,3,C,3,Corynactis,5,polyp 5,4.569999999999999,0.7195792999999999
2/15/24,13.5,13:45:00,2,4,C,5,Corynactis,3,polyp 1,3.795,0.548300425
2/15/24,13.5,13:45:00,2,4,C,5,Corynactis,3,polyp 2,5.065,0.8396638250000001
2/15/24,13.5,13:45:00,2,4,C,5,Corynactis,3,polyp 3,4.405,0.6814024249999999
2/16/24,13.5,09:30:00,1,1,A,15,Corynactis,3,polyp 1,3.785,0.546223825
2/16/24,13.5,09:30:00,1,1,A,15,Corynactis,3,polyp 2,3.165,0.424114825
2/16/24,13.5,09:30:00,1,1,A,15,Corynactis,3,polyp 3,2.885,0.37325282499999995
2/16/24,13.5,09:30:00,1,2,A,11,Corynactis,4,polyp 1,3.185,0.427849825
2/16/24,13.5,09:30:00,1,2,A,11,Corynactis,4,polyp 2,4.455,0.692873425
2/16/24,13.5,09:30:00,1,2,A,11,Corynactis,4,polyp 3,3.4000000000000004,0.46886000000000005
2/16/24,13.5,09:30:00,1,2,A,11,Corynactis,4,polyp 4,3.23,0.43630329999999995
2/16/24,13.5,09:30:00,1,4,A,12,Corynactis,3,polyp 1,3.9250000000000003,0.5756056250000001
2/16/24,13.5,09:30:00,1,4,A,12,Corynactis,3,polyp 2,4.295,0.6564654249999999
2/16/24,13.5,09:30:00,1,4,A,12,Corynactis,3,polyp 3,4.01,0.5937697
2/16/24,13.5,09:30:00,2,1,A,14,Corynactis,3,polyp 1,2.58,0.3208828
2/16/24,13.5,09:30:00,2,1,A,14,Corynactis,3,polyp 2,3.23,0.43630329999999995
2/16/24,13.5,09:30:00,2,1,A,14,Corynactis,3,polyp 3,3.38,0.4649787999999999
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 1,4.0249999999999995,0.597000625
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 2,5.115,0.852256825
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 3,3.815,0.552463825
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 4,2.6100000000000003,0.32589370000000006
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 5,3.4799999999999995,0.4845207999999999
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 6,3.175,0.42598062499999995
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 7,3.705,0.529733425
2/16/24,13.5,09:30:00,2,2,A,13,Corynactis,8,polyp 8,3.2350000000000003,0.43724682500000006
2/16/24,13.5,09:30:00,2,3,A,11,Corynactis,4,polyp 1,4.515000000000001,0.7067508250000001
2/16/24,13.5,09:30:00,2,3,A,11,Corynactis,4,polyp 2,4.45,0.6917225
2/16/24,13.5,09:30:00,2,3,A,11,Corynactis,4,polyp 3,3.6399999999999997,0.5164951999999999
2/16/24,13.5,09:30:00,2,3,A,11,Corynactis,4,polyp 4,3.4350000000000005,0.4756848250000001
2/16/24,13.5,09:30:00,2,4,A,12,Corynactis,6,polyp 1,6.154999999999999,1.1334624249999998
2/16/24,13.5,09:30:00,2,4,A,12,Corynactis,6,polyp 2,4.290000000000001,0.6553417000000001
2/16/24,13.5,09:30:00,2,4,A,12,Corynactis,6,polyp 3,4.03,0.5980793000000001
2/16/24,13.5,09:30:00,2,4,A,12,Corynactis,6,polyp 4,4.415,0.6836898250000001
2/16/24,13.5,09:30:00,2,4,A,12,Corynactis,6,polyp 5,3.9000000000000004,0.5703100000000001
2/16/24,13.5,09:30:00,2,4,A,12,Corynactis,6,polyp 6,4.015,0.5948458249999999
2/16/24,13.5,15:00:00,1,1,D,2,Corynactis,4,polyp 1,6.01,1.0920497
2/16/24,13.5,15:00:00,1,1,D,2,Corynactis,4,polyp 2,5.89,1.0583177
2/16/24,13.5,15:00:00,1,1,D,2,Corynactis,4,polyp 3,5.055000000000001,0.8371554250000002
2/16/24,13.5,15:00:00,1,1,D,2,Corynactis,4,polyp 4,4.765000000000001,0.7658908250000002
2/16/24,13.5,15:00:00,1,2,D,1,Corynactis,3,polyp 1,5.794999999999999,1.0319604249999998
2/16/24,13.5,15:00:00,1,2,D,1,Corynactis,3,polyp 2,6.545000000000001,1.2483954250000002
2/16/24,13.5,15:00:00,1,2,D,1,Corynactis,3,polyp 3,5.695,1.0045474250000002
2/16/24,13.5,15:00:00,1,4,D,5,Corynactis,6,polyp 1,4.545,0.713735425
2/16/24,13.5,15:00:00,1,4,D,5,Corynactis,6,polyp 2,4.050000000000001,0.6024025000000002
2/16/24,13.5,15:00:00,1,4,D,5,Corynactis,6,polyp 3,4.4,0.6802600000000001
2/16/24,13.5,15:00:00,1,4,D,5,Corynactis,6,polyp 4,1.3900000000000001,0.1467977
2/16/24,13.5,15:00:00,1,4,D,5,Corynactis,6,polyp 5,4.125,0.618735625
2/16/24,13.5,15:00:00,1,4,D,5,Corynactis,6,polyp 6,4.859999999999999,0.7889211999999999
2/16/24,13.5,15:00:00,2,1,D,3,Corynactis,4,polyp 1,4.355,0.6700164250000001
2/16/24,13.5,15:00:00,2,1,D,3,Corynactis,4,polyp 2,3.0149999999999997,0.39653582499999995
2/16/24,13.5,15:00:00,2,1,D,3,Corynactis,4,polyp 3,4.8,0.77434
2/16/24,13.5,15:00:00,2,1,D,3,Corynactis,4,polyp 4,3.285,0.446728825
2/16/24,13.5,15:00:00,2,2,D,4,Corynactis,5,polyp 1,4.0649999999999995,0.6056538249999999
2/16/24,13.5,15:00:00,2,2,D,4,Corynactis,5,polyp 2,2.9299999999999997,0.38124729999999996
2/16/24,13.5,15:00:00,2,2,D,4,Corynactis,5,polyp 3,3.9449999999999994,0.5798574249999999
2/16/24,13.5,15:00:00,2,2,D,4,Corynactis,5,polyp 4,2.465,0.30195782499999996
2/16/24,13.5,15:00:00,2,2,D,4,Corynactis,5,polyp 5,4.859999999999999,0.7889211999999999
2/16/24,13.5,15:00:00,2,3,D,5,Corynactis,5,polyp 1,4.11,0.6154537
2/16/24,13.5,15:00:00,2,3,D,5,Corynactis,5,polyp 2,3.74,0.5369212
2/16/24,13.5,15:00:00,2,3,D,5,Corynactis,5,polyp 3,3.7199999999999998,0.5328088
2/16/24,13.5,15:00:00,2,3,D,5,Corynactis,5,polyp 4,3.1,0.41207000000000005
2/16/24,13.5,15:00:00,2,3,D,5,Corynactis,5,polyp 5,5.855,1.0485714250000002
2/16/24,13.5,15:00:00,2,4,D,1,Corynactis,5,polyp 1,4.44,0.6894232
2/16/24,13.5,15:00:00,2,4,D,1,Corynactis,5,polyp 2,3.795,0.548300425
2/16/24,13.5,15:00:00,2,4,D,1,Corynactis,5,polyp 3,5.164999999999999,0.8649348249999997
2/16/24,13.5,15:00:00,2,4,D,1,Corynactis,5,polyp 4,5.965,1.079342825
2/16/24,13.5,15:00:00,2,4,D,1,Corynactis,5,polyp 5,3.925,0.5756056249999999
2/17/24,13.5,09:00:00,1,1,A,6,Corynactis,5,polyp 1,4.03,0.5980793000000001
2/17/24,13.5,09:00:00,1,1,A,6,Corynactis,5,polyp 2,4.89,0.7962577
