"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_44",30.0003,0.970894904208078,7.79136986302975,-0.00711416389231397,18.97,19.26,19.11,"Ch1","2023-12-12 11:36:37","SMR",13.5217666666667,"down",7.97e-05,0.710652402731162,"A7",0.088,-0.0064640957632243,1,1,5.66389964976736e-05,0.710652402731162,0.710652402731162
"min47_92",46.5220666666667,0.975495495161253,7.66438477095662,-0.00310212926742852,18.85,19.28,19.05,"Ch1","2023-12-12 11:53:08","SMR",45.33115,"down",7.97e-05,3.71518558761158,"A7",0.088,-0.0064640957632243,1,1,0.000296100291332643,3.71518558761158,3.71518558761158
"min95_118",94.8532166666667,0.983285532125681,7.95256850561965,-0.00611156797486493,18.77,19.25,18.95,"Ch1","2023-12-12 12:41:28","SMR",22.6922166666667,"down",7.97e-05,0.395351785987719,"A7",0.088,-0.0064640957632243,1,1,3.15095373432212e-05,0.39535178598772,0.395351785987719
"min121_157",120.545433333333,0.932746080382392,7.53484200411707,-0.00222726195015222,18.95,19.31,19.13,"Ch1","2023-12-12 13:07:09","SMR",36.4492,"down",7.97e-05,4.68028718102598,"A7",0.088,-0.0064640957632243,1,1,0.00037301888832777,4.68028718102598,4.68028718102598
"min30_44",30.0003,0.965038335477593,7.93947912274172,-0.00753958798828259,18.97,19.26,19.11,"Ch2","2023-12-12 11:36:37","SMR",13.5217666666667,"down",5.93e-05,1.58846911024324,"B7",0.088,-0.0064640957632243,1,1,9.41962182374244e-05,1.58846911024324,1.58846911024324
"min95_118",94.8532166666667,0.982465694261729,8.16465314895404,-0.00663256561262388,18.77,19.25,18.95,"Ch2","2023-12-12 12:41:28","SMR",22.6922166666667,"down",5.93e-05,0.243373281725708,"B7",0.088,-0.0064640957632243,1,1,1.44320356063345e-05,0.243373281725708,0.243373281725708
"min121_157",120.545433333333,0.884815967996397,7.61397873912006,-0.00161335196734951,18.95,19.31,19.13,"Ch2","2023-12-12 13:07:09","SMR",36.4492,"down",5.93e-05,7.20001898496872,"B7",0.088,-0.0064640957632243,1,1,0.000426961125808645,7.20001898496873,7.20001898496872
"min30_44",30.0003,0.972549322286509,8.17212141564796,-0.00762746367288662,18.97,19.26,19.11,"Ch3","2023-12-12 11:36:37","SMR",13.5217666666667,"down",6.42e-05,1.58702013835646,"E7",0.088,-0.0064640957632243,1,1,0.000101886692882485,1.58702013835646,1.58702013835646
"min47_92",46.5220666666667,0.957674621616554,8.02297014487278,-0.00288916110567077,18.85,19.28,19.05,"Ch3","2023-12-12 11:53:08","SMR",45.33115,"down",6.42e-05,4.90311112161518,"E7",0.088,-0.0064640957632243,1,1,0.000314779734007695,4.90311112161518,4.90311112161518
"min95_118",94.8532166666667,0.987767633256081,8.42357731637518,-0.00714536278390668,18.77,19.25,18.95,"Ch3","2023-12-12 12:41:28","SMR",22.6922166666667,"down",6.42e-05,0.926678590799418,"E7",0.088,-0.0064640957632243,1,1,5.94927655293226e-05,0.926678590799418,0.926678590799418
"min121_157",120.545433333333,0.903547788637575,7.88425197047207,-0.00213614871577017,18.95,19.31,19.13,"Ch3","2023-12-12 13:07:09","SMR",36.4492,"down",6.42e-05,5.93452462497688,"E7",0.088,-0.0064640957632243,1,1,0.000380996480923516,5.93452462497689,5.93452462497688
