"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min54_65",54,0.926620290812355,8.23876567181713,-0.00601247135551069,13.39,13.39,13.39,"Ch1",NA,"SMR",11,2.06154098106675e-16,6.36e-05,1.1270271387821,"B-D3-P4",0.088,-0.00519359272818396,1,1,7.16789260265413e-05,1.1270271387821,1.1270271387821
"min99_109",99,0.93943065472188,8.45127744583957,-0.00638911011097532,13.39,13.39,13.39,"Ch1",NA,"SMR",10,2.06154098106675e-16,6.36e-05,1.64778588494625,"B-D3-P4",0.088,-0.00519359272818396,1,1,0.000104799182282581,1.64778588494625,1.64778588494625
"min129_139",129,0.939512744462817,8.56456235580552,-0.0061978990814462,13.39,13.39,13.39,"Ch1",NA,"SMR",10,2.06154098106675e-16,6.36e-05,1.38340837587259,"B-D3-P4",0.088,-0.00519359272818396,1,1,8.79847727054967e-05,1.38340837587259,1.38340837587259
"min54_65",54,0.925630109586645,8.21911400522587,-0.00576864166739038,13.39,13.39,13.39,"Ch2",NA,"SMR",11,2.06154098106675e-16,7.75e-05,0.647190153818603,"B-D4-P5",0.088,-0.00519359272818396,1,1,5.01572369209417e-05,0.647190153818603,0.647190153818603
"min99_109",99,0.925317365144686,8.41128619681069,-0.00612588456956822,13.39,13.39,13.39,"Ch2",NA,"SMR",10,2.06154098106675e-16,7.75e-05,1.05247646435707,"B-D4-P5",0.088,-0.00519359272818396,1,1,8.1566925987673e-05,1.05247646435707,1.05247646435707
"min129_139",129,0.918648682866803,8.52057721291355,-0.00603439068192703,13.39,13.39,13.39,"Ch2",NA,"SMR",10,2.06154098106675e-16,7.75e-05,0.948678124536006,"B-D4-P5",0.088,-0.00519359272818396,1,1,7.35225546515404e-05,0.948678124536005,0.948678124536006
"min54_65",54,0.948999679533153,8.16826718283116,-0.00613631530397337,13.39,13.39,13.39,"Ch3",NA,"SMR",11,2.06154098106675e-16,9.3e-05,0.885902251034388,"B-D5-P5",0.088,-0.00519359272818396,1,1,8.23889093461981e-05,0.885902251034388,0.885902251034388
"min99_109",99,0.931978632165951,8.29197973700647,-0.00575445832069172,13.39,13.39,13.39,"Ch3",NA,"SMR",10,2.06154098106675e-16,9.3e-05,0.524957070073743,"B-D5-P5",0.088,-0.00519359272818396,1,1,4.88210075168581e-05,0.524957070073743,0.524957070073743
"min129_139",129,0.942585706080981,8.4527682403155,-0.00613826479808236,13.39,13.39,13.39,"Ch3",NA,"SMR",10,2.06154098106675e-16,9.3e-05,0.887744984138034,"B-D5-P5",0.088,-0.00519359272818396,1,1,8.25602835248371e-05,0.887744984138033,0.887744984138034
"min54_65",54,0.939818022470144,8.13888722568256,-0.00585950785191246,13.39,13.39,13.39,"Ch4",NA,"SMR",11,2.06154098106675e-16,0.000115,0.503710325957719,"B-D1-P5",0.088,-0.00519359272818396,1,1,5.79266874851376e-05,0.503710325957719,0.503710325957719
"min99_109",99,0.919599049420072,8.22883081981156,-0.00523953942341871,13.39,13.39,13.39,"Ch4",NA,"SMR",10,2.06154098106675e-16,0.000115,0.0299196708431688,"B-D1-P5",0.088,-0.00519359272818396,1,1,3.44076214696442e-06,0.0299196708431689,0.0299196708431688
"min129_139",129,0.922588674983636,8.3781586805413,-0.00562711432635842,13.39,13.39,13.39,"Ch4",NA,"SMR",10,2.06154098106675e-16,0.000115,0.32611115210279,"B-D1-P5",0.088,-0.00519359272818396,1,1,3.75027824918208e-05,0.32611115210279,0.32611115210279
