"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_49",30.0014666666667,0.832075148559732,7.83833840127361,-0.00610977022695369,14.75,15.08,14.88,"Ch1","2023-12-12 18:50:21","SMR",18.5906666666667,"up",0.0001458,0.0792800855118573,NA,0.088,-0.0059682947614228,1,1,1.15590364676288e-05,0.0792800855118574,0.0792800855118573
"min66_76",66.3869166666667,0.82257088047848,7.98238460030224,-0.00688930405496663,14.81,15,14.9,"Ch1","2023-12-12 19:26:44","SMR",9.92219999999999,"up",0.0001458,0.549001078879583,NA,0.088,-0.0059682947614228,1,1,8.00443573006432e-05,0.549001078879583,0.549001078879583
"min96_109",96.1659833333333,0.897525595090638,8.21756414040517,-0.00795844045110319,14.68,14.94,14.81,"Ch1","2023-12-12 19:56:31","SMR",12.3565166666667,"up",0.0001458,1.19322688665366,NA,0.088,-0.0059682947614228,1,1,0.000173972480074104,1.19322688665366,1.19322688665366
"min126_138",126.411016666667,0.814355576507269,8.12886265125697,-0.00613937924540413,14.77,15.01,14.9,"Ch1","2023-12-12 20:26:46","SMR",11.9715666666667,"up",0.0001458,0.0971214890012169,NA,0.088,-0.0059682947614228,1,1,1.41603130963774e-05,0.0971214890012169,0.0971214890012169
"min66_76",66.3869166666667,0.860121843358432,8.29163837801205,-0.00840225269680806,14.81,15,14.9,"Ch2","2023-12-12 19:26:44","SMR",9.92219999999999,"up",0.0001209,1.76321311797237,NA,0.088,-0.0059682947614228,1,1,0.000213172465962859,1.76321311797237,1.76321311797237
"min96_109",96.1659833333333,0.928314873811754,8.54656182435007,-0.00922498155766761,14.68,14.94,14.81,"Ch2","2023-12-12 19:56:31","SMR",12.3565166666667,"up",0.0001209,2.361233563269,NA,0.088,-0.0059682947614228,1,1,0.000285473137799222,2.361233563269,2.361233563269
"min126_138",126.411016666667,0.867656915294333,8.51273696410574,-0.00758310358694144,14.77,15.01,14.9,"Ch2","2023-12-12 20:26:46","SMR",11.9715666666667,"up",0.0001209,1.16779470158792,NA,0.088,-0.0059682947614228,1,1,0.000141186379421979,1.16779470158792,1.16779470158792
"min66_76",66.3869166666667,0.832143589824972,8.50311821111272,-0.00747571209526885,14.81,15,14.9,"Ch3","2023-12-12 19:26:44","SMR",9.92219999999999,"up",4.45e-05,2.97348440876884,NA,0.088,-0.0059682947614228,1,1,0.000132320056190213,2.97348440876883,2.97348440876884
"min96_109",96.1659833333333,0.910813564619309,8.79158087171063,-0.00858666467211917,14.68,14.94,14.81,"Ch3","2023-12-12 19:56:31","SMR",12.3565166666667,"up",4.45e-05,5.16931338344655,NA,0.088,-0.0059682947614228,1,1,0.000230034445563372,5.16931338344655,5.16931338344655
"min126_138",126.411016666667,0.832665367101216,8.73444725384871,-0.00667144229057323,14.77,15.01,14.9,"Ch3","2023-12-12 20:26:46","SMR",11.9715666666667,"up",4.45e-05,1.3838225479395,NA,0.088,-0.0059682947614228,1,1,6.15801033833077e-05,1.3838225479395,1.3838225479395
