"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min34_51",33.98255,0.915619824613326,8.11749010348349,-0.00675249443114375,14.85,15.12,14.96,"Ch2","2023-12-10 16:40:03","SMR",17.1236333333333,"down",7.25e-05,0.776789763599212,"B1",0.088,-0.00738690013585608,1,1,5.63172578609428e-05,0.776789763599212,0.776789763599212
"min67_80",67.3030833333333,0.94012433133868,8.33572229866245,-0.00771833501160589,14.88,15.1,14.99,"Ch2","2023-12-10 17:13:22","SMR",12.20415,"down",7.25e-05,0.394575031415751,"B1",0.088,-0.00738690013585608,1,1,2.86066897776419e-05,0.394575031415751,0.394575031415751
"min95_105",95.1127833333333,0.900375682813689,8.53208399214721,-0.00799413593231063,14.89,15.09,14.99,"Ch2","2023-12-10 17:41:11","SMR",10.2886833333333,"down",7.25e-05,0.729064485971144,"B1",0.088,-0.00738690013585608,1,1,5.2857175232908e-05,0.729064485971144,0.729064485971144
"min124_137",123.725033333333,0.957502560384309,8.75770407619646,-0.00830400210766408,14.84,15.09,14.96,"Ch2","2023-12-10 18:09:48","SMR",12.85725,"down",7.25e-05,1.1048680464317,"B1",0.088,-0.00738690013585608,1,1,8.01029333662985e-05,1.1048680464317,1.1048680464317
"min34_51",33.98255,0.933929340876758,8.11307835708678,-0.00690901672987477,14.85,15.12,14.96,"Ch3","2023-12-10 16:40:03","SMR",17.1236333333333,"down",7.23e-05,0.588565167855119,"A2",0.088,-0.00738690013585608,1,1,4.25532616359251e-05,0.588565167855119,0.588565167855119
"min67_80",67.3030833333333,0.951878675803847,8.32805593644979,-0.00781143687477823,14.88,15.1,14.99,"Ch3","2023-12-10 17:13:22","SMR",12.20415,"down",7.23e-05,0.508913777857577,"A2",0.088,-0.00738690013585608,1,1,3.67944661391028e-05,0.508913777857577,0.508913777857577
"min95_105",95.1127833333333,0.921454526355373,8.53829801256697,-0.00823446198971171,14.89,15.09,14.99,"Ch3","2023-12-10 17:41:11","SMR",10.2886833333333,"down",7.23e-05,1.02337609318727,"A2",0.088,-0.00738690013585608,1,1,7.39900915374395e-05,1.02337609318727,1.02337609318727
"min124_137",123.725033333333,0.965118431783499,8.72391137737977,-0.00820885605246403,14.84,15.09,14.96,"Ch3","2023-12-10 18:09:48","SMR",12.85725,"down",7.23e-05,0.992235413124573,"A2",0.088,-0.00738690013585608,1,1,7.17386203689066e-05,0.992235413124573,0.992235413124573
"min34_51",33.98255,0.932555551656216,8.29845441006874,-0.00707071346403331,14.85,15.12,14.96,"Ch4","2023-12-10 16:40:03","SMR",17.1236333333333,"down",8.22e-05,0.345567393760914,"A3",0.088,-0.00738690013585608,1,1,2.84056397671471e-05,0.345567393760914,0.345567393760914
"min67_80",67.3030833333333,0.953495930431552,8.51411369723903,-0.00799299264120858,14.88,15.1,14.99,"Ch4","2023-12-10 17:13:22","SMR",12.20415,"down",8.22e-05,0.640865163940545,"A3",0.088,-0.00738690013585608,1,1,5.26791164759128e-05,0.640865163940545,0.640865163940545
"min95_105",95.1127833333333,0.920969779566425,8.76440572655069,-0.00887194714950234,14.89,15.09,14.99,"Ch4","2023-12-10 17:41:11","SMR",10.2886833333333,"down",8.22e-05,1.58095940565915,"A3",0.088,-0.00738690013585608,1,1,0.000129954863145182,1.58095940565915,1.58095940565915
"min124_137",123.725033333333,0.969649680172684,8.95354830767058,-0.00877846416149683,14.84,15.09,14.96,"Ch4","2023-12-10 18:09:48","SMR",12.85725,"down",8.22e-05,1.48097377740038,"A3",0.088,-0.00738690013585608,1,1,0.000121736044502311,1.48097377740038,1.48097377740038
