"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_42",30.0039666666667,0.933183670977285,7.8271699043761,-0.00726335363818977,19.04,19.37,19.2,"Ch2","2023-12-12 11:36:37","SMR",12.22165,"down",0.0001469,0.829355113025083,"A8",0.088,-0.00586677122054392,1,1,0.000121832266103385,0.829355113025083,0.829355113025083
"min45_91",45.2256166666667,0.985173189781768,7.72118313494668,-0.00382786334944423,18.92,19.38,19.13,"Ch2","2023-12-12 11:51:50","SMR",46.223,"down",0.0001469,1.22522944712598,"A8",0.088,-0.00586677122054392,1,1,0.000179986205782806,1.22522944712598,1.22522944712598
"min94_117",94.4486166666667,0.973790036915772,7.99776682372725,-0.00677710073562811,18.84,19.39,19.05,"Ch2","2023-12-12 12:41:03","SMR",22.35685,"down",0.0001469,0.538553037640196,"A8",0.088,-0.00586677122054392,1,1,7.91134412293449e-05,0.538553037640197,0.538553037640196
"min120_157",119.805466666667,0.964294244187016,7.61969194475919,-0.00320123951265997,19.02,19.45,19.21,"Ch2","2023-12-12 13:06:25","SMR",37.1913,"down",0.0001469,1.599979934501,"A8",0.088,-0.00586677122054392,1,1,0.000235037052378197,1.599979934501,1.599979934501
"min30_42",30.0039666666667,0.938087184306398,7.89938020832929,-0.00702641035772736,19.04,19.37,19.2,"Ch3","2023-12-12 11:36:37","SMR",12.22165,"down",4.78e-05,2.12787409324358,"B9",0.088,-0.00586677122054392,1,1,0.000101712381657043,2.12787409324358,2.12787409324358
"min45_91",45.2256166666667,0.960084076937322,7.76680173354584,-0.00269234967431297,18.92,19.38,19.13,"Ch3","2023-12-12 11:51:50","SMR",46.223,"down",4.78e-05,5.84681569838401,"B9",0.088,-0.00586677122054392,1,1,0.000279477790382756,5.84681569838401,5.84681569838401
"min94_117",94.4486166666667,0.977987960956267,8.15386726977471,-0.00682078764763566,18.84,19.39,19.05,"Ch3","2023-12-12 12:41:03","SMR",22.35685,"down",4.78e-05,1.74952744632879,"B9",0.088,-0.00586677122054392,1,1,8.36274119345161e-05,1.74952744632879,1.74952744632879
"min120_157",119.805466666667,0.873752461225761,7.62228796267666,-0.00186646740977007,19.02,19.45,19.21,"Ch3","2023-12-12 13:06:25","SMR",37.1913,"down",4.78e-05,7.36644252071728,"B9",0.088,-0.00586677122054392,1,1,0.000352115952490286,7.36644252071728,7.36644252071728
"min30_42",30.0039666666667,0.956433056120779,8.11402657809896,-0.00799852009594524,19.04,19.37,19.2,"Ch4","2023-12-12 11:36:37","SMR",12.22165,"down",0.000141,1.32245467873608,"E10",0.088,-0.00586677122054392,1,1,0.000186466109701788,1.32245467873608,1.32245467873608
"min45_91",45.2256166666667,0.972486437662799,7.96585396653687,-0.00316884476504714,18.92,19.38,19.13,"Ch4","2023-12-12 11:51:50","SMR",46.223,"down",0.000141,1.68698110067793,"E10",0.088,-0.00586677122054392,1,1,0.000237864335195588,1.68698110067793,1.68698110067793
"min94_117",94.4486166666667,0.985065125176138,8.41495932895891,-0.00794330170228505,18.84,19.39,19.05,"Ch4","2023-12-12 12:41:03","SMR",22.35685,"down",0.000141,1.28804735356877,"E10",0.088,-0.00586677122054392,1,1,0.000181614676853197,1.28804735356877,1.28804735356877
"min120_157",119.805466666667,0.910053412707985,7.82036463966457,-0.00240423449802248,19.02,19.45,19.21,"Ch4","2023-12-12 13:06:25","SMR",37.1913,"down",0.000141,2.16342006131991,"E10",0.088,-0.00586677122054392,1,1,0.000305042228646108,2.16342006131991,2.16342006131991
