"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min38_44",38,0.776736012579138,8.17421982182751,-0.00479282456924563,13.37,13.37,13.37,"Ch1",NA,"SMR",6,9.17183977436025e-16,7.4e-05,0.707151308379374,NA,0.088,-0.00419414427562975,1,1,5.23291968200736e-05,0.707151308379373,0.707151308379374
"min63_72",63,0.89752704016566,8.31495143713206,-0.00553211912380304,13.37,13.37,13.37,"Ch1",NA,"SMR",9,9.17183977436025e-16,7.4e-05,1.58557310573093,NA,0.088,-0.00419414427562975,1,1,0.000117332409824089,1.58557310573092,1.58557310573093
"min90_98",90,0.813142646051485,8.34536982442545,-0.0046960596425006,13.37,13.37,13.37,"Ch1",NA,"SMR",8,9.17183977436025e-16,7.4e-05,0.592176268528246,NA,0.088,-0.00419414427562975,1,1,4.38210438710902e-05,0.592176268528245,0.592176268528246
"min118_130",118,0.886199730346254,8.39539745914014,-0.00431332712475122,13.37,13.37,13.37,"Ch1",NA,"SMR",12,9.17183977436025e-16,7.4e-05,0.137417628587272,NA,0.088,-0.00419414427562975,1,1,1.01689045154582e-05,0.137417628587272,0.137417628587272
"min63_72",63,0.863661749877458,8.32202013971663,-0.00533653514068799,13.37,13.37,13.37,"Ch2",NA,"SMR",9,9.17183977436025e-16,4.76e-05,2.1066465767317,NA,0.088,-0.00419414427562975,1,1,0.000100276377052429,2.1066465767317,2.1066465767317
"min90_98",90,0.755500497967025,8.3544175072028,-0.00454250205610776,13.37,13.37,13.37,"Ch2",NA,"SMR",8,9.17183977436025e-16,4.76e-05,0.63948028538224,NA,0.088,-0.00419414427562975,1,1,3.04392615841946e-05,0.63948028538224,0.63948028538224
"min118_130",118,0.885859299716262,8.41847948869721,-0.00429512602949776,13.37,13.37,13.37,"Ch2",NA,"SMR",12,9.17183977436025e-16,4.76e-05,0.182393830701286,NA,0.088,-0.00419414427562975,1,1,8.6819463413812e-06,0.182393830701286,0.182393830701286
"min38_44",38,0.786016160456385,8.14135644363879,-0.00419908381171159,13.37,13.37,13.37,"Ch3",NA,"SMR",6,9.17183977436025e-16,6.62e-05,0.0023670668711026,NA,0.088,-0.00419414427562975,1,1,1.56699826866992e-07,0.0023670668711026,0.0023670668711026
"min63_72",63,0.919105484663186,8.30173687976917,-0.00531221842216176,13.37,13.37,13.37,"Ch3",NA,"SMR",9,9.17183977436025e-16,6.62e-05,1.48094948693762,NA,0.088,-0.00419414427562975,1,1,9.80388560352702e-05,1.48094948693762,1.48094948693762
"min90_98",90,0.859618152904684,8.38043692618029,-0.00493553186736601,13.37,13.37,13.37,"Ch3",NA,"SMR",8,9.17183977436025e-16,6.62e-05,0.980594801558484,NA,0.088,-0.00419414427562975,1,1,6.49153758631716e-05,0.980594801558484,0.980594801558484
"min118_130",118,0.895221431139337,8.45073697168847,-0.00457895115545213,13.37,13.37,13.37,"Ch3",NA,"SMR",12,9.17183977436025e-16,6.62e-05,0.506946810541977,NA,0.088,-0.00419414427562975,1,1,3.35598788578789e-05,0.506946810541977,0.506946810541977
"min38_44",38,0.794722543816606,8.11240979006514,-0.00498106991522096,13.37,13.37,13.37,"Ch4",NA,"SMR",6,9.17183977436025e-16,6.73e-05,1.02398559106586,NA,0.088,-0.00419414427562975,1,1,6.89142302787325e-05,1.02398559106586,1.02398559106586
"min63_72",63,0.894355709138685,8.22361851860971,-0.00530576660695248,13.37,13.37,13.37,"Ch4",NA,"SMR",9,9.17183977436025e-16,6.73e-05,1.44822714804982,NA,0.088,-0.00419414427562975,1,1,9.74656870637528e-05,1.44822714804982,1.44822714804982
"min90_98",90,0.886055107575055,8.34793031332628,-0.00554777071637641,13.37,13.37,13.37,"Ch4",NA,"SMR",8,9.17183977436025e-16,6.73e-05,1.76442439549026,NA,0.088,-0.00419414427562975,1,1,0.000118745761816494,1.76442439549026,1.76442439549026
"min118_130",118,0.94035778873186,8.40881828808993,-0.00508862826385539,13.37,13.37,13.37,"Ch4",NA,"SMR",12,9.17183977436025e-16,6.73e-05,1.16451896406685,NA,0.088,-0.00419414427562975,1,1,7.83721262816993e-05,1.16451896406685,1.16451896406685
