"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min50_70",50,0.920362701232971,8.10408596496799,-0.00400346771303771,13.56,13.56,13.56,"Ch1",NA,"SMR",20,1.75501175811576e-16,3.67e-05,2.56642954665835,NA,0.088,-0.00507211586187059,1,1,9.41879643623616e-05,2.56642954665835,2.56642954665835
"min85_95",85,0.916462622990561,8.25264591559827,-0.00463458765064483,13.56,13.56,13.56,"Ch1",NA,"SMR",10,1.75501175811576e-16,3.67e-05,1.05374855462249,NA,0.088,-0.00507211586187059,1,1,3.86725719546453e-05,1.05374855462249,1.05374855462249
"min115_125",115,0.861137062283403,8.26502051108783,-0.00388744541419979,13.56,13.56,13.56,"Ch1",NA,"SMR",10,1.75501175811576e-16,3.67e-05,2.84451413192728,NA,0.088,-0.00507211586187059,1,1,0.000104393668641731,2.84451413192728,2.84451413192728
"min50_70",50,0.956790201906798,8.13369916117707,-0.00561686779494644,13.56,13.56,13.56,"Ch2",NA,"SMR",20,1.75501175811576e-16,0.000177,0.265220251474404,NA,0.088,-0.00507211586187059,1,1,4.69439845109695e-05,0.265220251474404,0.265220251474404
"min85_95",85,0.948837257064888,8.29397508510457,-0.00630846668154353,13.56,13.56,13.56,"Ch2",NA,"SMR",10,1.75501175811576e-16,0.000177,0.608374426715174,NA,0.088,-0.00507211586187059,1,1,0.000107682273528586,0.608374426715174,0.608374426715174
"min115_125",115,0.897828376178801,8.29776448111254,-0.00546079503826511,13.56,13.56,13.56,"Ch2",NA,"SMR",10,1.75501175811576e-16,0.000177,0.187780829383871,NA,0.088,-0.00507211586187059,1,1,3.32372068009451e-05,0.187780829383871,0.187780829383871
"min50_70",50,0.94641008285836,8.12110700121664,-0.00496356486172577,13.56,13.56,13.56,"Ch3",NA,"SMR",20,1.75501175811576e-16,0.000115,0.0880286780160205,NA,0.088,-0.00507211586187059,1,1,1.01232979718424e-05,0.0880286780160205,0.0880286780160205
"min85_95",85,0.955287321464548,8.28744553805362,-0.00569019510831717,13.56,13.56,13.56,"Ch3",NA,"SMR",10,1.75501175811576e-16,0.000115,0.467274793476894,NA,0.088,-0.00507211586187059,1,1,5.37366012498429e-05,0.467274793476894,0.467274793476894
"min115_125",115,0.91520261006744,8.33162793836966,-0.00514841656421533,13.56,13.56,13.56,"Ch3",NA,"SMR",10,1.75501175811576e-16,0.000115,0.0532382078387186,NA,0.088,-0.00507211586187059,1,1,6.12239390145264e-06,0.0532382078387186,0.0532382078387186
"min50_70",50,0.845781926233606,8.0918679349651,-0.00315456171447798,13.56,13.56,13.56,"Ch4",NA,"SMR",20,1.75501175811576e-16,4.72e-05,3.57825551448035,NA,0.088,-0.00507211586187059,1,1,0.000168893660283473,3.57825551448035,3.57825551448035
"min85_95",85,0.883759123663329,8.22414732037145,-0.00387530950823285,13.56,13.56,13.56,"Ch4",NA,"SMR",10,1.75501175811576e-16,4.72e-05,2.23520918917181,NA,0.088,-0.00507211586187059,1,1,0.000105501873728909,2.23520918917181,2.23520918917181
"min115_125",115,0.753784235414514,8.20012246340503,-0.00302560312233446,13.56,13.56,13.56,"Ch4",NA,"SMR",10,1.75501175811576e-16,4.72e-05,3.81855782937613,NA,0.088,-0.00507211586187059,1,1,0.000180235929546553,3.81855782937613,3.81855782937613
