"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_38",30.0094666666667,0.881780334872436,7.76064594630857,-0.00737064312785126,23.06,23.17,23.12,"Ch1","2023-12-03 17:47:28","SMR",8.07173333333333,"up",8.75e-05,1.55192814368869,"B11",0.088,-0.00582020399323254,1,1,0.000135793712572761,1.5519281436887,1.55192814368869
"min64_91",64.25675,0.980544137577395,7.85851305129948,-0.00704178561846003,22.79,23.25,23.02,"Ch1","2023-12-03 18:21:43","SMR",26.5597666666667,"up",8.75e-05,1.22152030603891,"B11",0.088,-0.00582020399323254,1,1,0.000106883026778404,1.22152030603891,1.22152030603891
"min114_129",114.323533333333,0.965629755804058,7.93413223778998,-0.00633093334301834,22.93,23.16,23.04,"Ch1","2023-12-03 19:11:47","SMR",14.60455,"up",8.75e-05,0.507316869870133,"B11",0.088,-0.00582020399323254,1,1,4.43902261136367e-05,0.507316869870134,0.507316869870133
"min64_91",64.25675,0.978437273312582,7.64058234923147,-0.0065203210107796,22.79,23.25,23.02,"Ch2","2023-12-03 18:21:43","SMR",26.5597666666667,"up",0.0001287,0.472192169619692,"B12",0.088,-0.00582020399323254,1,1,6.07711322300544e-05,0.472192169619693,0.472192169619692
"min114_129",114.323533333333,0.956646833374361,7.74484717028298,-0.00626023054727864,22.93,23.16,23.04,"Ch2","2023-12-03 19:11:47","SMR",14.60455,"up",0.0001287,0.294612626920144,"B12",0.088,-0.00582020399323254,1,1,3.79166450846225e-05,0.294612626920144,0.294612626920144
"min64_91",64.25675,0.975210045409899,7.62595171120658,-0.00573121630885025,22.79,23.25,23.02,"Ch3","2023-12-03 18:21:43","SMR",26.5597666666667,"up",0.0001377,0.0626006151878705,"B13",0.088,-0.00582020399323254,1,1,8.62010471136977e-06,0.0626006151878705,0.0626006151878705
"min114_129",114.323533333333,0.963336179356388,7.78332306340667,-0.00628242040823085,22.93,23.16,23.04,"Ch3","2023-12-03 19:11:47","SMR",14.60455,"up",0.0001377,0.289106428682921,"B13",0.088,-0.00582020399323254,1,1,3.98099552296383e-05,0.289106428682921,0.289106428682921
"min30_38",30.0094666666667,0.844528016637623,7.83665838116663,-0.00575477340343992,23.06,23.17,23.12,"Ch4","2023-12-03 17:47:28","SMR",8.07173333333333,"up",9.79e-05,0.0645687867001728,"B14",0.088,-0.00582020399323254,1,1,6.32128421794692e-06,0.0645687867001728,0.0645687867001728
"min41_61",41.0812,0.851866019660885,7.71680585747664,-0.00260522533249406,22.89,23.28,23.12,"Ch4","2023-12-03 17:58:33","SMR",20.17555,"up",9.79e-05,2.89247368442326,"B14",0.088,-0.00582020399323254,1,1,0.000283173173705037,2.89247368442326,2.89247368442326
"min64_91",64.25675,0.968006175690163,7.84369141314903,-0.00497924195013478,22.79,23.25,23.02,"Ch4","2023-12-03 18:21:43","SMR",26.5597666666667,"up",9.79e-05,0.760900179566095,"B14",0.088,-0.00582020399323254,1,1,7.44921275795207e-05,0.760900179566095,0.760900179566095
"min114_129",114.323533333333,0.943359867028917,7.92803231014137,-0.0049767404939174,22.93,23.16,23.04,"Ch4","2023-12-03 19:11:47","SMR",14.60455,"up",9.79e-05,0.763146178080556,"B14",0.088,-0.00582020399323254,1,1,7.47120108340864e-05,0.763146178080557,0.763146178080556
