"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min45_160",45.00695,0.967715509544785,8.06425344969288,-0.00132607354860204,13.22,13.7,13.47,"Ch1",NA,"SMR",114.992883333333,0.000105604974536683,3.62e-05,0.607088187374532,"B-A14-P3",0.088,-0.00107579404581321,1,1,2.19765923829581e-05,0.607088187374532,0.607088187374532
"min45_160",45.00695,0.981667027308941,8.08204704883993,-0.00176128789318805,13.22,13.7,13.47,"Ch2",NA,"SMR",114.992883333333,0.000105604974536683,0.0001168,0.514706679307037,"B-A13-P8",0.088,-0.00107579404581321,1,1,6.0117740143062e-05,0.514706679307038,0.514706679307037
"min45_160",45.00695,0.978401705593412,8.0808584617128,-0.00153987317194935,13.22,13.7,13.47,"Ch3",NA,"SMR",114.992883333333,0.000105604974536683,6.29e-05,0.647728220627426,"B-A11-P4",0.088,-0.00107579404581321,1,1,4.07421050774651e-05,0.647728220627426,0.647728220627426
"min45_160",45.00695,0.989409527341587,7.98835426610781,-0.0024487131529549,13.22,13.7,13.47,"Ch4",NA,"SMR",114.992883333333,0.000105604974536683,0.0001248,0.965635272652086,"B-A12-P6",0.088,-0.00107579404581321,1,1,0.00012051128202698,0.965635272652086,0.965635272652086
