"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min40_50",40,0.925984880573516,8.11851400219485,-0.0054300325384857,13.46,13.46,13.46,"Ch1",NA,"SMR",10,-7.73661622312419e-16,3.65e-05,0.1407022156523,"B-E14-P3",0.088,-0.00536942086736111,1,1,5.13563087130894e-06,0.1407022156523,0.1407022156523
"min70_78",70,0.882398360887297,8.22366692555741,-0.00504860655314261,13.46,13.46,13.46,"Ch1",NA,"SMR",8,-7.73661622312419e-16,3.65e-05,0.778518733984054,"B-E14-P3",0.088,-0.00536942086736111,1,1,2.8415933790418e-05,0.778518733984054,0.778518733984054
"min104_112",104,0.929519352105051,8.48127882955572,-0.00615510354967861,13.46,13.46,13.46,"Ch1",NA,"SMR",8,-7.73661622312419e-16,3.65e-05,1.8880935551884,"B-E14-P3",0.088,-0.00536942086736111,1,1,6.89154147643764e-05,1.8880935551884,1.8880935551884
"min135_142",135,0.899749502918912,8.63219488411157,-0.00605561954737583,13.46,13.46,13.46,"Ch1",NA,"SMR",7,-7.73661622312419e-16,3.65e-05,1.64834119802235,"B-E14-P3",0.088,-0.00536942086736111,1,1,6.01644537278159e-05,1.64834119802235,1.64834119802235
"min40_50",40,0.943676733008388,8.15989873091212,-0.0065750969125663,13.46,13.46,13.46,"Ch2",NA,"SMR",10,-7.73661622312419e-16,6.89e-05,1.533330447036,"B-E12-P5",0.088,-0.00536942086736111,1,1,0.000105646467800781,1.533330447036,1.533330447036
"min70_78",70,0.919959861109997,8.28588093925979,-0.0063519883919017,13.46,13.46,13.46,"Ch2",NA,"SMR",8,-7.73661622312419e-16,6.89e-05,1.24859637386603,"B-E12-P5",0.088,-0.00536942086736111,1,1,8.60282901593696e-05,1.24859637386603,1.24859637386603
"min104_112",104,0.92655144707259,8.53630038592187,-0.00724093657126519,13.46,13.46,13.46,"Ch2",NA,"SMR",8,-7.73661622312419e-16,6.89e-05,2.38308391021478,"B-E12-P5",0.088,-0.00536942086736111,1,1,0.000164194481413799,2.38308391021478,2.38308391021478
"min135_142",135,0.914124887499606,8.76986288726338,-0.00768507104529762,13.46,13.46,13.46,"Ch2",NA,"SMR",7,-7.73661622312419e-16,6.89e-05,2.94989425636272,"B-E12-P5",0.088,-0.00536942086736111,1,1,0.000203247714263392,2.94989425636273,2.94989425636272
"min40_50",40,0.949283774798372,8.08340842586413,-0.00587691378700172,13.46,13.46,13.46,"Ch3",NA,"SMR",10,-7.73661622312419e-16,4.75e-05,0.934320495231385,"B-E15-P4",0.088,-0.00536942086736111,1,1,4.43802235234908e-05,0.934320495231385,0.934320495231385
"min70_78",70,0.931184386104677,8.20239180152168,-0.00572498949961203,13.46,13.46,13.46,"Ch3",NA,"SMR",8,-7.73661622312419e-16,4.75e-05,0.65301268709156,"B-E15-P4",0.088,-0.00536942086736111,1,1,3.10181026368491e-05,0.653012687091561,0.65301268709156
"min104_112",104,0.924780317889774,8.33990193513787,-0.00571635059709566,13.46,13.46,13.46,"Ch3",NA,"SMR",8,-7.73661622312419e-16,4.75e-05,0.637016622384799,"B-E15-P4",0.088,-0.00536942086736111,1,1,3.0258289563278e-05,0.6370166223848,0.637016622384799
"min135_142",135,0.920396623798035,8.5381284874901,-0.00617550179852557,13.46,13.46,13.46,"Ch3",NA,"SMR",7,-7.73661622312419e-16,4.75e-05,1.48719548646405,"B-E15-P4",0.088,-0.00536942086736111,1,1,7.06417856070422e-05,1.48719548646405,1.48719548646405
"min40_50",40,0.924519589328223,8.09227473643486,-0.00485808919716947,13.46,13.46,13.46,"Ch4",NA,"SMR",10,-7.73661622312419e-16,3.72e-05,1.21445988965052,"B-E13-P3",0.088,-0.00536942086736111,1,1,4.51779078949993e-05,1.21445988965052,1.21445988965052
"min70_78",70,0.890133720276702,8.19123200024581,-0.00461972625025587,13.46,13.46,13.46,"Ch4",NA,"SMR",8,-7.73661622312419e-16,3.72e-05,1.77809086348847,"B-E13-P3",0.088,-0.00536942086736111,1,1,6.61449801217709e-05,1.77809086348846,1.77809086348847
"min104_112",104,0.896628213551166,8.34263710042105,-0.00492810207921932,13.46,13.46,13.46,"Ch4",NA,"SMR",8,-7.73661622312419e-16,3.72e-05,1.0489080310168,"B-E13-P3",0.088,-0.00536942086736111,1,1,3.90193787538248e-05,1.0489080310168,1.0489080310168
"min135_142",135,0.876289417029475,8.52360000869672,-0.0053458248355356,13.46,13.46,13.46,"Ch4",NA,"SMR",7,-7.73661622312419e-16,3.72e-05,0.0611643947453524,"B-E13-P3",0.088,-0.00536942086736111,1,1,2.27531548452711e-06,0.0611643947453524,0.0611643947453524
