"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min45_55",45,0.876012431866591,8.11758869617267,-0.00474002052980372,13.42,13.42,13.42,"Ch1",NA,"SMR",10,2.51849653833298e-16,6.05e-05,0.69783549423977,NA,0.088,-0.00521652366797932,1,1,4.22190474015061e-05,0.69783549423977,0.69783549423977
"min75_84",75,0.921344108800188,8.31584775890084,-0.00620785057560147,13.42,13.42,13.42,"Ch1",NA,"SMR",9,2.51849653833298e-16,6.05e-05,1.4357221968748,NA,0.088,-0.00521652366797932,1,1,8.68611929109251e-05,1.43572219687479,1.4357221968748
"min102_112",102,0.929244571370202,8.4141728505079,-0.00598248913325498,13.42,13.42,13.42,"Ch1",NA,"SMR",10,2.51849653833298e-16,6.05e-05,1.10814909672225,NA,0.088,-0.00521652366797932,1,1,6.70430203516959e-05,1.10814909672225,1.10814909672225
"min132_141",132,0.876949193250987,8.45979800453167,-0.005380080259242,13.42,13.42,13.42,"Ch1",NA,"SMR",9,2.51849653833298e-16,6.05e-05,0.232520416122835,NA,0.088,-0.00521652366797932,1,1,1.40674851754315e-05,0.232520416122835,0.232520416122835
"min45_55",45,0.866372628915869,8.10898855369547,-0.00485557415477289,13.42,13.42,13.42,"Ch2",NA,"SMR",10,2.51849653833298e-16,5.79e-05,0.553448962102372,NA,0.088,-0.00521652366797932,1,1,3.20446949057273e-05,0.553448962102371,0.553448962102372
"min75_84",75,0.922810153578862,8.31203152696256,-0.00635064038732725,13.42,13.42,13.42,"Ch2",NA,"SMR",9,2.51849653833298e-16,5.79e-05,1.71735007295667,NA,0.088,-0.00521652366797932,1,1,9.94345692241915e-05,1.71735007295667,1.71735007295667
"min102_112",102,0.93164257120971,8.42523109791447,-0.00625109740502662,13.42,13.42,13.42,"Ch2",NA,"SMR",10,2.51849653833298e-16,5.79e-05,1.56615803662195,NA,0.088,-0.00521652366797932,1,1,9.06805503204112e-05,1.56615803662195,1.56615803662195
"min132_141",132,0.892261240865377,8.51384924500877,-0.0059336300647389,13.42,13.42,13.42,"Ch2",NA,"SMR",9,2.51849653833298e-16,5.79e-05,1.08396901095155,NA,0.088,-0.00521652366797932,1,1,6.27618057340945e-05,1.08396901095155,1.08396901095155
"min45_55",45,0.935789495076816,8.10873951982884,-0.00563596790770504,13.42,13.42,13.42,"Ch3",NA,"SMR",10,2.51849653833298e-16,8.94e-05,0.407239793790989,NA,0.088,-0.00521652366797932,1,1,3.64072375649144e-05,0.407239793790988,0.407239793790989
"min75_84",75,0.937251173447417,8.23762643208645,-0.00606244074543908,13.42,13.42,13.42,"Ch3",NA,"SMR",9,2.51849653833298e-16,8.94e-05,0.826607613129938,NA,0.088,-0.00521652366797932,1,1,7.38987206138164e-05,0.826607613129937,0.826607613129938
"min102_112",102,0.952861180759889,8.38465205981113,-0.00643618384504532,13.42,13.42,13.42,"Ch3",NA,"SMR",10,2.51849653833298e-16,8.94e-05,1.19412416941902,NA,0.088,-0.00521652366797932,1,1,0.000106754700746061,1.19412416941903,1.19412416941902
"min132_141",132,0.923114838478211,8.44205057929784,-0.00593861719714429,13.42,13.42,13.42,"Ch3",NA,"SMR",9,2.51849653833298e-16,8.94e-05,0.704846959609536,NA,0.088,-0.00521652366797932,1,1,6.30133181890925e-05,0.704846959609536,0.704846959609536
"min45_55",45,0.895519968181602,8.12677111109501,-0.0046767508351459,13.42,13.42,13.42,"Ch4",NA,"SMR",10,2.51849653833298e-16,3.64e-05,1.30962206098188,NA,0.088,-0.00521652366797932,1,1,4.76702430197404e-05,1.30962206098188,1.30962206098188
"min75_84",75,0.91297530956052,8.26986728462342,-0.00519394385702566,13.42,13.42,13.42,"Ch4",NA,"SMR",9,2.51849653833298e-16,3.64e-05,0.0597824978109346,NA,0.088,-0.00521652366797932,1,1,2.17608292031802e-06,0.0597824978109346,0.0597824978109346
"min102_112",102,0.937718630005383,8.4197243418589,-0.00553336057517208,13.42,13.42,13.42,"Ch4",NA,"SMR",10,2.51849653833298e-16,3.64e-05,0.760445975495233,NA,0.088,-0.00521652366797932,1,1,2.76802335080265e-05,0.760445975495233,0.760445975495233
"min132_141",132,0.898798107078689,8.50149149634196,-0.00516993462564899,13.42,13.42,13.42,"Ch4",NA,"SMR",9,2.51849653833298e-16,3.64e-05,0.117802784215461,NA,0.088,-0.00521652366797932,1,1,4.2880213454428e-06,0.117802784215462,0.117802784215461
