"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min44_56",43.8695166666667,0.938524350052639,8.32848570932391,-0.0105438233322255,13.27,13.55,13.4,"Ch1","2024-02-18 16:28:35","SMR",12.1558166666667,"down",0.0001483,1.45673178576074,NA,0.088,-0.00807113045917452,1,1,0.000216033323828317,1.45673178576074,1.45673178576074
"min96_109",96.1744666666667,0.934942262563775,8.78116381904319,-0.0108384399873571,13.24,13.53,13.36,"Ch1","2024-02-18 17:20:53","SMR",12.4861833333333,"down",0.0001483,1.63126026857682,NA,0.088,-0.00807113045917452,1,1,0.000241915897829942,1.63126026857682,1.63126026857682
"min124_136",124.0981,0.925893473568079,8.92123163706908,-0.0101316927287501,13.27,13.59,13.43,"Ch1","2024-02-18 17:48:49","SMR",12.3433333333333,"down",0.0001483,1.21258900668225,NA,0.088,-0.00807113045917452,1,1,0.000179826949690978,1.21258900668225,1.21258900668225
"min44_56",43.8695166666667,0.91872827494654,8.34499303533235,-0.00923945894643607,13.27,13.55,13.4,"Ch2","2024-02-18 16:28:35","SMR",12.1558166666667,"down",4.87e-05,2.10190852624898,NA,0.088,-0.00807113045917452,1,1,0.000102362945228325,2.10190852624898,2.10190852624898
"min96_109",96.1744666666667,0.919959911803633,8.85758712344858,-0.0100555310842723,13.24,13.53,13.36,"Ch2","2024-02-18 17:20:53","SMR",12.4861833333333,"down",4.87e-05,3.57571972576593,NA,0.088,-0.00807113045917452,1,1,0.000174137550644801,3.57571972576594,3.57571972576593
"min124_136",124.0981,0.893931076911064,9.01929431679592,-0.00944283238690661,13.27,13.59,13.43,"Ch2","2024-02-18 17:48:49","SMR",12.3433333333333,"down",4.87e-05,2.46919720129737,NA,0.088,-0.00807113045917452,1,1,0.000120249903703182,2.46919720129737,2.46919720129737
"min44_56",43.8695166666667,0.941882356525466,8.34612355078912,-0.0105722842516534,13.27,13.55,13.4,"Ch3","2024-02-18 16:28:35","SMR",12.1558166666667,"down",0.0001267,1.72661424880393,NA,0.088,-0.00807113045917452,1,1,0.000218762025323457,1.72661424880393,1.72661424880393
"min96_109",96.1744666666667,0.935504244656217,8.81565855350983,-0.0107396846589335,13.24,13.53,13.36,"Ch3","2024-02-18 17:20:53","SMR",12.4861833333333,"down",0.0001267,1.84271548170879,NA,0.088,-0.00807113045917452,1,1,0.000233472051532504,1.84271548170879,1.84271548170879
"min124_136",124.0981,0.921860435116387,8.97182694192623,-0.0101045353099697,13.27,13.59,13.43,"Ch3","2024-02-18 17:48:49","SMR",12.3433333333333,"down",0.0001267,1.40220506903081,NA,0.088,-0.00807113045917452,1,1,0.000177659382246203,1.4022050690308,1.40220506903081
"min44_56",43.8695166666667,0.922316710266969,8.29999981625977,-0.00912956057290695,13.27,13.55,13.4,"Ch4","2024-02-18 16:28:35","SMR",12.1558166666667,"down",0.0001249,0.736601824602867,NA,0.088,-0.00807113045917452,1,1,9.2001567892898e-05,0.736601824602867,0.736601824602867
"min96_109",96.1744666666667,0.916142533388828,8.72108224466616,-0.00932415523088128,13.24,13.53,13.36,"Ch4","2024-02-18 17:20:53","SMR",12.4861833333333,"down",0.0001249,0.873511552616958,NA,0.088,-0.00807113045917452,1,1,0.000109101592921858,0.87351155261696,0.873511552616958
"min124_136",124.0981,0.894982970107249,8.84442830309482,-0.00861194258584897,13.27,13.59,13.43,"Ch4","2024-02-18 17:48:49","SMR",12.3433333333333,"down",0.0001249,0.372424623846111,NA,0.088,-0.00807113045917452,1,1,4.65158355183793e-05,0.372424623846111,0.372424623846111
