"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min55_65",55,0.840164049222947,8.22006700459275,-0.00370009387248495,13.43,13.43,13.43,"Ch1",NA,"SMR",10,6.1754508333107e-16,4.3e-05,1.97274432159178,NA,0.088,-0.00466224048375688,1,1,8.48280058284465e-05,1.97274432159178,1.97274432159178
"min80_90",80,0.88363531756429,8.34513802545071,-0.00432117134933869,13.43,13.43,13.43,"Ch1",NA,"SMR",10,6.1754508333107e-16,4.3e-05,0.702323120856326,NA,0.088,-0.00466224048375688,1,1,3.0199894196822e-05,0.702323120856325,0.702323120856326
"min106_115",106,0.881315709107734,8.47632773198545,-0.00481576702811202,13.43,13.43,13.43,"Ch1",NA,"SMR",9,6.1754508333107e-16,4.3e-05,0.309378091187063,NA,0.088,-0.00466224048375688,1,1,1.33032579210437e-05,0.309378091187064,0.309378091187063
"min129_138",129,0.821641827190423,8.3731590827057,-0.00340001920502193,13.43,13.43,13.43,"Ch1",NA,"SMR",9,6.1754508333107e-16,4.3e-05,2.5865505431277,NA,0.088,-0.00466224048375688,1,1,0.000111221673354491,2.58655054312771,2.5865505431277
"min55_65",55,0.846652681353314,8.24557011491416,-0.00415498134966837,13.43,13.43,13.43,"Ch2",NA,"SMR",10,6.1754508333107e-16,7.15e-05,0.628473915612447,NA,0.088,-0.00466224048375688,1,1,4.49358849662899e-05,0.628473915612446,0.628473915612447
"min80_90",80,0.876952823790036,8.35455088300033,-0.00454250710425615,13.43,13.43,13.43,"Ch2",NA,"SMR",10,6.1754508333107e-16,7.15e-05,0.151906666489767,NA,0.088,-0.00466224048375688,1,1,1.08613266540183e-05,0.151906666489767,0.151906666489767
"min106_115",106,0.8974454398995,8.52902677508113,-0.00548946274568305,13.43,13.43,13.43,"Ch2",NA,"SMR",9,6.1754508333107e-16,7.15e-05,1.01263024424038,NA,0.088,-0.00466224048375688,1,1,7.24030624631868e-05,1.01263024424037,1.01263024424038
"min129_138",129,0.787195991916532,8.36123791387773,-0.00351785375383563,13.43,13.43,13.43,"Ch2",NA,"SMR",9,6.1754508333107e-16,7.15e-05,1.41199382904152,NA,0.088,-0.00466224048375688,1,1,0.000100957558776469,1.41199382904152,1.41199382904152
"min55_65",55,0.91555740081607,8.2597798606914,-0.00482698847411236,13.43,13.43,13.43,"Ch3",NA,"SMR",10,6.1754508333107e-16,6.46e-05,0.219597518511686,NA,0.088,-0.00466224048375688,1,1,1.41859996958549e-05,0.219597518511686,0.219597518511686
"min80_90",80,0.917013822080815,8.35949654538115,-0.00498721553315066,13.43,13.43,13.43,"Ch3",NA,"SMR",10,6.1754508333107e-16,6.46e-05,0.437703254229277,NA,0.088,-0.00466224048375688,1,1,2.82756302232113e-05,0.437703254229277,0.437703254229277
"min106_115",106,0.925600277153192,8.49268865765115,-0.00550153449738756,13.43,13.43,13.43,"Ch3",NA,"SMR",9,6.1754508333107e-16,6.46e-05,1.13780919614503,NA,0.088,-0.00466224048375688,1,1,7.35024740709688e-05,1.13780919614503,1.13780919614503
"min129_138",129,0.880435780714593,8.39347149827542,-0.00408329981454036,13.43,13.43,13.43,"Ch3",NA,"SMR",9,6.1754508333107e-16,6.46e-05,0.792733127849424,NA,0.088,-0.00466224048375688,1,1,5.12105600590728e-05,0.792733127849424,0.792733127849424
"min55_65",55,0.846070823254419,8.10001730103475,-0.00368673259139215,13.43,13.43,13.43,"Ch4",NA,"SMR",10,6.1754508333107e-16,0.0001068,0.807476007199032,NA,0.088,-0.00466224048375688,1,1,8.62384375688567e-05,0.807476007199032,0.807476007199032
"min80_90",80,0.900553096418562,8.2394758237854,-0.00473636863823933,13.43,13.43,13.43,"Ch4",NA,"SMR",10,6.1754508333107e-16,0.0001068,0.0563430095870025,NA,0.088,-0.00466224048375688,1,1,6.01743342389186e-06,0.0563430095870024,0.0563430095870025
"min106_115",106,0.87218127870099,8.29060846170397,-0.0046366157737422,13.43,13.43,13.43,"Ch4",NA,"SMR",9,6.1754508333107e-16,0.0001068,0.0257506090442628,NA,0.088,-0.00466224048375688,1,1,2.75016504592727e-06,0.0257506090442628,0.0257506090442628
"min129_138",129,0.782128318097279,8.18001981171198,-0.00326412273071084,13.43,13.43,13.43,"Ch4",NA,"SMR",9,6.1754508333107e-16,0.0001068,1.15527126007202,NA,0.088,-0.00466224048375688,1,1,0.000123382970575691,1.15527126007202,1.15527126007202
