"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min42_49",42,0.8707632610844,8.25525531354072,-0.00499504233089135,13.37,13.37,13.37,"Ch1",NA,"SMR",7,7.39862740552533e-16,3.62e-05,0.0865904072768759,"B-A14-P3",0.088,-0.00502860769692595,1,1,3.13457274342291e-06,0.0865904072768759,0.0865904072768759
"min60_69",60,0.894324718551626,8.31593567109308,-0.00494967143015451,13.37,13.37,13.37,"Ch1",NA,"SMR",9,7.39862740552533e-16,3.62e-05,0.196838938719838,"B-A14-P3",0.088,-0.00502860769692595,1,1,7.12556958165812e-06,0.196838938719837,0.196838938719838
"min87_96",87,0.930063353498652,8.49679668519195,-0.00590944521288455,13.37,13.37,13.37,"Ch1",NA,"SMR",9,7.39862740552533e-16,3.62e-05,2.13535302452073,"B-A14-P3",0.088,-0.00502860769692595,1,1,7.72997794876506e-05,2.13535302452073,2.13535302452073
"min119_127",119,0.908868213775148,8.61616391023926,-0.00562055443195279,13.37,13.37,13.37,"Ch1",NA,"SMR",8,7.39862740552533e-16,3.62e-05,1.43336598375484,"B-A14-P3",0.088,-0.00502860769692595,1,1,5.18878486119254e-05,1.43336598375484,1.43336598375484
"min42_49",42,0.843898433035351,8.252079740698,-0.00501260127762206,13.37,13.37,13.37,"Ch2",NA,"SMR",7,7.39862740552533e-16,0.0001168,0.0170722322600033,"B-A13-P8",0.088,-0.00502860769692595,1,1,1.99403672796839e-06,0.0170722322600033,0.0170722322600033
"min60_69",60,0.88901323535502,8.32633848428779,-0.0052546300021533,13.37,13.37,13.37,"Ch2",NA,"SMR",9,7.39862740552533e-16,0.0001168,0.165036147908865,"B-A13-P8",0.088,-0.00502860769692595,1,1,1.92762220757554e-05,0.165036147908865,0.165036147908865
"min87_96",87,0.931262388600168,8.51531042172367,-0.00638272149350013,13.37,13.37,13.37,"Ch2",NA,"SMR",9,7.39862740552533e-16,0.0001168,1.0138400019528,"B-A13-P8",0.088,-0.00502860769692595,1,1,0.000118416512228087,1.0138400019528,1.0138400019528
"min119_127",119,0.914347832943058,8.65368875880974,-0.00623835665803124,13.37,13.37,13.37,"Ch2",NA,"SMR",8,7.39862740552533e-16,0.0001168,0.905216340065134,"B-A13-P8",0.088,-0.00502860769692595,1,1,0.000105729268519608,0.905216340065135,0.905216340065134
"min42_49",42,0.873766640774595,8.26284542448027,-0.0050653315719029,13.37,13.37,13.37,"Ch3",NA,"SMR",7,7.39862740552533e-16,6.29e-05,0.0463130626724814,"B-A11-P4",0.088,-0.00502860769692595,1,1,2.91309164209908e-06,0.0463130626724814,0.0463130626724814
"min60_69",60,0.903328711479372,8.33372202320813,-0.0051815432736395,13.37,13.37,13.37,"Ch3",NA,"SMR",9,7.39862740552533e-16,6.29e-05,0.208782379632442,"B-A11-P4",0.088,-0.00502860769692595,1,1,1.31324116788806e-05,0.208782379632442,0.208782379632442
"min87_96",87,0.944687104687736,8.52121687919166,-0.00623224742326605,13.37,13.37,13.37,"Ch3",NA,"SMR",9,7.39862740552533e-16,6.29e-05,1.67771522345001,"B-A11-P4",0.088,-0.00502860769692595,1,1,0.000105528287555005,1.67771522345001,1.67771522345001
"min119_127",119,0.925316072282904,8.6213358444466,-0.00575738392727835,13.37,13.37,13.37,"Ch3",NA,"SMR",8,7.39862740552533e-16,6.29e-05,1.01383416251169,"B-A11-P4",0.088,-0.00502860769692595,1,1,6.37701688219855e-05,1.01383416251169,1.01383416251169
"min42_49",42,0.904772969541098,8.16659744606404,-0.00585309180170286,13.37,13.37,13.37,"Ch4",NA,"SMR",7,7.39862740552533e-16,0.0001248,0.575513905156376,"B-A12-P6",0.088,-0.00502860769692595,1,1,7.18241353635158e-05,0.575513905156376,0.575513905156376
"min60_69",60,0.930341886824244,8.21411734122625,-0.00571101105092571,13.37,13.37,13.37,"Ch4",NA,"SMR",9,7.39862740552533e-16,0.0001248,0.475470841128394,"B-A12-P6",0.088,-0.00502860769692595,1,1,5.93387609728236e-05,0.475470841128394,0.475470841128394
"min87_96",87,0.929021476903428,8.2972708601011,-0.00580332960382575,13.37,13.37,13.37,"Ch4",NA,"SMR",9,7.39862740552533e-16,0.0001248,0.540474938081932,"B-A12-P6",0.088,-0.00502860769692595,1,1,6.74512722726251e-05,0.540474938081932,0.540474938081932
"min119_127",119,0.936498103556779,8.52128965923636,-0.00666016247233749,13.37,13.37,13.37,"Ch4",NA,"SMR",8,7.39862740552533e-16,0.0001248,1.14379512788196,"B-A12-P6",0.088,-0.00502860769692595,1,1,0.000142745631959668,1.14379512788195,1.14379512788196
