"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min45_54",45,0.947491532000368,8.14153925063493,-0.00625759977954577,13.41,13.41,13.41,"Ch1",NA,"SMR",9,-1.13788525159154e-15,0.0001301,0.560495516835855,NA,0.088,-0.0054197068196405,1,1,7.29204667403448e-05,0.560495516835855,0.560495516835855
"min72_79",72,0.929150183983312,8.27735381048937,-0.00663541086724347,13.41,13.41,13.41,"Ch1",NA,"SMR",7,-1.13788525159154e-15,0.0001301,0.815670170908785,NA,0.088,-0.0054197068196405,1,1,0.000106118689235233,0.815670170908785,0.815670170908785
"min93_102",93,0.94086969396092,8.29239539912026,-0.00587888932510977,13.41,13.41,13.41,"Ch1",NA,"SMR",9,-1.13788525159154e-15,0.0001301,0.304713427979238,NA,0.088,-0.0054197068196405,1,1,3.96432169800989e-05,0.304713427979239,0.304713427979238
"min120_128",120,0.93942583694093,8.43600747309511,-0.00626442236546572,13.41,13.41,13.41,"Ch1",NA,"SMR",8,-1.13788525159154e-15,0.0001301,0.565103510244983,NA,0.088,-0.0054197068196405,1,1,7.35199666828722e-05,0.565103510244983,0.565103510244983
"min45_54",45,0.905658561074571,8.16230100602439,-0.00549723475099834,13.41,13.41,13.41,"Ch2",NA,"SMR",9,-1.13788525159154e-15,4.08e-05,0.161719872099244,NA,0.088,-0.0054197068196405,1,1,6.59817078164915e-06,0.161719872099244,0.161719872099244
"min72_79",72,0.892700189260815,8.33466138893973,-0.00629248796710002,13.41,13.41,13.41,"Ch2",NA,"SMR",7,-1.13788525159154e-15,4.08e-05,1.87617665361226,NA,0.088,-0.0054197068196405,1,1,7.654800746738e-05,1.87617665361225,1.87617665361226
"min93_102",93,0.924603437453005,8.36255271843724,-0.00557647912615361,13.41,13.41,13.41,"Ch2",NA,"SMR",9,-1.13788525159154e-15,4.08e-05,0.332559868255063,NA,0.088,-0.0054197068196405,1,1,1.35684426248066e-05,0.332559868255064,0.332559868255063
"min120_128",120,0.928183038091908,8.54092401716709,-0.00618811476639874,13.41,13.41,13.41,"Ch2",NA,"SMR",8,-1.13788525159154e-15,4.08e-05,1.65116235863372,NA,0.088,-0.0054197068196405,1,1,6.7367424232256e-05,1.65116235863373,1.65116235863372
"min45_54",45,0.949619213457166,8.12742053238737,-0.00572514008602758,13.41,13.41,13.41,"Ch3",NA,"SMR",9,-1.13788525159154e-15,0.0001358,0.19219921515744,NA,0.088,-0.0054197068196405,1,1,2.61006534183804e-05,0.19219921515744,0.19219921515744
"min72_79",72,0.945102490685374,8.3278660886578,-0.00702690680395413,13.41,13.41,13.41,"Ch3",NA,"SMR",7,-1.13788525159154e-15,0.0001358,1.03445761911357,NA,0.088,-0.0054197068196405,1,1,0.000140479344675622,1.03445761911357,1.03445761911357
"min93_102",93,0.963112858070434,8.39075235133825,-0.00665549795482164,13.41,13.41,13.41,"Ch3",NA,"SMR",9,-1.13788525159154e-15,0.0001358,0.794151717773751,NA,0.088,-0.0054197068196405,1,1,0.000107845803273675,0.79415171777375,0.794151717773751
"min120_128",120,0.947708647717789,8.47965910889657,-0.00645106348606628,13.41,13.41,13.41,"Ch3",NA,"SMR",8,-1.13788525159154e-15,0.0001358,0.661880207835499,NA,0.088,-0.0054197068196405,1,1,8.98833322240607e-05,0.661880207835499,0.661880207835499
"min45_54",45,0.918564833955434,8.12727395480954,-0.0053138238341951,13.41,13.41,13.41,"Ch4",NA,"SMR",9,-1.13788525159154e-15,7.21e-05,0.134546871257154,NA,0.088,-0.0054197068196405,1,1,9.70082941764082e-06,0.134546871257154,0.134546871257154
"min72_79",72,0.901045253999905,8.26508934726766,-0.00578812870346053,13.41,13.41,13.41,"Ch4",NA,"SMR",7,-1.13788525159154e-15,7.21e-05,0.44388074475233,NA,0.088,-0.0054197068196405,1,1,3.2003801696643e-05,0.44388074475233,0.44388074475233
"min93_102",93,0.919407553483559,8.27061782435532,-0.00498611513047105,13.41,13.41,13.41,"Ch4",NA,"SMR",9,-1.13788525159154e-15,7.21e-05,0.534196498582783,NA,0.088,-0.0054197068196405,1,1,3.85155675478187e-05,0.534196498582784,0.534196498582783
"min120_128",120,0.914666494123572,8.40496498448803,-0.00536631318622457,13.41,13.41,13.41,"Ch4",NA,"SMR",8,-1.13788525159154e-15,7.21e-05,0.0705346868422856,NA,0.088,-0.0054197068196405,1,1,5.08555092132879e-06,0.0705346868422855,0.0705346868422856
