"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min43_55",42.7882,0.944340005415698,8.1595201842087,-0.0074766442685244,14.83,15.08,14.95,"Ch2","2023-12-10 11:52:16","SMR",12.3712833333333,"down",0.0001213,0.918543784682194,"E3",0.088,-0.00620020929089119,1,1,0.00011141936108195,0.918543784682193,0.918543784682194
"min71_84",71.1726666666667,0.943676059664406,8.35754862241781,-0.00810276031817967,14.85,15.09,14.96,"Ch2","2023-12-10 12:20:39","SMR",12.59065,"down",0.0001213,1.37214860325466,"E3",0.088,-0.00620020929089119,1,1,0.000166441625574791,1.37214860325466,1.37214860325466
"min99_108",99.1312333333333,0.893420280404043,8.58259508782831,-0.00880423321405941,14.91,15.06,14.98,"Ch2","2023-12-10 12:48:36","SMR",8.65356666666666,"down",0.0001213,1.88034749999949,"E3",0.088,-0.00620020929089119,1,1,0.000228086151749938,1.88034749999949,1.88034749999949
"min147_157",146.996,0.91681642598191,8.90557930776148,-0.00894068858823667,14.82,15.03,14.92,"Ch2","2023-12-10 13:36:28","SMR",9.98819999999998,"down",0.0001213,1.97920587502596,"E3",0.088,-0.00620020929089119,1,1,0.000240077672640649,1.97920587502596,1.97920587502596
"min43_55",42.7882,0.957597135956213,8.13946974528672,-0.00734614648596849,14.83,15.08,14.95,"Ch3","2023-12-10 11:52:16","SMR",12.3712833333333,"down",0.0001267,0.788569190268586,"E4",0.088,-0.00620020929089119,1,1,9.99117164070299e-05,0.788569190268586,0.788569190268586
"min71_84",71.1726666666667,0.948020889555762,8.3450941807431,-0.00823260271666952,14.85,15.09,14.96,"Ch3","2023-12-10 12:20:39","SMR",12.59065,"down",0.0001267,1.40337451226749,"E4",0.088,-0.00620020929089119,1,1,0.000177807550704291,1.40337451226749,1.40337451226749
"min99_108",99.1312333333333,0.924772141674073,8.55353111298231,-0.00880352813382817,14.91,15.06,14.98,"Ch3","2023-12-10 12:48:36","SMR",8.65356666666666,"down",0.0001267,1.79934215598972,"E4",0.088,-0.00620020929089119,1,1,0.000227976651163898,1.79934215598972,1.79934215598972
"min147_157",146.996,0.92119026273524,8.85657708385673,-0.00885129802414275,14.82,15.03,14.92,"Ch3","2023-12-10 13:36:28","SMR",9.98819999999998,"down",0.0001267,1.83247315758862,"E4",0.088,-0.00620020929089119,1,1,0.000232174349066478,1.83247315758862,1.83247315758862
"min43_55",42.7882,0.949543263428023,8.36322486262381,-0.00709314308637445,14.83,15.08,14.95,"Ch4","2023-12-10 11:52:16","SMR",12.3712833333333,"down",9.19e-05,0.847946835178332,"E5",0.088,-0.00620020929089119,1,1,7.79263141528887e-05,0.847946835178331,0.847946835178332
"min71_84",71.1726666666667,0.955710510615769,8.57744095853419,-0.00797084209010462,14.85,15.09,14.96,"Ch4","2023-12-10 12:20:39","SMR",12.59065,"down",9.19e-05,1.68752084812515,"E5",0.088,-0.00620020929089119,1,1,0.000155083165942701,1.68752084812514,1.68752084812515
"min99_108",99.1312333333333,0.917718777691629,8.77530817494863,-0.00835654010635003,14.91,15.06,14.98,"Ch4","2023-12-10 12:48:36","SMR",8.65356666666666,"down",9.19e-05,2.05646513302072,"E5",0.088,-0.00620020929089119,1,1,0.000188989145724604,2.05646513302072,2.05646513302072
"min147_157",146.996,0.92497752982076,9.15798529762882,-0.00894409717801705,14.82,15.03,14.92,"Ch4","2023-12-10 13:36:28","SMR",9.98819999999998,"down",9.19e-05,2.6185002343462,"E5",0.088,-0.00620020929089119,1,1,0.000240640171536416,2.6185002343462,2.6185002343462
