"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min49_59",49,0.943518969830626,8.02299393558343,-0.00532812400145836,15.07,15.07,15.07,"Ch1",NA,"SMR",10,7.1606615904094e-16,0.0001478,0.267857571576912,"B-A1-P6",0.088,-0.00576905414181804,1,1,3.95893490790677e-05,0.267857571576913,0.267857571576912
"min80_88",80,0.938230289883141,8.17219657479018,-0.0060661844143506,15.07,15.07,15.07,"Ch1",NA,"SMR",8,7.1606615904094e-16,0.0001478,0.170844938609094,"B-A1-P6",0.088,-0.00576905414181804,1,1,2.5250881926424e-05,0.170844938609094,0.170844938609094
"min114_122",114,0.949044952090595,8.36843378630676,-0.00678701705848954,15.07,15.07,15.07,"Ch1",NA,"SMR",8,7.1606615904094e-16,0.0001478,0.5993072770355,"B-A1-P6",0.088,-0.00576905414181804,1,1,8.85776155458469e-05,0.5993072770355,0.5993072770355
"min149_157",149,0.93642746259647,8.36716196232827,-0.0057677831592036,15.07,15.07,15.07,"Ch1",NA,"SMR",8,7.1606615904094e-16,0.0001478,0.00652452517592192,"B-A1-P6",0.088,-0.00576905414181804,1,1,9.64324821001259e-07,0.00652452517592192,0.00652452517592192
"min49_59",49,0.923072313061684,8.12348951515313,-0.00474242670988531,15.07,15.07,15.07,"Ch2",NA,"SMR",10,7.1606615904094e-16,0.0001048,0.866795995508363,"B-B1-P5",0.088,-0.00576905414181804,1,1,9.08402203292765e-05,0.866795995508365,0.866795995508363
"min80_88",80,0.912489008551147,8.27744897780603,-0.00555534434985829,15.07,15.07,15.07,"Ch2",NA,"SMR",8,7.1606615904094e-16,0.0001048,0.185006314697743,"B-B1-P5",0.088,-0.00576905414181804,1,1,1.93886617803234e-05,0.185006314697743,0.185006314697743
"min114_122",114,0.937062676652543,8.47982309618908,-0.00632661976216071,15.07,15.07,15.07,"Ch2",NA,"SMR",8,7.1606615904094e-16,0.0001048,0.4618582522813,"B-B1-P5",0.088,-0.00576905414181804,1,1,4.84027448390802e-05,0.461858252281299,0.4618582522813
"min149_157",149,0.91458003282274,8.53027273018801,-0.00563355860795579,15.07,15.07,15.07,"Ch2",NA,"SMR",8,7.1606615904094e-16,0.0001048,0.119408434370153,"B-B1-P5",0.088,-0.00576905414181804,1,1,1.2514003921992e-05,0.119408434370153,0.119408434370153
"min49_59",49,0.978870350598244,8.50699769290719,-0.00718475001614514,15.07,15.07,15.07,"Ch3",NA,"SMR",10,7.1606615904094e-16,9.51e-05,1.30281774147475,"B-A4-P4",0.088,-0.00576905414181804,1,1,0.000123897967214249,1.30281774147475,1.30281774147475
"min80_88",80,0.9676500628742,8.63957231473131,-0.00726070270144574,15.07,15.07,15.07,"Ch3",NA,"SMR",8,7.1606615904094e-16,9.51e-05,1.37302397918328,"B-A4-P4",0.088,-0.00576905414181804,1,1,0.00013057458042033,1.37302397918328,1.37302397918328
"min114_122",114,0.970589688008986,8.90392425750991,-0.0082739860958917,15.07,15.07,15.07,"Ch3",NA,"SMR",8,7.1606615904094e-16,9.51e-05,2.30964412072305,"B-A4-P4",0.088,-0.00576905414181804,1,1,0.000219647155880762,2.30964412072305,2.30964412072305
"min149_157",149,0.95685753299608,8.8226368368488,-0.00640518805267194,15.07,15.07,15.07,"Ch3",NA,"SMR",8,7.1606615904094e-16,9.51e-05,0.582236075408346,"B-A4-P4",0.088,-0.00576905414181804,1,1,5.53706507713338e-05,0.582236075408346,0.582236075408346
