"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min38_46",38,0.892651538378873,8.06230528248952,-0.00575217740494259,15.02,15.02,15.02,"Ch2",NA,"SMR",8,1.52833786730752e-16,0.0001213,1.61012920549527,"A-E3-P5",0.088,-0.00352483181692218,1,1,0.000195308672626576,1.61012920549527,1.61012920549527
"min68_77",68,0.930329927519232,8.21349587562099,-0.00635692495679236,15.02,15.02,15.02,"Ch2",NA,"SMR",9,1.52833786730752e-16,0.0001213,2.04825310231918,"A-E3-P5",0.088,-0.00352483181692218,1,1,0.000248453101311317,2.04825310231918,2.04825310231918
"min96_104",96,0.895386189434808,8.28736072993071,-0.0059634667680596,15.02,15.02,15.02,"Ch2",NA,"SMR",8,1.52833786730752e-16,0.0001213,1.76320286216923,"A-E3-P5",0.088,-0.00352483181692218,1,1,0.000213876507181127,1.76320286216922,1.76320286216923
"min119_127",119,0.894875916024245,8.3309577512111,-0.00571560482194264,15.02,15.02,15.02,"Ch2",NA,"SMR",8,1.52833786730752e-16,0.0001213,1.58363331885324,"A-E3-P5",0.088,-0.00352483181692218,1,1,0.000192094721576899,1.58363331885324,1.58363331885324
"min38_46",38,0.91908729409129,8.05303834460928,-0.00586547042679372,15.02,15.02,15.02,"Ch3",NA,"SMR",8,1.52833786730752e-16,0.0001267,1.61983459009961,"A-E4-P7",0.088,-0.00352483181692218,1,1,0.000205233042565621,1.61983459009961,1.61983459009961
"min68_77",68,0.946540632713132,8.17692671645281,-0.00616735076183622,15.02,15.02,15.02,"Ch3",NA,"SMR",9,1.52833786730752e-16,0.0001267,1.82920492352731,"A-E4-P7",0.088,-0.00352483181692218,1,1,0.000231760263810911,1.82920492352731,1.82920492352731
"min96_104",96,0.929653959013612,8.27928752193397,-0.00616762375361962,15.02,15.02,15.02,"Ch3",NA,"SMR",8,1.52833786730752e-16,0.0001267,1.82939425808833,"A-E4-P7",0.088,-0.00352483181692218,1,1,0.000231784252499791,1.82939425808832,1.82939425808833
"min119_127",119,0.915894952885145,8.26870015541022,-0.00547711048461739,15.02,15.02,15.02,"Ch3",NA,"SMR",8,1.52833786730752e-16,0.0001267,1.35048597362886,"A-E4-P7",0.088,-0.00352483181692218,1,1,0.000171106572858777,1.35048597362887,1.35048597362886
"min38_46",38,0.890491195509953,8.2548022102749,-0.00511770782019227,15.02,15.02,15.02,"Ch4",NA,"SMR",8,1.52833786730752e-16,9.19e-05,1.52016072839055,"A-E5-P6",0.088,-0.00352483181692218,1,1,0.000139702770939092,1.52016072839055,1.52016072839055
"min68_77",68,0.951184443176781,8.41201422515439,-0.00594557170982707,15.02,15.02,15.02,"Ch4",NA,"SMR",9,1.52833786730752e-16,9.19e-05,2.31206433662129,"A-E5-P6",0.088,-0.00352483181692218,1,1,0.000212478712535497,2.31206433662129,2.31206433662129
"min96_104",96,0.922244641329817,8.48687349590351,-0.00558289199636834,15.02,15.02,15.02,"Ch4",NA,"SMR",8,1.52833786730752e-16,9.19e-05,1.96513849855055,"A-E5-P6",0.088,-0.00352483181692218,1,1,0.000180596228016795,1.96513849855055,1.96513849855055
"min119_127",119,0.923340618600909,8.52770553583924,-0.00535452834137283,15.02,15.02,15.02,"Ch4",NA,"SMR",8,1.52833786730752e-16,9.19e-05,1.74669437428819,"A-E5-P6",0.088,-0.00352483181692218,1,1,0.000160521212997085,1.74669437428819,1.74669437428819
