"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_100",30.01115,0.993233441615355,8.07324393399256,-0.00363096121525149,18.96,19.3,19.12,"Ch1","2023-12-02 13:22:29","SMR",70.0918666666667,"up",0.0001393,0.015506590524295,NA,0.088,-0.0036006673407365,1,1,2.1600680600343e-06,0.015506590524295,0.015506590524295
"min106_129",106.2044,0.972561475864209,8.477132620166,-0.00735510517167238,18.92,19.42,19.12,"Ch1","2023-12-02 14:38:41","SMR",22.726,"up",0.0001393,2.36443620223936,NA,0.088,-0.0036006673407365,1,1,0.000329365962971943,2.36443620223936,2.36443620223936
"min132_157",131.9304,0.828204993173543,7.85689857455269,-0.00215960403003247,19.26,19.48,19.35,"Ch1","2023-12-02 15:04:25","SMR",25.0590333333333,"up",0.0001393,0.912522643096471,NA,0.088,-0.0036006673407365,1,1,0.000127114404183338,0.912522643096471,0.912522643096471
"min30_100",30.01115,0.984640928745965,7.7997881600687,-0.00242512829161924,18.96,19.3,19.12,"Ch2","2023-12-02 13:22:29","SMR",70.0918666666667,"up",8.52e-05,1.21659691611227,NA,0.088,-0.0036006673407365,1,1,0.000103654057252765,1.21659691611227,1.21659691611227
"min106_129",106.2044,0.958087500364908,8.14230786520733,-0.00557722973081871,18.92,19.42,19.12,"Ch2","2023-12-02 14:38:41","SMR",22.726,"up",8.52e-05,2.03594260979071,NA,0.088,-0.0036006673407365,1,1,0.000173462310354168,2.03594260979071,2.03594260979071
"min30_100",30.01115,0.991486528196955,7.82420951214289,-0.0028775317113722,18.96,19.3,19.12,"Ch3","2023-12-02 13:22:29","SMR",70.0918666666667,"up",0.0001303,0.491257695825407,NA,0.088,-0.0036006673407365,1,1,6.40108777660505e-05,0.491257695825407,0.491257695825407
"min106_129",106.2044,0.965359434597401,8.10820935428232,-0.00547170501255192,18.92,19.42,19.12,"Ch3","2023-12-02 14:38:41","SMR",22.726,"up",0.0001303,1.25816079782518,NA,0.088,-0.0036006673407365,1,1,0.000163938351956621,1.25816079782518,1.25816079782518
"min132_157",131.9304,0.81266593164865,7.68729096470671,-0.00188720056198756,19.26,19.48,19.35,"Ch3","2023-12-02 15:04:25","SMR",25.0590333333333,"up",0.0001303,1.15910190915682,NA,0.088,-0.0036006673407365,1,1,0.000151030978763134,1.15910190915682,1.15910190915682
"min30_100",30.01115,0.991472579565708,8.11205920245269,-0.00287785553527503,18.96,19.3,19.12,"Ch4","2023-12-02 13:22:29","SMR",70.0918666666667,"up",0.0001022,0.625259840668442,NA,0.088,-0.0036006673407365,1,1,6.39015557163148e-05,0.625259840668443,0.625259840668442
"min106_129",106.2044,0.95300264242428,8.27402841864873,-0.00432055598929235,18.92,19.42,19.12,"Ch4","2023-12-02 14:38:41","SMR",22.726,"up",0.0001022,0.615544425154685,NA,0.088,-0.0036006673407365,1,1,6.29086402508088e-05,0.615544425154685,0.615544425154685
"min132_157",131.9304,0.865368669241607,8.04555232056467,-0.00228177883885328,19.26,19.48,19.35,"Ch4","2023-12-02 15:04:25","SMR",25.0590333333333,"up",0.0001022,1.13791962781854,NA,0.088,-0.0036006673407365,1,1,0.000116295385963054,1.13791962781854,1.13791962781854
