"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_45",30.5,0.988096267681191,7.72548376196403,-0.010175876632972,23.06,23.06,23.06,"Ch2",NA,"SMR",14.5,-6.77312804463667e-16,0.0001726,3.02881327371035,"A-B14-P7",0.088,-0.00421531382218498,1,1,0.000522773171042406,3.02881327371035,3.02881327371035
"min85_100",85,0.961890685851287,7.50639788200436,-0.00509449380330982,23.06,23.06,23.06,"Ch2",NA,"SMR",15,-6.77312804463667e-16,0.0001726,0.443154859261497,"A-B14-P7",0.088,-0.00421531382218498,1,1,7.64885287085343e-05,0.443154859261497,0.443154859261497
"min105_120",105,0.955553576998397,7.46157235392783,-0.00471654810580809,23.06,23.06,23.06,"Ch2",NA,"SMR",15,-6.77312804463667e-16,0.0001726,0.250837431956958,"A-B14-P7",0.088,-0.00421531382218498,1,1,4.32945407557709e-05,0.250837431956958,0.250837431956958
"min123_140",123,0.957411979007471,7.41211246123126,-0.00431728515502652,23.06,23.06,23.06,"Ch2",NA,"SMR",17,-6.77312804463667e-16,0.0001726,0.0476727339067069,"A-B14-P7",0.088,-0.00421531382218498,1,1,8.22831387229761e-06,0.0476727339067069,0.0476727339067069
"min30_45",30.5,0.987574263933034,7.80210927324787,-0.00892445762386518,23.06,23.06,23.06,"Ch3",NA,"SMR",14.5,-6.77312804463667e-16,0.0001724,2.39481483789735,"A-A15-P7",0.088,-0.00421531382218498,1,1,0.000412866078053503,2.39481483789735,2.39481483789735
"min85_100",85,0.976509332364814,7.65743977042602,-0.00538577262433649,23.06,23.06,23.06,"Ch3",NA,"SMR",15,-6.77312804463667e-16,0.0001724,0.592064195991281,"A-A15-P7",0.088,-0.00421531382218498,1,1,0.000102071867388897,0.592064195991281,0.592064195991281
"min105_120",105,0.964364798601177,7.6102882888896,-0.00497352999721689,23.06,23.06,23.06,"Ch3",NA,"SMR",15,-6.77312804463667e-16,0.0001724,0.382050967698884,"A-A15-P7",0.088,-0.00421531382218498,1,1,6.58655868312875e-05,0.382050967698884,0.382050967698884
"min123_140",123,0.969139489452602,7.5550082107372,-0.00449273966717333,23.06,23.06,23.06,"Ch3",NA,"SMR",17,-6.77312804463667e-16,0.0001724,0.137116740373282,"A-A15-P7",0.088,-0.00421531382218498,1,1,2.36389260403538e-05,0.137116740373282,0.137116740373282
"min30_45",30.5,0.97642267335296,8.00658804004832,-0.00616675464773356,23.06,23.06,23.06,"Ch4",NA,"SMR",14.5,-6.77312804463667e-16,0.0001213,1.40955288795964,"A-E15-P7",0.088,-0.00421531382218498,1,1,0.000170978765309505,1.40955288795964,1.40955288795964
"min85_100",85,0.977437099017687,8.08691892883546,-0.00570513926103335,23.06,23.06,23.06,"Ch4",NA,"SMR",15,-6.77312804463667e-16,0.0001213,1.07512452783424,"A-E15-P7",0.088,-0.00421531382218498,1,1,0.000130412605226293,1.07512452783423,1.07512452783424
"min105_120",105,0.97513188927745,8.07823005623129,-0.00566523399945018,23.06,23.06,23.06,"Ch4",NA,"SMR",15,-6.77312804463667e-16,0.0001213,1.04621420210391,"A-E15-P7",0.088,-0.00421531382218498,1,1,0.000126905782715204,1.04621420210391,1.04621420210391
"min123_140",123,0.978510261240795,8.04401377854904,-0.00538828388849724,23.06,23.06,23.06,"Ch4",NA,"SMR",17,-6.77312804463667e-16,0.0001213,0.845571038745291,"A-E15-P7",0.088,-0.00421531382218498,1,1,0.000102567766999804,0.84557103874529,0.845571038745291
