"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min39_52",39.0509166666667,0.918701486993424,7.89633902249893,-0.00809378560811759,13.21,13.5,13.33,"Ch1","2024-02-19 15:30:09","SMR",12.5719,"down",4.87e-05,0.723053345730626,NA,0.088,-0.00848945072832175,1,1,3.52126979370815e-05,0.723053345730626,0.723053345730626
"min67_79",67.0004666666667,0.913023860776904,8.08019018910502,-0.00814838802853329,13.28,13.55,13.38,"Ch1","2024-02-19 15:58:06","SMR",11.6385666666667,"down",4.87e-05,0.62444238353951,NA,0.088,-0.00848945072832175,1,1,3.04103440783741e-05,0.62444238353951,0.62444238353951
"min95_108",95.41045,0.94251008022387,8.33453082743133,-0.00870869938202003,13.18,13.47,13.33,"Ch1","2024-02-19 16:26:31","SMR",12.555,"down",4.87e-05,0.387469566027603,NA,0.088,-0.00848945072832175,1,1,1.88697678655443e-05,0.387469566027603,0.387469566027603
"min125_137",124.569783333333,0.887123214727459,8.43221260504805,-0.00775457799267906,13.2,13.48,13.31,"Ch1","2024-02-19 16:55:41","SMR",12.1052,"down",4.87e-05,1.33565603048871,NA,0.088,-0.00848945072832175,1,1,6.50464486848002e-05,1.33565603048871,1.33565603048871
"min39_52",39.0509166666667,0.923298982646914,8.1457212410947,-0.00860744909577429,13.21,13.5,13.33,"Ch2","2024-02-19 15:30:09","SMR",12.5719,"down",4.37e-05,0.229009400694236,NA,0.088,-0.00848945072832175,1,1,1.00077108103381e-05,0.229009400694236,0.229009400694236
"min67_79",67.0004666666667,0.915942809476124,8.34923762140567,-0.00872972985504405,13.28,13.55,13.38,"Ch2","2024-02-19 15:58:06","SMR",11.6385666666667,"down",4.37e-05,0.475127550501074,NA,0.088,-0.00848945072832175,1,1,2.0763073956897e-05,0.475127550501074,0.475127550501074
"min95_108",95.41045,0.944993846147126,8.63264153489051,-0.00941154681270581,13.18,13.47,13.33,"Ch2","2024-02-19 16:26:31","SMR",12.555,"down",4.37e-05,1.84744098009341,NA,0.088,-0.00848945072832175,1,1,8.07331708300821e-05,1.84744098009341,1.84744098009341
"min125_137",124.569783333333,0.901599749626493,8.75723241306809,-0.00852784820576584,13.2,13.48,13.31,"Ch2","2024-02-19 16:55:41","SMR",12.1052,"down",4.37e-05,0.0687943031690598,NA,0.088,-0.00848945072832175,1,1,3.00631104848792e-06,0.0687943031690597,0.0687943031690598
"min39_52",39.0509166666667,0.939882610633048,8.21180890396872,-0.00892617866514191,13.21,13.5,13.33,"Ch4","2024-02-19 15:30:09","SMR",12.5719,"down",5.11e-05,0.743168898441982,NA,0.088,-0.00848945072832175,1,1,3.79759307103853e-05,0.743168898441983,0.743168898441982
"min67_79",67.0004666666667,0.92040581968485,8.3972137950026,-0.00849726219190659,13.28,13.55,13.38,"Ch4","2024-02-19 15:58:06","SMR",11.6385666666667,"down",5.11e-05,0.00495496472523482,NA,0.088,-0.00848945072832175,1,1,2.531986974595e-07,0.00495496472523483,0.00495496472523482
"min95_108",95.41045,0.95546062935174,8.7005993732868,-0.00933165862361367,13.18,13.47,13.33,"Ch4","2024-02-19 16:26:31","SMR",12.555,"down",5.11e-05,1.44104593013742,NA,0.088,-0.00848945072832175,1,1,7.36374470300224e-05,1.44104593013742,1.44104593013742
"min125_137",124.569783333333,0.908759200049755,8.89361292341829,-0.00897960580561807,13.2,13.48,13.31,"Ch4","2024-02-19 16:55:41","SMR",12.1052,"down",5.11e-05,0.835123071338729,NA,0.088,-0.00848945072832175,1,1,4.2674788945409e-05,0.83512307133873,0.835123071338729
