"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min51_61",50.62035,0.855555551540691,8.38229482818623,-0.00942844303864711,13.25,13.46,13.35,"Ch1","2024-02-21 10:50:45","SMR",10.3044833333333,"up",0.0001076,0.0781381153500651,NA,0.088,-0.00951245622888243,1,1,8.407661211667e-06,0.0781381153500651,0.0781381153500651
"min75_87",75.0446666666667,0.921965296577578,8.55296377092644,-0.00931160062313108,13.27,13.58,13.41,"Ch1","2024-02-21 11:15:10","SMR",12.4213166666667,"up",0.0001076,0.173580125772938,NA,0.088,-0.00951245622888243,1,1,1.86772215331682e-05,0.173580125772938,0.173580125772938
"min104_117",103.9198,0.946968729570286,8.85626678016784,-0.0101157681888192,13.24,13.55,13.39,"Ch1","2024-02-21 11:44:03","SMR",12.9877666666667,"up",0.0001076,0.483299217633071,NA,0.088,-0.00951245622888243,1,1,5.20029958173185e-05,0.483299217633071,0.483299217633071
"min138_157",138.012916666667,0.927164524791966,8.90742951232097,-0.00849753938558656,13.2,13.7,13.46,"Ch1","2024-02-21 12:18:09","SMR",18.9734,"up",0.0001076,0.838541054348756,NA,0.088,-0.00951245622888243,1,1,9.02270174479261e-05,0.838541054348755,0.838541054348756
"min51_61",50.62035,0.831164761997224,8.38229264115372,-0.00921599152081518,13.25,13.46,13.35,"Ch2","2024-02-21 10:50:45","SMR",10.3044833333333,"up",9.2e-05,0.292790929672101,NA,0.088,-0.00951245622888243,1,1,2.69367655298333e-05,0.292790929672101,0.292790929672101
"min75_87",75.0446666666667,0.914983603789402,8.54935868208293,-0.00912771903333563,13.27,13.58,13.41,"Ch2","2024-02-21 11:15:10","SMR",12.4213166666667,"up",9.2e-05,0.37713721042593,NA,0.088,-0.00951245622888243,1,1,3.46966233591855e-05,0.377137210425929,0.37713721042593
"min104_117",103.9198,0.940567866676444,8.82162036766083,-0.00972618826242684,13.24,13.55,13.39,"Ch2","2024-02-21 11:44:03","SMR",12.9877666666667,"up",9.2e-05,0.194713148171352,NA,0.088,-0.00951245622888243,1,1,1.79136096317644e-05,0.194713148171352,0.194713148171352
"min138_157",138.012916666667,0.918208220574861,8.86099114148449,-0.00812782689421884,13.2,13.7,13.46,"Ch2","2024-02-21 12:18:09","SMR",18.9734,"up",9.2e-05,1.33255588613766,NA,0.088,-0.00951245622888243,1,1,0.000122595141524664,1.33255588613766,1.33255588613766
"min51_61",50.62035,0.821440495542569,8.37866741442177,-0.00849222171825002,13.25,13.46,13.35,"Ch3","2024-02-21 10:50:45","SMR",10.3044833333333,"up",3.67e-05,2.4548311027987,NA,0.088,-0.00951245622888243,1,1,9.00923014727123e-05,2.4548311027987,2.4548311027987
"min75_87",75.0446666666667,0.917509820969495,8.56542308701274,-0.00865152537192644,13.27,13.58,13.41,"Ch3","2024-02-21 11:15:10","SMR",12.4213166666667,"up",3.67e-05,2.07300889354979,NA,0.088,-0.00951245622888243,1,1,7.60794263932773e-05,2.07300889354979,2.07300889354979
"min104_117",103.9198,0.934407496124011,8.8548765911016,-0.00930508596605634,13.24,13.55,13.39,"Ch3","2024-02-21 11:44:03","SMR",12.9877666666667,"up",3.67e-05,0.506541683478217,NA,0.088,-0.00951245622888243,1,1,1.85900797836506e-05,0.506541683478217,0.506541683478217
"min138_157",138.012916666667,0.903898910443925,8.8550125131164,-0.00735582122723443,13.2,13.7,13.46,"Ch3","2024-02-21 12:18:09","SMR",18.9734,"up",3.67e-05,5.17857871346223,NA,0.088,-0.00951245622888243,1,1,0.000190053838784064,5.17857871346223,5.17857871346223
"min51_61",50.62035,0.827744542171457,8.33995608698509,-0.00858604918830636,13.25,13.46,13.35,"Ch4","2024-02-21 10:50:45","SMR",10.3044833333333,"up",7.04e-05,1.1665948499084,NA,0.088,-0.00951245622888243,1,1,8.21282774335513e-05,1.1665948499084,1.1665948499084
"min75_87",75.0446666666667,0.918341152463965,8.50287709767296,-0.00861265567305434,13.27,13.58,13.41,"Ch4","2024-02-21 11:15:10","SMR",12.4213166666667,"up",7.04e-05,1.13336335045817,NA,0.088,-0.00951245622888243,1,1,7.97887798722553e-05,1.13336335045817,1.13336335045817
"min104_117",103.9198,0.918347276153244,8.6722409432936,-0.00836080815782793,13.24,13.55,13.39,"Ch4","2024-02-21 11:44:03","SMR",12.9877666666667,"up",7.04e-05,1.44792089697596,NA,0.088,-0.00951245622888243,1,1,0.000101933631147107,1.44792089697596,1.44792089697596
"min138_157",138.012916666667,0.880585641559806,8.64843300869231,-0.00661691768722929,13.2,13.7,13.46,"Ch4","2024-02-21 12:18:09","SMR",18.9734,"up",7.04e-05,3.62604009475366,NA,0.088,-0.00951245622888243,1,1,0.000255273222670658,3.62604009475366,3.62604009475366
