"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min45_160",45.0083,0.976684028548068,7.91155514126747,-0.00154590334594681,13.2,13.74,13.46,"Ch1",NA,"SMR",114.975516666667,-0.00124739417998766,6.92e-05,1.14129386178606,"B-E3-P4",0.088,-0.000647215712456642,1,1,7.89775352355953e-05,1.14129386178606,1.14129386178606
"min45_160",45.0083,0.977387336084336,7.92211588468804,-0.00158586835163236,13.2,13.74,13.46,"Ch2",NA,"SMR",114.975516666667,-0.00124739417998766,5.13e-05,1.60857850294395,"B-E5-P4",0.088,-0.000647215712456642,1,1,8.25200772010244e-05,1.60857850294395,1.60857850294395
"min45_160",45.0083,0.978481734566558,7.91857405974553,-0.00151618023207116,13.2,13.74,13.46,"Ch3",NA,"SMR",114.975516666667,-0.00124739417998766,6.45e-05,1.18404781552107,"B-E4-P5",0.088,-0.000647215712456642,1,1,7.6371084101109e-05,1.18404781552107,1.18404781552107
"min45_160",45.0083,0.95919503872995,7.91822002442041,-0.00129118974478841,13.2,13.74,13.46,"Ch4",NA,"SMR",114.975516666667,-0.00124739417998766,5.6e-05,1.01066800391942,"B-E1-P4",0.088,-0.000647215712456642,1,1,5.65974082194874e-05,1.01066800391942,1.01066800391942
