"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min62_71",61.6310166666667,0.927531315033599,8.4239489062182,-0.00988445745380622,13.2,13.42,13.3,"Ch1","2024-02-16 10:37:26","SMR",9.30443333333334,"down",3.71e-05,0.697483100336226,NA,0.088,-0.0095862377220561,1,1,2.5876623022474e-05,0.697483100336226,0.697483100336226
"min87_100",86.8899666666667,0.96415361654424,8.59818396183812,-0.00922333376509028,13.1,13.45,13.26,"Ch1","2024-02-16 11:02:41","SMR",13.5731,"down",3.71e-05,0.870019781554645,NA,0.088,-0.0095862377220561,1,1,3.22777338956773e-05,0.870019781554645,0.870019781554645
"min119_132",119.435966666667,0.958867409249226,8.88722055689657,-0.00944760482643218,13.14,13.47,13.28,"Ch1","2024-02-16 11:35:14","SMR",12.6896,"down",3.71e-05,0.338280349163501,NA,0.088,-0.0095862377220561,1,1,1.25502009539659e-05,0.338280349163501,0.338280349163501
"min148_157",147.6973,0.889471409615877,9.24513748721802,-0.0102630168652873,13.17,13.42,13.25,"Ch1","2024-02-16 12:03:30","SMR",9.28805,"down",3.71e-05,1.5950352204486,NA,0.088,-0.0095862377220561,1,1,5.91758066786431e-05,1.5950352204486,1.5950352204486
"min62_71",61.6310166666667,0.934601317019962,8.5550356461768,-0.0102025491302098,13.2,13.42,13.3,"Ch2","2024-02-16 10:37:26","SMR",9.30443333333334,"down",5.43e-05,0.988607836091251,NA,0.088,-0.0095862377220561,1,1,5.3681405499755e-05,0.988607836091251,0.988607836091251
"min87_100",86.8899666666667,0.973184218164465,8.79519236116107,-0.0101847035671036,13.1,13.45,13.26,"Ch2","2024-02-16 11:02:41","SMR",13.5731,"down",5.43e-05,0.9597046954049,NA,0.088,-0.0095862377220561,1,1,5.21119649604861e-05,0.959704695404899,0.9597046954049
"min119_132",119.435966666667,0.967030365562729,9.08885799466357,-0.010203251009987,13.14,13.47,13.28,"Ch2","2024-02-16 11:35:14","SMR",12.6896,"down",5.43e-05,0.989744618933274,NA,0.088,-0.0095862377220561,1,1,5.37431328080768e-05,0.989744618933274,0.989744618933274
"min148_157",147.6973,0.915364254172912,9.5052215571266,-0.0112836570536531,13.17,13.42,13.25,"Ch2","2024-02-16 12:03:30","SMR",9.28805,"down",5.43e-05,2.73959850096726,NA,0.088,-0.0095862377220561,1,1,0.000148760198602522,2.73959850096726,2.73959850096726
"min62_71",61.6310166666667,0.964803337797194,8.63384502192545,-0.0109616537796333,13.2,13.42,13.3,"Ch4","2024-02-16 10:37:26","SMR",9.30443333333334,"down",4.65e-05,2.59197626163528,NA,0.088,-0.0095862377220561,1,1,0.00012052689616604,2.59197626163528,2.59197626163528
"min87_100",86.8899666666667,0.978663657639247,8.87112144619884,-0.0107065945765532,13.1,13.45,13.26,"Ch4","2024-02-16 11:02:41","SMR",13.5731,"down",4.65e-05,2.10953863543946,NA,0.088,-0.0095862377220561,1,1,9.80935465479348e-05,2.10953863543946,2.10953863543946
"min119_132",119.435966666667,0.976495593769789,9.23688616968356,-0.0111559475265962,13.14,13.47,13.28,"Ch4","2024-02-16 11:35:14","SMR",12.6896,"down",4.65e-05,2.95947766106541,NA,0.088,-0.0095862377220561,1,1,0.000137615711239542,2.95947766106541,2.95947766106541
"min148_157",147.6973,0.927178715377484,9.50900390863396,-0.0111069238597074,13.17,13.42,13.25,"Ch4","2024-02-16 12:03:30","SMR",9.28805,"down",4.65e-05,2.86675071298576,NA,0.088,-0.0095862377220561,1,1,0.000133303908153838,2.86675071298576,2.86675071298576
