"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min47_59",46.5071166666667,0.974510482188655,8.3447002222949,-0.0102178807755087,13.3,13.57,13.42,"Ch1","2024-02-19 10:22:46","SMR",12.6707833333333,"down",0.0001301,1.6372170600667,NA,0.088,-0.0077822979822863,1,1,0.000213001939514678,1.6372170600667,1.6372170600667
"min95_104",95.0575666666667,0.892026962519987,8.59343183163178,-0.00889190948471696,13.3,13.46,13.38,"Ch1","2024-02-19 11:11:19","SMR",9.11823333333334,"down",0.0001301,0.741652381167845,NA,0.088,-0.0077822979822863,1,1,9.64889747899366e-05,0.741652381167845,0.741652381167845
"min122_136",122.265533333333,0.969361640605337,8.88929943331012,-0.00978807153758245,13.25,13.59,13.4,"Ch1","2024-02-19 11:38:31","SMR",13.54,"down",0.0001301,1.34692271144521,NA,0.088,-0.0077822979822863,1,1,0.000175234644759022,1.34692271144521,1.34692271144521
"min47_59",46.5071166666667,0.959591387038794,8.3575065296067,-0.00930335120620111,13.3,13.57,13.42,"Ch2","2024-02-19 10:22:46","SMR",12.6707833333333,"down",4.08e-05,3.27139968076693,NA,0.088,-0.0077822979822863,1,1,0.000133473106975291,3.27139968076692,3.27139968076693
"min95_104",95.0575666666667,0.871245584777281,8.66931105142755,-0.00864595418079673,13.3,13.46,13.38,"Ch2","2024-02-19 11:11:19","SMR",9.11823333333334,"down",4.08e-05,1.85414192495935,NA,0.088,-0.0077822979822863,1,1,7.56489905383417e-05,1.85414192495935,1.85414192495935
"min122_136",122.265533333333,0.963457109764907,8.96258148854282,-0.00945592328163149,13.25,13.59,13.4,"Ch2","2024-02-19 11:38:31","SMR",13.54,"down",4.08e-05,3.60032413412957,NA,0.088,-0.0077822979822863,1,1,0.000146893224672486,3.60032413412957,3.60032413412957
"min47_59",46.5071166666667,0.969796911403585,8.33958856294351,-0.0098749224390119,13.3,13.57,13.42,"Ch3","2024-02-19 10:22:46","SMR",12.6707833333333,"down",0.0001358,1.34617038088833,NA,0.088,-0.0077822979822863,1,1,0.000182809937724635,1.34617038088833,1.34617038088833
"min95_104",95.0575666666667,0.919330674528188,8.66810146825038,-0.00942946478530602,13.3,13.46,13.38,"Ch3","2024-02-19 11:11:19","SMR",9.11823333333334,"down",0.0001358,1.05795403054412,NA,0.088,-0.0077822979822863,1,1,0.000143670157347891,1.05795403054412,1.05795403054412
"min122_136",122.265533333333,0.969167516545312,8.89076970120083,-0.00963877693635387,13.25,13.59,13.4,"Ch3","2024-02-19 11:38:31","SMR",13.54,"down",0.0001358,1.19338145839462,NA,0.088,-0.0077822979822863,1,1,0.000162061202049989,1.19338145839462,1.19338145839462
"min47_59",46.5071166666667,0.957586113906602,8.29515639356764,-0.00857828764345265,13.3,13.57,13.42,"Ch4","2024-02-19 10:22:46","SMR",12.6707833333333,"down",7.21e-05,0.96294862196319,NA,0.088,-0.0077822979822863,1,1,6.9428595643546e-05,0.96294862196319,0.96294862196319
"min95_104",95.0575666666667,0.849935140505537,8.54492965614942,-0.00773070925546251,13.3,13.46,13.38,"Ch4","2024-02-19 11:11:19","SMR",9.11823333333334,"down",7.21e-05,0.0706961456007238,NA,0.088,-0.0077822979822863,1,1,5.09719209781218e-06,0.0706961456007237,0.0706961456007238
"min122_136",122.265533333333,0.953300684012525,8.73142865439124,-0.00787676415752627,13.25,13.59,13.4,"Ch4","2024-02-19 11:38:31","SMR",13.54,"down",7.21e-05,0.107421757633285,NA,0.088,-0.0077822979822863,1,1,7.74510872535985e-06,0.107421757633285,0.107421757633285
