"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min45_59",45.3725,0.952410186367414,8.35747008965377,-0.00966838455058582,13.22,13.58,13.38,"Ch1","2024-02-17 15:19:47","SMR",13.6493,"down",6.51e-05,2.589640800405,NA,0.088,-0.00774548650580618,1,1,0.000168585616106366,2.589640800405,2.589640800405
"min75_84",75.3589833333333,0.859721510011082,8.50663899923978,-0.00843997257066288,13.29,13.44,13.35,"Ch1","2024-02-17 15:49:47","SMR",8.95393333333334,"down",6.51e-05,0.930343033687247,NA,0.088,-0.00774548650580618,1,1,6.05653314930398e-05,0.930343033687247,0.930343033687247
"min99_108",99.2007,0.823913785871374,8.75385370522756,-0.00928985925217448,13.29,13.48,13.37,"Ch1","2024-02-17 16:13:37","SMR",8.87123333333332,"down",6.51e-05,2.07834150296611,NA,0.088,-0.00774548650580618,1,1,0.000135300031843094,2.07834150296612,2.07834150296611
"min122_133",122.37795,0.926872060342166,8.97746162484868,-0.00959687019636227,13.28,13.52,13.4,"Ch1","2024-02-17 16:36:48","SMR",10.2033333333333,"down",6.51e-05,2.49304160551694,NA,0.088,-0.00774548650580618,1,1,0.000162297008519153,2.49304160551695,2.49304160551694
"min45_59",45.3725,0.947650015937233,8.3541615821375,-0.00923230276497888,13.22,13.58,13.38,"Ch2","2024-02-17 15:19:47","SMR",13.6493,"down",3.64e-05,3.58526854358661,NA,0.088,-0.00774548650580618,1,1,0.000130503774986553,3.58526854358661,3.58526854358661
"min75_84",75.3589833333333,0.84394431685502,8.51625566973727,-0.00828790666298481,13.29,13.44,13.35,"Ch2","2024-02-17 15:49:47","SMR",8.95393333333334,"down",3.64e-05,1.30305752827437,NA,0.088,-0.00774548650580618,1,1,4.74312940291871e-05,1.30305752827437,1.30305752827437
"min122_133",122.37795,0.912459620274574,8.98019747730837,-0.00937770323972797,13.28,13.52,13.4,"Ch2","2024-02-17 16:36:48","SMR",10.2033333333333,"down",3.64e-05,3.9366407743734,NA,0.088,-0.00774548650580618,1,1,0.000143293724187192,3.9366407743734,3.9366407743734
"min45_59",45.3725,0.963715805142317,8.3826836126415,-0.010339437771043,13.22,13.58,13.38,"Ch3","2024-02-17 15:19:47","SMR",13.6493,"down",9.27e-05,2.4520954202747,NA,0.088,-0.00774548650580618,1,1,0.000227309245459465,2.4520954202747,2.4520954202747
"min75_84",75.3589833333333,0.91196150082899,8.61353636967334,-0.0101021079845595,13.29,13.44,13.35,"Ch3","2024-02-17 15:49:47","SMR",8.95393333333334,"down",9.27e-05,2.2270358653735,NA,0.088,-0.00774548650580618,1,1,0.000206446224720124,2.2270358653735,2.2270358653735
"min99_108",99.2007,0.853399744240346,8.78518391895251,-0.00996739691255951,13.29,13.48,13.37,"Ch3","2024-02-17 16:13:37","SMR",8.87123333333332,"down",9.27e-05,2.09928951564724,NA,0.088,-0.00774548650580618,1,1,0.000194604138100499,2.09928951564724,2.09928951564724
"min122_133",122.37795,0.926123256560693,8.96631172215883,-0.00991891242244769,13.28,13.52,13.4,"Ch3","2024-02-17 16:36:48","SMR",10.2033333333333,"down",9.27e-05,2.05331173120704,NA,0.088,-0.00774548650580618,1,1,0.000190341997482892,2.05331173120704,2.05331173120704
"min45_59",45.3725,0.948554838103023,8.27396448922087,-0.00906343679259405,13.22,13.58,13.38,"Ch4","2024-02-17 15:19:47","SMR",13.6493,"down",6.05e-05,1.90795516217158,NA,0.088,-0.00774548650580618,1,1,0.000115431287311381,1.90795516217158,1.90795516217158
"min75_84",75.3589833333333,0.890139007081134,8.47816770320106,-0.00886577074128112,13.29,13.44,13.35,"Ch4","2024-02-17 15:49:47","SMR",8.95393333333334,"down",6.05e-05,1.62063857176773,NA,0.088,-0.00774548650580618,1,1,9.80486335919475e-05,1.62063857176772,1.62063857176773
"min122_133",122.37795,0.907436403334711,8.83267751964787,-0.00895913089270629,13.28,13.52,13.4,"Ch4","2024-02-17 16:36:48","SMR",10.2033333333333,"down",6.05e-05,1.75634179550746,NA,0.088,-0.00774548650580618,1,1,0.000106258678628201,1.75634179550746,1.75634179550746
