"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_45",30.5,0.955850642024079,7.90862851514269,-0.00434805144217895,23.08,23.08,23.08,"Ch1",NA,"SMR",14.5,2.05862125863428e-15,5.79e-05,1.86462215669151,"A-E11-P4",0.088,-0.00311835399841826,1,1,0.000107961622872439,1.86462215669151,1.86462215669151
"min50_65",50,0.953781169165809,7.88650542339588,-0.00395256194858108,23.08,23.08,23.08,"Ch1",NA,"SMR",15,2.05862125863428e-15,5.79e-05,1.26392826040596,"A-E11-P4",0.088,-0.00311835399841826,1,1,7.31814462775054e-05,1.26392826040596,1.26392826040596
"min90_115",90,0.942133581384518,7.74835345020477,-0.00252992653953559,23.08,23.08,23.08,"Ch1",NA,"SMR",25,2.05862125863428e-15,5.79e-05,0.896858361456201,"A-E11-P4",0.088,-0.00311835399841826,1,1,5.1928099128314e-05,0.8968583614562,0.896858361456201
"min120_135",120,0.890680320450763,7.79049357047997,-0.00286066444827049,23.08,23.08,23.08,"Ch1",NA,"SMR",15,2.05862125863428e-15,5.79e-05,0.394513175899113,"A-E11-P4",0.088,-0.00311835399841826,1,1,2.28423128845586e-05,0.394513175899113,0.394513175899113
"min30_45",30.5,0.96848195329942,7.66528986623771,-0.00571539504960604,23.08,23.08,23.08,"Ch2",NA,"SMR",14.5,2.05862125863428e-15,0.0001118,2.03846718549176,"A-A15-P5",0.088,-0.00311835399841826,1,1,0.000227900631337979,2.03846718549176,2.03846718549176
"min50_65",50,0.969688483129111,7.65877077564176,-0.00567150671670144,23.08,23.08,23.08,"Ch2",NA,"SMR",15,2.05862125863428e-15,0.0001118,2.00396569550977,"A-A15-P5",0.088,-0.00311835399841826,1,1,0.000224043364757993,2.00396569550977,2.00396569550977
"min90_115",90,0.97043596383887,7.48182820539552,-0.00369375832278042,23.08,23.08,23.08,"Ch2",NA,"SMR",25,2.05862125863428e-15,0.0001118,0.449218411121496,"A-A15-P5",0.088,-0.00311835399841826,1,1,5.02226183633833e-05,0.449218411121496,0.449218411121496
"min120_135",120,0.903350191815787,7.41553721688654,-0.0031139222780899,23.08,23.08,23.08,"Ch2",NA,"SMR",15,2.05862125863428e-15,0.0001118,0.0066022173487126,"A-A15-P5",0.088,-0.00311835399841826,1,1,7.38127899586069e-07,0.0066022173487126,0.0066022173487126
"min30_45",30.5,0.953411623892006,7.68320273057902,-0.00399388880947113,23.08,23.08,23.08,"Ch3",NA,"SMR",14.5,2.05862125863428e-15,0.0001182,0.647842518742581,"A-B15-P4",0.088,-0.00311835399841826,1,1,7.65749857153731e-05,0.647842518742581,0.647842518742581
"min50_65",50,0.969145328316218,7.71830017979646,-0.0047564362132904,23.08,23.08,23.08,"Ch3",NA,"SMR",15,2.05862125863428e-15,0.0001182,1.21479715861538,"A-B15-P4",0.088,-0.00311835399841826,1,1,0.000143589024148337,1.21479715861538,1.21479715861538
"min90_115",90,0.984902801005586,7.6394145355502,-0.00425117042364795,23.08,23.08,23.08,"Ch3",NA,"SMR",25,2.05862125863428e-15,0.0001182,0.839131616549388,"A-B15-P4",0.088,-0.00311835399841826,1,1,9.91853570761376e-05,0.839131616549387,0.839131616549388
"min120_135",120,0.95779856275671,7.61379892483084,-0.00402351041955841,23.08,23.08,23.08,"Ch3",NA,"SMR",15,2.05862125863428e-15,0.0001182,0.669866210903058,"A-B15-P4",0.088,-0.00311835399841826,1,1,7.91781861287414e-05,0.669866210903058,0.669866210903058
"min30_45",30.5,0.980883544162977,8.0588498502782,-0.00613534536955563,23.08,23.08,23.08,"Ch4",NA,"SMR",14.5,2.05862125863428e-15,3.79e-05,6.99901612323437,"A-E15-P3",0.088,-0.00311835399841826,1,1,0.000265262711070583,6.99901612323437,6.99901612323437
"min50_65",50,0.975662388962278,8.0142739196346,-0.00524194509785027,23.08,23.08,23.08,"Ch4",NA,"SMR",15,2.05862125863428e-15,3.79e-05,4.92552366835906,"A-E15-P3",0.088,-0.00311835399841826,1,1,0.000186677347030808,4.92552366835906,4.92552366835906
"min90_115",90,0.964677913689607,7.77949487476852,-0.00265954735509668,23.08,23.08,23.08,"Ch4",NA,"SMR",25,2.05862125863428e-15,3.79e-05,1.06796257142631,"A-E15-P3",0.088,-0.00311835399841826,1,1,4.04757814570572e-05,1.06796257142631,1.06796257142631
"min120_135",120,0.904803863887601,7.78028845228631,-0.00265078631866721,23.08,23.08,23.08,"Ch4",NA,"SMR",15,2.05862125863428e-15,3.79e-05,1.08829605856385,"A-E15-P3",0.088,-0.00311835399841826,1,1,4.12464206195698e-05,1.08829605856385,1.08829605856385
