"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min40_48",40,0.86486055687334,7.74211578778688,-0.00488797572104094,13.42,13.42,13.42,"Ch1",NA,"SMR",8,1.27121579294891e-15,4.87e-05,0.790071811455318,NA,0.088,-0.00444803774791039,1,1,3.8476497217874e-05,0.790071811455319,0.790071811455318
"min65_75",65,0.900122452139174,7.82291437693091,-0.00462733899784853,13.42,13.42,13.42,"Ch1",NA,"SMR",10,1.27121579294891e-15,4.87e-05,0.319366706064917,NA,0.088,-0.00444803774791039,1,1,1.55531585853614e-05,0.319366706064917,0.319366706064917
"min95_102",95,0.857624637862544,8.00212691143415,-0.00555461254463565,13.42,13.42,13.42,"Ch1",NA,"SMR",7,1.27121579294891e-15,4.87e-05,1.99400559509034,NA,0.088,-0.00444803774791039,1,1,9.71080724808995e-05,1.99400559509034,1.99400559509034
"min122_134",122,0.899373023677254,7.94869156020598,-0.00413327390608082,13.42,13.42,13.42,"Ch1",NA,"SMR",12,1.27121579294891e-15,4.87e-05,0.572905719101189,NA,0.088,-0.00444803774791039,1,1,2.79005085202279e-05,0.57290571910119,0.572905719101189
"min40_48",40,0.876452414203945,7.98695783064422,-0.00530336858889079,13.42,13.42,13.42,"Ch2",NA,"SMR",8,1.27121579294891e-15,4.37e-05,1.71710198624579,NA,0.088,-0.00444803774791039,1,1,7.5037356798941e-05,1.71710198624579,1.71710198624579
"min65_75",65,0.905309001330221,8.07210614705295,-0.0049303283249034,13.42,13.42,13.42,"Ch2",NA,"SMR",10,1.27121579294891e-15,4.37e-05,0.96627266424684,NA,0.088,-0.00444803774791039,1,1,4.22261154275869e-05,0.966272664246839,0.96627266424684
"min95_102",95,0.877597881793945,8.30191008920928,-0.00628085010158519,13.42,13.42,13.42,"Ch2",NA,"SMR",7,1.27121579294891e-15,4.37e-05,3.68450832892319,NA,0.088,-0.00444803774791039,1,1,0.000161013013973944,3.68450832892319,3.68450832892319
"min122_134",122,0.918493773764398,8.230299457715,-0.0045775132524859,13.42,13.42,13.42,"Ch2",NA,"SMR",12,1.27121579294891e-15,4.37e-05,0.256151191613539,NA,0.088,-0.00444803774791039,1,1,1.11938070735116e-05,0.256151191613538,0.256151191613539
"min40_48",40,0.934204013285945,8.05411149041662,-0.0056505196066786,13.42,13.42,13.42,"Ch4",NA,"SMR",8,1.27121579294891e-15,5.11e-05,2.06515972641295,NA,0.088,-0.00444803774791039,1,1,0.000105529662019702,2.06515972641295,2.06515972641295
"min65_75",65,0.923560417854363,8.11927128009457,-0.00468738505872404,13.42,13.42,13.42,"Ch4",NA,"SMR",10,1.27121579294891e-15,5.11e-05,0.40749585078475,NA,0.088,-0.00444803774791039,1,1,2.08230379751007e-05,0.40749585078475,0.40749585078475
"min95_102",95,0.90641437458928,8.33454006517458,-0.0058425998783781,13.42,13.42,13.42,"Ch4",NA,"SMR",7,1.27121579294891e-15,5.11e-05,2.39575167568246,NA,0.088,-0.00444803774791039,1,1,0.000122422910627374,2.39575167568246,2.39575167568246
"min122_134",122,0.942757819310987,8.33899960660513,-0.00481832285284894,13.42,13.42,13.42,"Ch4",NA,"SMR",12,1.27121579294891e-15,5.11e-05,0.632854656297693,NA,0.088,-0.00444803774791039,1,1,3.23388729368121e-05,0.632854656297693,0.632854656297693
