"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min39_48",39,0.91201536795696,8.11225137392759,-0.00573166623056789,13.42,13.42,13.42,"Ch1",NA,"SMR",9,-1.37970816222849e-15,6.92e-05,1.308892091798,NA,0.088,-0.00469789391175451,1,1,9.05753327524219e-05,1.308892091798,1.308892091798
"min67_77",67,0.942246154133917,8.21948251211485,-0.00564053350103383,13.42,13.42,13.42,"Ch1",NA,"SMR",10,-1.37970816222849e-15,6.92e-05,1.19309189217209,NA,0.088,-0.00469789391175451,1,1,8.25619589383084e-05,1.19309189217209,1.19309189217209
"min95_103",95,0.92191679576299,8.40198055357222,-0.00638888118054973,13.42,13.42,13.42,"Ch1",NA,"SMR",8,-1.37970816222849e-15,6.92e-05,2.14399955312551,NA,0.088,-0.00469789391175451,1,1,0.000148364769076285,2.1439995531255,2.14399955312551
"min125_135",125,0.949642182595393,8.50887057764199,-0.006122444742091,13.42,13.42,13.42,"Ch1",NA,"SMR",10,-1.37970816222849e-15,6.92e-05,1.80544508516558,NA,0.088,-0.00469789391175451,1,1,0.000124936799893458,1.80544508516558,1.80544508516558
"min39_48",39,0.87865776893316,8.1089172289117,-0.00556264727939312,13.42,13.42,13.42,"Ch2",NA,"SMR",9,-1.37970816222849e-15,5.13e-05,1.47783494243206,NA,0.088,-0.00469789391175451,1,1,7.58129325467646e-05,1.47783494243206,1.47783494243206
"min67_77",67,0.920501367155654,8.21051929292241,-0.00544710208722705,13.42,13.42,13.42,"Ch2",NA,"SMR",10,-1.37970816222849e-15,5.13e-05,1.2797443100294,NA,0.088,-0.00469789391175451,1,1,6.56508831045085e-05,1.27974431002941,1.2797443100294
"min95_103",95,0.916394490802301,8.39606857321684,-0.00626482925275571,13.42,13.42,13.42,"Ch2",NA,"SMR",8,-1.37970816222849e-15,5.13e-05,2.68165544380973,NA,0.088,-0.00469789391175451,1,1,0.000137568924267439,2.68165544380973,2.68165544380973
"min125_135",125,0.929906251658977,8.4553725545616,-0.00567789684732888,13.42,13.42,13.42,"Ch2",NA,"SMR",10,-1.37970816222849e-15,5.13e-05,1.67541875676952,NA,0.088,-0.00469789391175451,1,1,8.59489822222763e-05,1.67541875676952,1.67541875676952
"min39_48",39,0.918504945177425,8.10064548987018,-0.00541854625286273,13.42,13.42,13.42,"Ch3",NA,"SMR",9,-1.37970816222849e-15,6.45e-05,0.977797050918038,NA,0.088,-0.00469789391175451,1,1,6.30679097842134e-05,0.977797050918038,0.977797050918038
"min67_77",67,0.939389389823705,8.21988289017231,-0.00555008030076132,13.42,13.42,13.42,"Ch3",NA,"SMR",10,-1.37970816222849e-15,6.45e-05,1.15712282253023,NA,0.088,-0.00469789391175451,1,1,7.46344220532e-05,1.15712282253023,1.15712282253023
"min95_103",95,0.940600893194457,8.37398473448617,-0.00599874932324224,13.42,13.42,13.42,"Ch3",NA,"SMR",8,-1.37970816222849e-15,6.45e-05,1.76881173456699,NA,0.088,-0.00469789391175451,1,1,0.000114088356879571,1.76881173456699,1.76881173456699
"min125_135",125,0.949125870849489,8.44739123859805,-0.00558378244285438,13.42,13.42,13.42,"Ch3",NA,"SMR",10,-1.37970816222849e-15,6.45e-05,1.20307033750735,NA,0.088,-0.00469789391175451,1,1,7.75980367692242e-05,1.20307033750735,1.20307033750735
"min39_48",39,0.903179149429487,8.0922360394599,-0.00517943415635424,13.42,13.42,13.42,"Ch4",NA,"SMR",9,-1.37970816222849e-15,5.6e-05,0.751526664500359,NA,0.088,-0.00469789391175451,1,1,4.20854932120201e-05,0.75152666450036,0.751526664500359
"min67_77",67,0.902361227501289,8.16760344531042,-0.00465355729283196,13.42,13.42,13.42,"Ch4",NA,"SMR",10,-1.37970816222849e-15,5.6e-05,0.0743253870282721,NA,0.088,-0.00469789391175451,1,1,4.16222167358324e-06,0.0743253870282721,0.0743253870282721
"min95_103",95,0.921468043521614,8.37173608089312,-0.00582348770362145,13.42,13.42,13.42,"Ch4",NA,"SMR",8,-1.37970816222849e-15,5.6e-05,1.76296675665871,NA,0.088,-0.00469789391175451,1,1,9.87261383728877e-05,1.76296675665871,1.76296675665871
"min125_135",125,0.91399451167542,8.39870377832893,-0.0050199903165107,13.42,13.42,13.42,"Ch4",NA,"SMR",10,-1.37970816222849e-15,5.6e-05,0.501131502871783,NA,0.088,-0.00469789391175451,1,1,2.80633641608199e-05,0.501131502871784,0.501131502871783
